,road_id,road_name
211,200001358,Кутузовский проспект
212,200001357,Кутузовский проспект
213,200000481,
214,200004785,Кутузовский проспект
215,200002899,Кутузовский проспект
216,200000483,Кутузовский проспект
217,200004786,Кутузовский проспект
218,200003621,Кутузовский проспект
219,200000495,
220,200003632,
221,200000528,
222,200008070,2-й Брянский переулок
223,200000496,Брянская улица
224,200000498,2-й Брянский переулок
225,200000506,Костомаровская набережная
226,200003758,Полуярославская набережная
227,200000632,
228,200007074,Люсиновская улица
229,200000510,площадь Серпуховская Застава
230,200000768,площадь Серпуховская Застава
231,200000513,
232,200003763,
233,200003764,
234,200005940,Третье транспортное кольцо
235,200003657,Третье транспортное кольцо
236,200000526,
237,200006466,Третье транспортное кольцо
238,200000527,
239,200006570,Третье транспортное кольцо
240,200003630,
241,200000529,
242,200001638,
243,200003625,
244,200000530,Третье транспортное кольцо
245,200003623,Третье транспортное кольцо
246,200002800,
247,200004791,улица Зацепский Вал
248,200003244,Нижняя Краснохолмская улица
249,200000531,
250,200005870,Мичуринский проспект
251,200005872,Мичуринский проспект
252,200000537,Ломоносовский проспект (дублёр)
253,200003184,Ломоносовский проспект (дублёр)
254,200000538,
255,200000541,улица Симоновский Вал
256,200007047,улица Симоновский Вал
257,200007048,
258,200003483,Зубовский бульвар
259,200006144,улица Крымский Вал
260,200000544,
261,200003973,Большая Семёновская улица
262,200002578,Бакунинская улица
263,200000546,
264,200007640,улица Стромынка
265,200004749,улица Стромынка
266,200000549,
267,200003971,Преображенская улица
268,200004034,Преображенская улица
269,200000552,
270,200005281,Гаврикова улица
271,200000557,Третье транспортное кольцо
272,200006753,
273,200004321,Третье транспортное кольцо
274,200000560,Третье транспортное кольцо
275,200000619,
276,200004345,
277,200004346,
278,200000566,
279,200005659,Шмитовский проезд
280,200002673,Шмитовский проезд
281,200000567,
282,200000569,
283,200000568,
284,200003772,Третье Транспортное кольцо
285,200004347,
286,200000571,
287,200003704,Третье транспортное кольцо
288,200002023,Третье транспортное кольцо
289,200000575,
290,200000579,
291,200004128,
292,200000580,
293,200001663,Звенигородское шоссе
294,200005666,Звенигородское шоссе
295,200000584,
296,200005663,Звенигородское шоссе
297,200000585,
298,200000588,
299,200000587,Стрельбищенский переулок
300,200001538,
301,200004261,
302,200005664,
303,200000591,Спартаковский переулок
304,200000592,Спартаковский переулок
305,200002993,
306,200001867,Спартаковский переулок
307,200004579,Спартаковский переулок
308,200000593,
309,200005680,Щёлковское шоссе
310,200006975,
311,200001952,Большая Черкизовская улица
312,200009602,
313,200001243,Третье транспортное кольцо
314,200007847,Третье транспортное кольцо
315,200000605,
316,200001244,
317,200004511,
318,200007846,
319,200000611,
320,200000607,
321,200004322,Третье транспортное кольцо
322,200001242,Третье транспортное кольцо
323,200000608,
324,200000610,
325,200004324,
326,200000609,
327,200007327,улица Косыгина
328,200000620,
329,200000756,
330,200004074,
331,200004073,
332,200007495,Большая Тульская улица
333,200003002,Большая Тульская улица
334,200000622,
335,200000624,Новомосковская улица
336,200006825,Шереметьевская улица
337,200002122,
338,200006122,Соймоновский проезд
339,200004444,Соймоновский проезд
340,200000626,
341,200001677,улица Земляной Вал
342,200001678,улица Земляной Вал
343,200000631,
344,200000637,улица Гризодубовой
345,200006297,улица Гризодубовой
346,200002567,
347,200003756,улица Земляной Вал
348,200000666,улица Земляной Вал
349,200000668,
350,200006109,Берниковская набережная
351,200006110,Берниковская набережная
352,200000667,
353,200004349,улица Нижняя Масловка
354,200000671,улица Нижняя Масловка
355,200001293,улица Новая Башиловка
356,200001392,улица Нижняя Масловка
357,200004150,улица Нижняя Масловка
358,200006113,Андроньевская набережная
359,200000672,
360,200007759,Красноказарменная набережная
361,200006324,Ленинградский проспект
362,200004110,Ленинградский проспект
363,200000673,
364,200002850,Беговая улица
365,200007815,улица Новая Башиловка
366,200000674,
367,200002372,Кутузовский проспект
368,200004807,улица Новый Арбат
369,200000678,
370,200000935,Кудринская площадь
371,200003651,Новинский бульвар
372,200000680,
373,200000682,
374,200003652,
375,200001427,улица Новый Арбат
376,200001428,улица Новый Арбат
377,200000681,
378,200000685,Ленинградский проспект
379,200003867,Ленинградский проспект
380,200001440,Ленинградский проспект
381,200000686,Площадь Фиделя Кастро
382,200005423,Новопесчаная улица
383,200001500,Площадь Фиделя Кастро
384,200006993,Хорошёвское шоссе
385,200000692,
386,200002753,
387,200002254,
388,200002854,
389,200000693,
390,200003702,улица 1905 года
391,200003695,
392,200009344,улица Сальвадора Альенде
393,200000709,улица Сальвадора Альенде
394,200005866,улица Сальвадора Альенде
395,200001386,улица Новый Арбат
396,200004808,улица Новый Арбат
397,200000718,
398,200002052,Ладожская улица
399,200000721,4-й Ирининский переулок
400,200008458,Ладожская улица
401,200000724,
402,200002133,
403,200004582,Костомаровский переулок
404,200008481,
405,200000728,улица Большая Якиманка
406,200006410,Якиманский проезд
407,200001694,
408,200002405,Подколокольный переулок
409,200000729,Подколокольный переулок
410,200008555,Подколокольный переулок
411,200000730,
412,200006596,
413,200003981,
414,200001626,Волгоградский проспект
415,200004795,Волгоградский проспект
416,200000733,площадь Крестьянская Застава
417,200001577,Волгоградский проспект
418,200005010,Волгоградский проспект
419,200000734,
420,200003979,Таганская улица
421,200002750,Таганская улица
422,200000735,Товарищеский переулок
423,200000738,Таганская площадь
424,200001979,улица Земляной Вал
425,200000973,
426,200003278,Комсомольский проспект
427,200004340,Комсомольский проспект
428,200000739,улица Тимура Фрунзе
429,200003617,Житная улица
430,200005817,Житная улица
431,200000747,Житная улица
432,200000749,улица Крымский Вал
433,200004438,Садовое кольцо
434,200001475,
435,200003282,Комсомольский проспект
436,200003620,Комсомольский проспект
437,200000750,Комсомольский проспект (дублёр)
438,200003052,Комсомольский проспект (дублёр)
439,200005094,
440,200001353,улица Остоженка
441,200000751,улица Остоженка
442,200001354,улица Остоженка
443,200000753,Крымский проезд
444,200003484,Крымский проезд
445,200000752,Комсомольский проспект (дублёр)
446,200003654,Зубовский бульвар
447,200005935,площадь Гагарина
448,200000754,площадь Гагарина
449,200000762,
450,200001220,Ленинский проспект
451,200003660,Ленинский проспект
452,200000757,
453,200002597,Ленинский проспект
454,200001221,Ленинский проспект
455,200000758,площадь Гагарина
456,200005936,площадь Гагарина
457,200004623,площадь Гагарина
458,200000759,
459,200005522,Третье транспортное кольцо
460,200000834,Третье транспортное кольцо
461,200000761,
462,200000765,улица Золоторожский Вал
463,200001974,улица Золоторожский Вал
464,200008132,улица Золоторожский Вал
465,200007058,улица Золоторожский Вал
466,200000766,Средний Золоторожский переулок
467,200009625,улица Золоторожский Вал
468,200001751,Андроньевская площадь
469,200000767,Андроньевская площадь
470,200002132,Андроньевская площадь
471,200000769,площадь Серпуховская Застава
472,200001319,
473,200005937,
474,200000780,
475,200001053,
476,200003635,проспект Вернадского
477,200002392,Комсомольский проспект
478,200000781,
479,200001343,Нижегородская улица
480,200005431,Нижегородская улица
481,200000785,
482,200004400,Нижегородская улица
483,200006060,Нижегородская улица
484,200000786,
485,200003947,
486,200001241,
487,200000788,
488,200004802,Кутузовский проспект
489,200002371,Кутузовский проспект
490,200000805,
491,200000806,Ленинский проспект
492,200004482,Ленинский проспект
493,200004690,
494,200004512,Третье транспортное кольцо
495,200005918,Третье транспортное кольцо
496,200000821,
497,200005919,Третье транспортное кольцо
498,200005309,Третье транспортное кольцо
499,200000822,
500,200000831,Третье транспортное кольцо
501,200003674,
502,200000833,Третье транспортное кольцо
503,200003689,Третье транспортное кольцо
504,200001055,
505,200003159,Третье транспортное кольцо
506,200000836,
507,200000837,
508,200006530,
509,200000838,Ленинский проспект
510,200000839,Ленинский проспект
511,200004480,
512,200000840,проспект 60-летия Октября
513,200002242,проспект 60-летия Октября
514,200003679,улица Академика Зелинского
515,200004470,Смоленская-Сенная площадь
516,200001883,Новинский бульвар
517,200000841,
518,200002838,
519,200006186,
520,200001808,Большая Черкизовская улица
521,200002521,Большая Черкизовская улица
522,200000853,Малая Черкизовская улица
523,200007397,Кадашёвская набережная
524,200002841,Кадашёвская набережная
525,200000855,
526,200003673,Университетский проспект
527,200002234,Университетский проспект
528,200000870,проспект Вернадского (дублёр)
529,200004218,Велозаводская улица
530,200006160,улица Сайкина
531,200000884,
532,200001874,
533,200000885,
534,200004735,
535,200006706,улица Сайкина
536,200000886,
537,200004588,Нахимовский проспект
538,200004526,Гаврикова улица
539,200003308,Гаврикова улица
540,200000893,
541,200003570,Волгоградский проспект
542,200001065,Волгоградский проспект
543,200000894,
544,200001068,
545,200006602,
546,200006028,Волгоградский проспект
547,200005009,Волгоградский проспект
548,200000895,
549,200003513,улица Сайкина
550,200003580,проспект Андропова
551,200000897,
552,200003569,Волгоградский проспект
553,200000903,Волгоградский проспект
554,200005038,
555,200007078,Волгоградский проспект
556,200005253,Волгоградский проспект (дублёр)
557,200000905,Волгоградский проспект
558,200006435,Волгоградский проспект
559,200006365,
560,200005052,Багратионовский проезд
561,200003792,Волгоградский проспект
562,200006032,Волгоградский проспект
563,200006031,
564,200003543,Волгоградский проспект
565,200003542,Волгоградский проспект
566,200000953,2-я улица Машиностроения
567,200000954,2-я улица Машиностроения
568,200001872,2-я улица Машиностроения
569,200000956,
570,200004849,Третье транспортное кольцо
571,200005920,Третье транспортное кольцо
572,200000955,
573,200003060,
574,200000957,
575,200003065,Третье транспортное кольцо
576,200000958,
577,200003791,Волгоградский проспект
578,200000959,
579,200005263,
580,200004240,Университетский проспект
581,200004621,Университетский проспект
582,200000980,Менделеевская улица
583,200000995,Устьинская набережная
584,200005049,Устьинская набережная
585,200001995,
586,200001004,Старообрядческая улица
587,200005265,улица Рогожский Посёлок
588,200001042,
589,200003662,Ленинский проспект
590,200003663,Ленинский проспект
591,200001006,
592,200001008,Ломоносовский проспект (дублёр)
593,200002447,Ломоносовский проспект (дублёр)
594,200008200,Ломоносовский проспект (дублёр)
595,200008247,Малый Песчаный переулок
596,200001017,Малый Песчаный переулок
597,200001191,Малый Песчаный переулок
598,200001681,Таганская площадь
599,200001682,Таганская площадь
600,200001040,Марксистская улица
601,200007034,Ломоносовский проспект
602,200006728,Ломоносовский проспект
603,200001043,Ломоносовский проспект (дублёр)
604,200001727,проспект Вернадского
605,200001720,проспект Вернадского
606,200001044,проспект Вернадского (дублёр)
607,200001185,проспект Вернадского (дублёр)
608,200003212,проспект Вернадского (дублёр)
609,200001045,проспект Вернадского (дублёр)
610,200002355,
611,200005074,
612,200001047,
613,200002470,
614,200003627,
615,200001054,
616,200005255,Волгоградский проспект
617,200001075,
618,200001096,Волгоградский проспект
619,200005505,Волгоградский проспект
620,200005254,Волгоградский проспект (дублёр)
621,200003667,Ленинский проспект (дублёр)
622,200003668,Ленинский проспект (дублёр)
623,200001111,улица Академика Зелинского
624,200001112,улица Академика Зелинского
625,200001113,улица Академика Зелинского
626,200001713,улица Академика Зелинского
627,200004487,Шелепихинское шоссе
628,200004337,Шелепихинское шоссе
629,200001114,
630,200001123,Лужнецкий проезд
631,200005058,Лужнецкий проезд
632,200001124,
633,200003281,Зубовский бульвар
634,200002151,Зубовский бульвар
635,200001125,
636,200006074,Звенигородское шоссе
637,200006075,Звенигородское шоссе
638,200001128,
639,200006762,Минская улица
640,200003466,Минская улица
641,200001154,Ломоносовский проспект (дублёр)
642,200002098,улица Земляной Вал
643,200001976,улица Земляной Вал
644,200001156,
645,200002180,Нагатинская набережная
646,200001169,
647,200004314,Нагатинская набережная
648,200001170,
649,200004952,улица Земляной Вал
650,200003649,улица Земляной Вал
651,200001186,
652,200002211,Смоленская улица
653,200003714,
654,200006462,Большая Дорогомиловская улица
655,200008900,
656,200001234,Большая Дорогомиловская улица
657,200001227,
658,200002900,Большая Дорогомиловская улица
659,200002120,Ростовская набережная
660,200003709,Ростовская набережная
661,200001228,
662,200001229,1-й Вражский переулок
663,200002457,1-й Вражский переулок
664,200008263,1-й Вражский переулок
665,200001232,Большая Дорогомиловская улица
666,200001233,Большая Дорогомиловская улица
667,200002746,
668,200002237,1-й Кожуховский проезд
669,200001237,1-й Кожуховский проезд
670,200003523,
671,200006740,Третье транспортное кольцо
672,200004220,Третье транспортное кольцо
673,200001238,
674,200003581,2-й Кожуховский проезд
675,200001239,2-й Кожуховский проезд
676,200008890,2-й Кожуховский проезд
677,200005311,Третье транспортное кольцо
678,200004323,Третье транспортное кольцо
679,200001240,
680,200005060,Старообрядческая улица
681,200005061,Старообрядческая улица
682,200001245,
683,200005964,Ленинградский проспект
684,200001246,Ленинградское шоссе (дублёр)
685,200005746,
686,200001261,Широкий проезд
687,200002563,Проспект Мира (дублёр)
688,200001262,Широкий проезд
689,200002153,Ломоносовский проспект (дублёр)
690,200004584,Ломоносовский проспект (дублёр)
691,200001264,
692,200005927,Малая Тульская улица
693,200001266,
694,200006969,Автозаводская площадь
695,200003149,Автозаводская площадь
696,200001267,Автозаводская площадь
697,200003040,Третье транспортное кольцо
698,200001268,Третье транспортное кольцо
699,200003459,Третье транспортное кольцо
700,200001437,Автозаводская площадь
701,200001278,Автозаводская площадь
702,200001436,Автозаводская площадь
703,200006513,Автозаводская улица
704,200001279,Автозаводская площадь
705,200006306,
706,200001313,
707,200001906,
708,200007214,
709,200001315,
710,200005068,
711,200001329,Комсомольская площадь
712,200005583,Комсомольская площадь
713,200004933,
714,200003841,Рязанский проспект
715,200003818,Рязанский проспект
716,200001334,
717,200004884,
718,200001335,
719,200005274,
720,200001340,Нижегородская улица
721,200002487,Нижегородская улица
722,200002139,
723,200001342,Нижегородская улица
724,200005916,Нижегородская улица
725,200001341,
726,200003618,Комсомольский проспект
727,200004452,Комсомольский проспект
728,200001350,Комсомольский проспект
729,200001351,улица Остоженка
730,200004341,улица Остоженка
731,200007788,проспект Академика Сахарова
732,200006533,проспект Академика Сахарова
733,200001356,
734,200001605,проспект Мира
735,200001359,
736,200001362,проспект Мира
737,200007776,проспект Мира
738,200004212,
739,200007529,Ленинградский проспект (дублёр)
740,200001383,Ленинградский проспект (дублёр)
741,200003093,
742,200007219,Ленинградский проспект (дублёр)
743,200005468,Балтийская улица
744,200001800,площадь Рогожская Застава
745,200005278,шоссе Энтузиастов
746,200003642,Большая Садовая улица
747,200001385,Садовая-Кудринская улица
748,200003006,улица Красина
749,200005536,Кудринская площадь
750,200001408,Баррикадная улица
751,200003643,Оружейный переулок
752,200001391,Оружейный переулок
753,200003644,
754,200001398,улица Дмитрия Ульянова
755,200006821,улица Дмитрия Ульянова
756,200005412,
757,200001400,Профсоюзная улица
758,200004955,Профсоюзная улица
759,200002246,
760,200009350,
761,200001422,Дубининская улица
762,200005961,
763,200001432,Автозаводская улица
764,200003775,
765,200001434,Автозаводская площадь
766,200001435,Автозаводская площадь
767,200005110,3-й Автозаводский проезд
768,200003066,Третье транспортное кольцо
769,200005924,Третье транспортное кольцо
770,200001441,
771,200003022,Ленинградский проспект
772,200003856,Ленинградский проспект
773,200001456,
774,200004763,
775,200004041,
776,200001460,
777,200002648,
778,200002649,
779,200001474,
780,200001487,улица Алабяна
781,200005625,улица Алабяна
782,200001866,Песчаная улица
783,200005819,Житная улица
784,200001499,
785,200001972,Звенигородское шоссе
786,200006027,Звенигородское шоссе
787,200001525,
788,200004027,
789,200003096,
790,200003755,Большая Садовая улица
791,200004076,Триумфальная площадь
792,200001530,Триумфальная площадь
793,200001540,1-й Магистральный тупик
794,200001665,1-й Магистральный тупик
795,200003846,
796,200002369,Кутузовский проспект
797,200002370,Кутузовский проспект
798,200001549,Украинский бульвар
799,200001560,Бутырская улица
800,200004010,
801,200004164,Бутырская улица
802,200002385,3-я Песчаная улица
803,200001602,3-я Песчаная улица
804,200004162,
805,200001623,улица Кожевнический Вражек
806,200006747,улица Кожевнический Вражек
807,200005418,улица Кожевнический Вражек
808,200006033,Волгоградский проспект
809,200001627,Волгоградский проспект
810,200002455,
811,200005772,Оружейный переулок
812,200004560,Садовая-Каретная улица
813,200001657,Долгоруковская улица
814,200005553,Люблинская улица
815,200003983,Люблинская улица
816,200001658,11-я улица Текстильщиков
817,200002025,Третье транспортное кольцо
818,200002764,Третье транспортное кольцо
819,200001666,
820,200001670,Зубовская улица
821,200004688,Зубовская улица
822,200002848,
823,200002149,Зубовская улица
824,200007169,Зубовская улица
825,200001671,проезд Девичьего Поля
826,200005042,Смоленская улица
827,200006855,улица Плющиха
828,200001691,Смоленская улица
829,200001695,Пречистенская набережная
830,200001776,Пречистенская набережная
831,200001697,Новокрымский проезд
832,200004468,Пречистенская набережная
833,200001698,
834,200003357,Москворецкая набережная
835,200004078,Котельническая набережная
836,200001699,Подгорская набережная
837,200005607,Спартаковская площадь
838,200006176,
839,200003681,улица Академика Зелинского
840,200003682,улица Академика Зелинского
841,200001714,улица Академика Зелинского
842,200003471,Университетский проспект
843,200001926,Университетский проспект
844,200001716,
845,200001728,проспект Вернадского
846,200001729,проспект Вернадского
847,200003491,
848,200001742,Электродный проезд
849,200001743,Электродный проезд
850,200002078,
851,200004096,Ломоносовский проспект
852,200001769,
853,200003683,улица Косыгина
854,200007326,улица Косыгина
855,200001773,
856,200001785,Ломоносовский проспект
857,200006869,Ломоносовский проспект
858,200006867,
859,200006862,Ломоносовский проспект
860,200001786,Ломоносовский проспект
861,200003033,
862,200001801,площадь Рогожская Застава
863,200005124,улица Сергия Радонежского
864,200005123,
865,200003059,Третье транспортное кольцо
866,200003061,Третье транспортное кольцо
867,200001807,
868,200001812,улица Сальвадора Альенде
869,200005799,улица Сальвадора Альенде
870,200008395,улица Сальвадора Альенде
871,200005794,шоссе Энтузиастов
872,200003231,шоссе Энтузиастов
873,200001820,проспект Будённого
874,200008398,Песчаная улица
875,200006883,Песчаная улица
876,200001826,Песчаная улица
877,200003432,Мосфильмовская улица
878,200003476,Мосфильмовская улица
879,200001827,
880,200001868,Спартаковская площадь
881,200007894,Мичуринский проспект
882,200005387,Мичуринский проспект
883,200001871,Мичуринский проспект
884,200001882,Смоленская площадь
885,200004469,Смоленская-Сенная площадь
886,200001887,Ломоносовский проспект (дублёр)
887,200001888,Ломоносовский проспект (дублёр)
888,200007029,
889,200003462,Мичуринский проспект
890,200001890,Мичуринский проспект
891,200001910,Ломоносовский проспект (дублёр)
892,200006576,
893,200006577,
894,200001905,
895,200003303,
896,200003304,
897,200001907,
898,200005071,
899,200005072,
900,200001908,
901,200002277,Мичуринский проспект
902,200007786,Мичуринский проспект
903,200001909,Мичуринский проспект
904,200006860,Ломоносовский проспект (дублёр)
905,200005981,
906,200001941,Ленинградский проспект
907,200003854,Ленинградский проспект
908,200003891,
909,200001946,3-я Кабельная улица
910,200002069,2-й Кабельный проезд
911,200008423,3-я Кабельная улица
912,200001950,проектируемый проезд № 6334
913,200004319,проектируемый проезд № 6334
914,200008426,проектируемый проезд № 6334
915,200004320,проектируемый проезд № 6334
916,200001951,проектируемый проезд № 6335
917,200001977,улица Земляной Вал
918,200001978,улица Земляной Вал
919,200005854,
920,200001997,Яузская улица
921,200002001,Яузская улица
922,200001999,
923,200007421,шоссе Энтузиастов
924,200003227,шоссе Энтузиастов
925,200002026,Электродный проезд
926,200002027,Электродный проезд
927,200002029,
928,200007377,Южнопортовая улица
929,200007378,Южнопортовая улица
930,200002059,
931,200002061,2-я улица Машиностроения
932,200002062,2-я улица Машиностроения
933,200004216,
934,200002075,Измайловское шоссе
935,200002887,Измайловское шоссе
936,200002670,проспект Будённого
937,200004363,Новослободская улица
938,200004137,Новослободская улица
939,200002087,
940,200006301,Каланчёвская улица
941,200002093,Каланчёвская улица
942,200006319,Грохольский переулок
943,200007441,Комсомольская площадь
944,200002885,Комсомольская площадь
945,200002094,
946,200003154,Большая Тульская улица
947,200002096,Большая Тульская улица
948,200006968,проектируемый проезд № 4423
949,200003648,улица Земляной Вал
950,200002798,улица Земляной Вал
951,200004539,Шереметьевская улица
952,200004540,Шереметьевская улица
953,200002123,
954,200004533,Огородный проезд
955,200002126,
956,200007392,
957,200007393,Скотопрогонная улица
958,200002154,Ломоносовский проспект (дублёр)
959,200002459,Ломоносовский проспект (дублёр)
960,200006684,
961,200002155,Ломоносовский проспект
962,200002156,Ломоносовский проспект
963,200002565,
964,200002161,Ломоносовский проспект
965,200002446,Ломоносовский проспект
966,200007041,
967,200003333,Суворовская площадь
968,200006899,Самотёчная улица
969,200002176,Кадашёвская набережная
970,200005956,Кадашёвская набережная
971,200008493,Кадашёвская набережная
972,200002193,Комсомольский проспект
973,200003686,Комсомольский проспект
974,200002472,
975,200002194,Комсомольский проспект
976,200006892,Комсомольский проспект
977,200002996,
978,200002995,улица Хамовнический Вал
979,200002201,улица Доватора
980,200006693,улица Хамовнический Вал
981,200002205,Саввинская набережная
982,200002206,Саввинская набережная
983,200003125,2-й переулок Тружеников
984,200007713,Смоленская набережная
985,200006514,Смоленская набережная
986,200002210,
987,200005867,Краснопресненская набережная
988,200003711,Смоленская набережная
989,200002213,
990,200002441,Профсоюзная улица
991,200002442,Профсоюзная улица
992,200002247,
993,200002300,Большая Филёвская улица
994,200002295,Шмитовский проезд
995,200002301,Мукомольный проезд
996,200005272,Бакунинская улица
997,200002329,Бакунинская улица
998,200002395,Большая Почтовая улица
999,200004925,Рязанский проспект
1000,200002348,Нижегородская улица
1001,200006217,
1002,200006190,
1003,200002349,Рязанский проспект
1004,200007674,
1005,200005273,Рязанский проспект
1006,200005902,
1007,200005729,Третье транспортное кольцо
1008,200003624,Третье транспортное кольцо
1009,200005069,
1010,200002356,
1011,200005057,
1012,200002361,Вернисажная улица
1013,200006103,Вернисажная улица
1014,200004973,
1015,200002368,Кутузовский проспект
1016,200005939,Кутузовский проспект
1017,200003699,
1018,200005910,Песчаная площадь
1019,200002386,Песчаная площадь
1020,200009332,улица Куусинена
1021,200002387,улица Куусинена
1022,200005800,улица Куусинена
1023,200003283,Каланчёвская улица
1024,200002964,
1025,200002411,Каланчёвская улица
1026,200003870,Ленинградский проспект
1027,200003858,Ленинградский проспект
1028,200002415,Ленинградский проспект
1029,200007062,
1030,200002522,
1031,200002416,
