Unnamed: 0,aoi_id,type,land_use,coords,aoi_name,English_Address
90,500000473,2,12,"[(-73.9614913395231, 40.707353240032404)]",Sobel Playground,"on the west side of Broadway, within 50m from the south corner of the junction of unknown road and Broadway"
91,500000474,2,12,"[(-73.98621515884551, 40.7182626840871)]",Holiday Inn,"on the north side of Williamsburg Bridge, 50m from the northwest corner of the junction of unknown road and Williamsburg Bridge"
92,500000475,2,12,"[(-73.98425760146151, 40.72128197298199)]",East Houston Street nearby,"on the east side of Essex Street, 350m from the northeast corner of the junction of Williamsburg Bridge and Essex Street"
93,500000476,2,12,"[(-73.98470524823915, 40.72092820738769)]",Stuffolk Street Community Garden,"on the west side of East Houston Street, 200m from the southeast corner of the junction of Avenue A and East Houston Street"
94,500000477,2,12,"[(-74.01153141964117, 40.72559773739818)]",Canal Street Basketball Court,"on the south side of Holland Tunnel, 650m from the northwest corner of the junction of Holland Tunnel Rotary and Holland Tunnel"
95,500000478,2,12,"[(-73.98410882191487, 40.71813039500182)]",Public School 142,"on the north side of Williamsburg Bridge, 100m from the east corner of the junction of unknown road and Williamsburg Bridge"
96,500000479,2,12,"[(-74.01107388281079, 40.705536248793024)]",Broadway nearby,"on the east side of Broadway, 650m from the south corner of the junction of Vesey Street and Broadway"
97,500000480,2,12,"[(-74.00933847332519, 40.704803014083566)]",The Queen Elizabeth II September 11th Garden,"on the west side of Water Street, 250m from the southwest corner of the junction of Maiden Lane and Water Street"
98,500000481,2,12,"[(-73.9594196863397, 40.7125437179274)]",El Puente Espíritu Tierra Community Garden,"on the north side of Roebling Street, 250m from the southwest corner of the junction of Metropolitan Avenue and Roebling Street"
99,500000484,2,12,"[(-74.00790388009257, 40.728483339111676)]",375 Hudson Street,"on the west side of Hudson Street, 500m from the north corner of the junction of Canal Street and Hudson Street"
100,500000487,2,12,"[(-73.98603451789427, 40.7200453212081)]",Lower East Side Preparatory High School,"on the east side of Essex Street, 150m from the northeast corner of the junction of Williamsburg Bridge and Essex Street"
101,500000495,2,12,"[(-73.95057171123244, 40.71862505666529)]",Union Avenue nearby,"on the west side of Meeker Avenue, 500m from the west corner of the junction of McGuinness Boulevard and Meeker Avenue"
102,500000498,2,12,"[(-74.0068623500413, 40.71870687449394)]",Finn Square,"on the north side of Church Street, 300m from the north corner of the junction of Church Street and Church Street"
103,500000499,2,12,"[(-74.0064828785074, 40.71839394169771)]",Leonard Street Substation,"on the west side of Church Street, 300m from the north corner of the junction of Church Street and Church Street"
104,500000521,2,12,"[(-73.99874543803458, 40.71030851546302)]",Alfred E. Smith Houses,"on the north side of unknown road, 50m from the northwest corner of the junction of FDR Drive and unknown road"
105,500000523,2,12,"[(-73.99542263942456, 40.71093816226549)]",Knickerbocker Village,"on the west side of Madison Street, 400m from the east corner of the junction of Pearl Street and Madison Street"
106,500000524,2,12,"[(-73.98739524598803, 40.71218269612965)]",LaGuardia Houses,"on the west side of FDR Drive, 400m from the west corner of the junction of FDR Drive and FDR Drive"
107,500000559,2,12,"[(-73.95252866666665, 40.718470666666676)]",Pvt. Sonsire Triangle,"on the north side of North 11th Street, 550m from the southeast corner of the junction of North 14th Street and North 11th Street"
108,500000578,2,12,"[(-73.96662506337638, 40.71343992011446)]",325 Kent,"on the east side of Kent Avenue, 300m from the northeast corner of the junction of Broadway and Kent Avenue"
109,500000592,2,12,"[(-73.99108176511812, 40.7145540055386)]",Rutgers Street nearby,"on the west side of Rutgers Street, 100m from the northwest corner of the junction of East Broadway and Rutgers Street"
110,500000593,2,12,"[(-73.98208295260717, 40.72432093125791)]",Sixth Street and Avenue B Community Garden,"on the north side of Avenue B, 650m from the southwest corner of the junction of East 14th Street and Avenue B"
111,500000594,2,12,"[(-73.98258486590187, 40.724647040689185)]",The Creative Little Garden,"on the west side of Avenue B, 650m from the southwest corner of the junction of East 14th Street and Avenue B"
112,500000595,2,12,"[(-73.98067796839034, 40.72384547940038)]",6BC Botanical Garden,"on the east side of Avenue B, 350m from the northeast corner of the junction of East Houston Street and Avenue B"
113,500000596,2,12,"[(-73.97866787351222, 40.72535143227037)]",La Plaza Cultural,"on the west side of Avenue C, 550m from the northeast corner of the junction of East Houston Street and Avenue C"
114,500000597,2,12,"[(-73.97746278522341, 40.72536794395059)]",Ninth Street Community Garden,"on the south side of Avenue D, 800m from the north corner of the junction of East Houston Street and Avenue D"
115,500000625,2,12,"[(-73.96146553793312, 40.72244439011613)]",Bushwick Inlet Park,"on the north side of Kent Avenue, 550m from the northeast corner of the junction of Metropolitan Avenue and Kent Avenue"
116,500000629,2,12,"[(-74.00258067678628, 40.72541666343893)]",Vesuvio Playground,"on the east side of 6th Avenue, 250m from the northeast corner of the junction of Broome Street and 6th Avenue"
117,500000630,2,12,"[(-74.00582643908949, 40.72276456082717)]",LentSpace,"on the west side of 6th Avenue, 100m from the northwest corner of the junction of Canal Street and 6th Avenue"
118,500000631,2,12,"[(-74.00446837098734, 40.72503118812707)]",Spring Street Park,"on the north side of 6th Avenue, 50m from the north corner of the junction of Broome Street and 6th Avenue"
119,500000632,2,12,"[(-74.00187138190367, 40.729862130550096)]",Minetta Triangle,"on the south side of 6th Avenue, 150m from the northeast corner of the junction of West Houston Street and 6th Avenue"
120,500000633,2,12,"[(-74.00331597586727, 40.7267269704142)]",Father Fagan Park,"on the north side of 6th Avenue, 350m from the north corner of the junction of Broome Street and 6th Avenue"
121,500000653,2,12,"[(-73.96130132279603, 40.71115792755598)]",Williamsburg Bridge nearby,"on the north side of Williamsburg Bridge, within 50m from the northeast corner of the junction of Delancey Street and Williamsburg Bridge"
122,500000654,2,12,"[(-73.961188731178, 40.7114592474665)]",Williamsburg Bridge nearby,"on the north side of Williamsburg Bridge, within 50m from the northeast corner of the junction of Delancey Street and Williamsburg Bridge"
123,500000655,2,12,"[(-73.96123250000001, 40.7111325)]",Williamsburg Bridge nearby,"on the north side of Williamsburg Bridge, within 50m from the northeast corner of the junction of Delancey Street and Williamsburg Bridge"
124,500000656,2,12,"[(-73.96109842073018, 40.71140096714794)]",Williamsburg Bridge nearby,"on the north side of Williamsburg Bridge, within 50m from the northeast corner of the junction of Delancey Street and Williamsburg Bridge"
125,500000657,2,12,"[(-73.9611625265264, 40.71110632163666)]",Williamsburg Bridge nearby,"on the north side of Williamsburg Bridge, 50m from the northeast corner of the junction of Delancey Street and Williamsburg Bridge"
126,500000658,2,12,"[(-73.96109348384068, 40.71108017467842)]",Williamsburg Bridge nearby,"on the north side of unknown road, 50m from the northwest corner of the junction of Roebling Street and unknown road"
127,500000659,2,12,"[(-73.96099010751323, 40.71137399383219)]",Williamsburg Bridge nearby,"on the north side of unknown road, 50m from the north corner of the junction of Roebling Street and unknown road"
128,500000660,2,12,"[(-73.9610125246479, 40.71101251019274)]",Williamsburg Bridge nearby,"on the north side of unknown road, 50m from the north corner of the junction of Roebling Street and unknown road"
129,500000661,2,12,"[(-73.96077174310987, 40.71134641468053)]",Roebling Street nearby,"on the north side of unknown road, within 50m from the north corner of the junction of Roebling Street and unknown road"
130,500000662,2,12,"[(-73.96110535749605, 40.710725816370946)]",Holy Trinity Ukrainian Orthodox Church,"on the north side of unknown road, 50m from the northwest corner of the junction of Roebling Street and unknown road"
131,500000663,2,12,"[(-73.96088930920206, 40.71092302871839)]",Williamsburg Bridge nearby,"on the north side of unknown road, within 50m from the north corner of the junction of Roebling Street and unknown road"
132,500000664,2,12,"[(-73.9605794122684, 40.71158430247603)]",Roebling Street nearby,"on the north side of Roebling Street, 400m from the southwest corner of the junction of Metropolitan Avenue and Roebling Street"
133,500000665,2,12,"[(-73.9604647899455, 40.71120908551485)]",Roebling Street nearby,"on the north side of unknown road, 800m from the southwest corner of the junction of Brooklyn-Queens Expressway and unknown road"
134,500000666,2,12,"[(-73.96033514699626, 40.71149806984426)]",Roebling Street nearby,"on the north side of Roebling Street, 400m from the southwest corner of the junction of Metropolitan Avenue and Roebling Street"
135,500000667,2,12,"[(-73.96021431295635, 40.711122605756664)]",Roebling Street nearby,"on the west side of Roebling Street, 400m from the southwest corner of the junction of Metropolitan Avenue and Roebling Street"
136,500000668,2,12,"[(-73.95833823460912, 40.70984038433553)]",Havemeyer Street nearby,"on the south side of Williamsburg Bridge, 300m from the east corner of the junction of Delancey Street and Williamsburg Bridge"
137,500000669,2,12,"[(-73.95940790335125, 40.711175966455244)]",Roebling Street nearby,"on the east side of Roebling Street, 400m from the southwest corner of the junction of Metropolitan Avenue and Roebling Street"
138,500000670,2,12,"[(-73.958496319681, 40.70963934866564)]",Havemeyer Street nearby,"on the south side of Williamsburg Bridge, 300m from the east corner of the junction of Delancey Street and Williamsburg Bridge"
139,500000671,2,12,"[(-73.95945491640028, 40.71082463283213)]",Roebling Street nearby,"on the east side of Roebling Street, 400m from the south corner of the junction of Metropolitan Avenue and Roebling Street"
140,500000672,2,12,"[(-73.95924967681982, 40.711174577599124)]",Roebling Street nearby,"on the east side of Roebling Street, 400m from the south corner of the junction of Metropolitan Avenue and Roebling Street"
141,500000673,2,12,"[(-73.95939919378698, 40.710779974852066)]",Roebling Street nearby,"on the east side of Roebling Street, 400m from the south corner of the junction of Metropolitan Avenue and Roebling Street"
142,500000674,2,12,"[(-73.9591847649339, 40.711150874444876)]",Roebling Street nearby,"on the east side of Roebling Street, 400m from the south corner of the junction of Metropolitan Avenue and Roebling Street"
143,500000675,2,12,"[(-73.959298344782, 40.710806815224856)]",Roebling Street nearby,"on the south side of Roebling Street, 400m from the south corner of the junction of Metropolitan Avenue and Roebling Street"
144,500000676,2,12,"[(-73.95906710891069, 40.71103643513087)]",Roebling Street nearby,"on the south side of Roebling Street, 400m from the south corner of the junction of Metropolitan Avenue and Roebling Street"
145,500000677,2,12,"[(-73.959263, 40.71072)]",Roebling Street nearby,"on the north side of unknown road, within 50m from the northwest corner of the junction of Borinquen Place and unknown road"
146,500000678,2,12,"[(-73.959194, 40.71069500000001)]",Borinquen Place nearby,"on the north side of unknown road, within 50m from the northwest corner of the junction of Borinquen Place and unknown road"
147,500000679,2,12,"[(-73.95910997931533, 40.71069586274798)]",Borinquen Place nearby,"on the north side of unknown road, within 50m from the northwest corner of the junction of Borinquen Place and unknown road"
148,500000680,2,12,"[(-73.95886277025198, 40.7109620675756)]",Borinquen Place nearby,"on the south side of Roebling Street, 400m from the south corner of the junction of Metropolitan Avenue and Roebling Street"
149,500000681,2,12,"[(-73.95906111996655, 40.71064341341824)]",Borinquen Place nearby,"on the north side of unknown road, 600m from the southwest corner of the junction of Brooklyn-Queens Expressway and unknown road"
150,500000682,2,12,"[(-73.95900000531604, 40.710621163219535)]",Borinquen Place nearby,"on the north side of unknown road, 600m from the southwest corner of the junction of Brooklyn-Queens Expressway and unknown road"
151,500000683,2,12,"[(-73.95869860548436, 40.710902328124575)]",Borinquen Place nearby,"on the north side of unknown road, 600m from the southwest corner of the junction of Brooklyn-Queens Expressway and unknown road"
152,500000684,2,12,"[(-73.95893500000001, 40.7105975)]",Traif,"on the north side of unknown road, 600m from the southwest corner of the junction of Brooklyn-Queens Expressway and unknown road"
153,500000685,2,12,"[(-73.95883008972424, 40.710627529772125)]",Borinquen Place nearby,"on the north side of unknown road, 600m from the southwest corner of the junction of Brooklyn-Queens Expressway and unknown road"
154,500000686,2,12,"[(-73.95856558553142, 40.71087815045188)]",Borinquen Place nearby,"on the north side of Borinquen Place, 150m from the west corner of the junction of Marcy Avenue and Borinquen Place"
155,500000687,2,12,"[(-73.9587406097691, 40.71058699616566)]",Borinquen Place nearby,"on the north side of unknown road, 600m from the southwest corner of the junction of Brooklyn-Queens Expressway and unknown road"
156,500000688,2,12,"[(-73.95848714352327, 40.71085764828911)]",Borinquen Place nearby,"on the north side of Borinquen Place, 150m from the west corner of the junction of Marcy Avenue and Borinquen Place"
157,500000689,2,12,"[(-73.95869283135175, 40.710533351409914)]",Borinquen Place nearby,"on the north side of unknown road, 600m from the southwest corner of the junction of Brooklyn-Queens Expressway and unknown road"
158,500000690,2,12,"[(-73.95842286172905, 40.710833842449624)]",Borinquen Place nearby,"on the north side of Borinquen Place, 150m from the west corner of the junction of Marcy Avenue and Borinquen Place"
159,500000691,2,12,"[(-73.95862913862176, 40.710510656508674)]",Borinquen Place nearby,"on the north side of unknown road, 600m from the southwest corner of the junction of Brooklyn-Queens Expressway and unknown road"
160,500000692,2,12,"[(-73.95835963953957, 40.71081115552876)]",Borinquen Place nearby,"on the north side of Borinquen Place, 150m from the west corner of the junction of Marcy Avenue and Borinquen Place"
