Unnamed: 0,aoi_id,type,land_use,coords,aoi_name,Address
14,500000239,2,5,"[(116.32211549310995, 39.93556594924798)]",新世纪日航饭店写字楼,"新苑街西侧, 距离三里河路和新苑街交叉口西角350m"
15,500000241,2,7,"[(116.33334457047327, 39.93625069854565)]",西直门地区,"未知路名西侧, 距离西直门外大街和未知路名交叉口南角100m"
16,500000242,2,7,"[(116.3354609520887, 39.936360991810524)]",东鼎购物中心,"展览馆路西侧, 距离未知路名和展览馆路交叉口西南角50m"
17,500000243,2,7,"[(116.33033165626935, 39.93606210658321)]",北京天文馆,"西直门外大街南侧, 距离三里河路和西直门外大街交叉口东角250m"
18,500000244,2,7,"[(116.33088783439473, 39.935676882378324)]",北京天文馆,"西直门外南路东侧, 距离未知路名和西直门外南路交叉口西角550m"
19,500000292,2,7,"[(116.34651176966658, 39.94050487675098)]",凯德MALL西直门,"高梁桥路北侧, 距离未知路名和高梁桥路交叉口北角50m以内"
20,500000351,2,7,"[(116.31936508525781, 39.93224631850142)]",车公庄西路与首都体育馆南路交叉口周边,"首都体育馆南路南侧, 距离车公庄西路和首都体育馆南路交叉口北角200m"
21,500000381,2,7,"[(116.29532901548082, 39.90938126286882)]",翠微路甲9号院周边,"翠微路北侧, 距离玉渊潭南路和翠微路交叉口南角250m"
22,500000387,2,8,"[(116.31526146523275, 39.90882651856133)]",中华世纪坛,"军博西路北侧, 距离复兴路和军博西路交叉口北角50m以内"
23,500000388,2,7,"[(116.34874294098407, 39.92984890689137)]",,"阜成门北大街南侧, 距离未知路名和阜成门北大街交叉口西南角50m"
24,500000414,2,8,"[(116.32368811969431, 39.93799710176596)]",方圆大厦,"西直门外大街东侧, 距离未知路名和西直门外大街交叉口北角50m"
25,500000415,2,5,"[(116.32297352324935, 39.936577050064784)]",西直门外大街,"西直门外大街南侧, 距离未知路名和西直门外大街交叉口东角150m"
26,500000491,2,7,"[(116.35101291942894, 39.92304445038299)]",,"未知路名东侧, 距离阜成门北大街和未知路名交叉口东南角50m"
27,500000492,2,5,"[(116.34903850167078, 39.9230554790051)]",阜成门,"阜成门外大街北侧, 距离未知路名和阜成门外大街交叉口北角50m以内"
28,500000606,2,7,"[(116.36629816785717, 39.938773302618856)]",新街口百货商场,"西直门内大街南侧, 距离赵登禹路和西直门内大街交叉口东角300m"
29,500000625,2,7,"[(116.32874973964728, 39.927179278929266)]",北京甘家口,"百万庄大街北侧, 距离百万庄南街和百万庄大街交叉口西角200m"
30,500000659,2,-1,"[(116.30415625, 39.921576099999996)]",,"西三环南侧, 距离未知路名和西三环交叉口北角550m"
31,500000660,2,7,"[(116.30472522602463, 39.92493592325242)]",航天桥,"西三环南侧, 距离未知路名和西三环交叉口北角900m"
32,500000773,2,8,"[(116.35977220520607, 39.938533801399366)]",,"西直门内大街南侧, 距离南草厂街和西直门内大街交叉口东南角150m"
33,500000776,2,5,"[(116.32009178316788, 39.93410128498199)]",机械科学研究总院,"新苑街北侧, 距离三里河路和新苑街交叉口西角600m"
34,500000795,2,5,"[(116.34979043035135, 39.91491706120108)]",,"西二环南侧, 距离西二环和西二环交叉口南角500m"
35,500000969,2,5,"[(116.34703064717937, 39.93670981863052)]",市政交通一卡通充值点,"北礼士路北侧, 距离未知路名和北礼士路交叉口东南角250m"
36,500001010,2,8,"[(116.36025843645716, 39.917913498142454)]",,"太平桥大街东侧, 距离大麻线胡同和太平桥大街交叉口东南角150m"
37,500001012,2,8,"[(116.30352711998795, 39.936881696472234)]",北京石化首石缘加油站,"未知路名南侧, 距离紫竹院路和未知路名交叉口东南角850m"
38,500001120,2,7,"[(116.31124776578095, 39.937101586971785)]",紫竹院,"未知路名南侧, 距离三虎桥北路和未知路名交叉口东南角150m"
39,500001125,2,7,"[(116.2884231112192, 39.90835646591606)]",文博大厦,"万寿路北侧, 距离玉渊潭南路和万寿路交叉口南角400m"
40,500001126,2,8,"[(116.3469469, 39.909633750000005)]",,"南礼士路东侧, 距离西便门外大街和南礼士路交叉口北角400m"
41,500001138,2,5,"[(116.36672055000001, 39.90954854999998)]",西单大悦城,"西单北大街西侧, 距离大木仓胡同和西单北大街交叉口西南角100m"
42,500001139,2,5,"[(116.36684385057397, 39.90823112072778)]",君太百货西单店,"西单北大街西侧, 距离大木仓胡同和西单北大街交叉口南角150m"
43,500001186,2,8,"[(116.36664175, 39.919884499999995)]",,"西单北大街西侧, 距离西安门大街和西单北大街交叉口西南角100m"
44,500001204,2,5,"[(116.35303600968548, 39.91193019909338)]",金融大街,"金融大街北侧, 距离广宁伯街和金融大街交叉口西南角100m"
45,500001262,2,7,"[(116.30756862430752, 39.93298903850003)]",北京工业大学,"三虎桥南路西侧, 距离车公庄西路和三虎桥南路交叉口西北角100m"
46,500001276,2,7,"[(116.3682795262051, 39.93820259587399)]",,"新街口南大街东侧, 距离未知路名和新街口南大街交叉口北角650m"
47,500001473,2,5,"[(116.35661833474083, 39.9109477105494)]",金融街,"闹市口北街西侧, 距离广宁伯街和闹市口北街交叉口南角150m"
48,500001475,2,-1,"[(116.30247335000004, 39.9227665)]",,"阜成路西侧, 距离航天桥环岛和阜成路交叉口西角50m以内"
49,500001536,2,5,"[(116.34018605526025, 39.94177246658128)]",北京展览馆,"榆树馆桥东侧, 距离展览馆路和榆树馆桥交叉口北角1050m"
50,500001560,2,8,"[(116.34850364714173, 39.90934132851782)]",南礼士路公园周边,"西二环西侧, 距离未知路名和西二环交叉口西角50m以内"
51,500001564,2,8,"[(116.34595891977696, 39.915136654911144)]",月坛公园,"月坛北街南侧, 距离三里河东路和月坛北街交叉口东角600m"
52,500001637,2,7,"[(116.36616099934696, 39.92355017127747)]",北京西城广济寺,"阜成门内大街北侧, 距离赵登禹路和阜成门内大街交叉口东角600m"
53,500001667,2,5,"[(116.35190326863717, 39.91333694695656)]",中国联通大厦,"阜成门南顺城街北侧, 距离广宁伯街和阜成门南顺城街交叉口东北角50m"
54,500001764,2,8,"[(116.29220205856645, 39.93785885286662)]",,"蓝靛厂南路北侧, 距离未知路名和蓝靛厂南路交叉口北角450m"
55,500001776,2,5,"[(116.32383002125944, 39.93680587929853)]",,"西直门外大街东侧, 距离西直门外大街和西直门外大街交叉口西角100m"
56,500001778,2,5,"[(116.35125592110961, 39.93008026521144)]",远通维景国际大酒店,"阜成门北大街东侧, 距离未知路名和阜成门北大街交叉口东北角100m"
57,500001779,2,8,"[(116.35517008174122, 39.93236687076888)]",中国儿童中心,"平安里西大街东侧, 距离未知路名和平安里西大街交叉口东角250m"
58,500001781,2,5,"[(116.3507765488957, 39.930302986034015)]",中海国际中心,"平安里西大街南侧, 距离未知路名和平安里西大街交叉口东南角50m"
59,500002179,2,8,"[(116.35503107527545, 39.938389201427064)]",西直门,"西直门内大街东侧, 距离西直门南小街和西直门内大街交叉口东角150m"
60,500002248,2,8,"[(116.34762438796427, 39.920576614036406)]",万明园小区,"未知路名南侧, 距离未知路名和未知路名交叉口西角100m"
61,500002321,2,8,"[(116.308213, 39.9401448)]",紫竹桥,"未知路名北侧, 距离紫竹院路和未知路名交叉口北角50m以内"
62,500002322,2,8,"[(116.3066478, 39.940814599999996)]",紫竹桥,"未知路名北侧, 距离紫竹院路和未知路名交叉口北角50m"
63,500002324,2,8,"[(116.3074448574444, 39.940439924739394)]",紫竹桥,"紫竹院路北侧, 距离紫竹院路和紫竹院路交叉口西北角100m"
64,500002325,2,8,"[(116.30673626090629, 39.94132152237817)]",,"未知路名东侧, 距离紫竹院路和未知路名交叉口北角100m"
65,500002329,2,8,"[(116.30782497539786, 39.94120155901621)]",紫竹院,"紫竹院路北侧, 距离未知路名和紫竹院路交叉口北角50m以内"
66,500002965,2,7,"[(116.3515415710762, 39.936150852847256)]",葱店胡同2号院,"西直门南小街西侧, 距离中大安胡同和西直门南小街交叉口西南角50m"
67,500002966,2,7,"[(116.35243572790937, 39.93609492113133)]",西直门,"西直门南小街南侧, 距离后广平胡同和西直门南小街交叉口北角150m"
68,500002967,2,7,"[(116.35208110592025, 39.93585942437219)]",,"西直门南小街西侧, 距离中大安胡同和西直门南小街交叉口西南角50m"
69,500002968,2,7,"[(116.35134018677701, 39.93580599091878)]",南大安胡同,"中大安胡同东侧, 距离西二环和中大安胡同交叉口东南角100m"
70,500002969,2,8,"[(116.35422084161232, 39.935530974156514)]",北京市司法局,"后广平胡同北侧, 距离西直门南小街和后广平胡同交叉口东角100m"
71,500002970,2,8,"[(116.35352951468032, 39.93556157590617)]",北京市燃气集团有限责任公司,"西直门南小街东侧, 距离后广平胡同和西直门南小街交叉口东北角50m以内"
72,500002971,2,8,"[(116.35337397782118, 39.936169969773076)]",北京市西城区社会保险服务中心,"西直门南小街东侧, 距离后广平胡同和西直门南小街交叉口北角100m"
73,500002972,2,8,"[(116.358503705409, 39.93554832950031)]",国土资源部,"南草厂街东侧, 距离后广平胡同和南草厂街交叉口东角50m"
74,500002973,2,8,"[(116.36074942432701, 39.93427012383829)]",大乘巷与小乘巷交叉口附近,"赵登禹路西侧, 距离西直门内大街和赵登禹路交叉口南角550m"
75,500002974,2,8,"[(116.36073220000003, 39.9346528)]",小乘巷胡同2号院,"赵登禹路西侧, 距离西直门内大街和赵登禹路交叉口南角500m"
76,500002999,2,7,"[(116.32788557844749, 39.93595580815646)]",三里河路周边,"三里河路东侧, 距离新苑街和三里河路交叉口东北角50m"
77,500003068,2,5,"[(116.32593620839435, 39.9361410419122)]",西苑,"西直门外大街南侧, 距离西直门外大街和西直门外大街交叉口东南角200m"
78,500003069,2,5,"[(116.32583073772648, 39.936076556797424)]",,"西直门外大街西侧, 距离西直门外大街和西直门外大街交叉口东南角200m"
79,500003070,2,5,"[(116.32602806289643, 39.93593078969426)]",北京西苑饭店,"三里河路南侧, 距离西直门外大街和三里河路交叉口西南角50m"
80,500003108,2,5,"[(116.35912885, 39.915586499999996)]",丰融国际,"太平桥大街南侧, 距离广宁伯街和太平桥大街交叉口东北角350m"
81,500003109,2,5,"[(116.35964253632221, 39.91660298635383)]",太平洋保险大厦周边,"太平桥大街东侧, 距离广宁伯街和太平桥大街交叉口东北角400m"
82,500003110,2,5,"[(116.3601631455217, 39.91588732894974)]",金融街丰侨公寓,"太平桥大街东侧, 距离广宁伯街和太平桥大街交叉口东北角350m"
83,500003111,2,5,"[(116.36002747010433, 39.91524142645788)]",金融街,"太平桥大街东侧, 距离广宁伯街和太平桥大街交叉口东北角300m"
84,500003112,2,5,"[(116.35906153490154, 39.91443423879532)]",丰汇时代大厦,"太平桥大街东侧, 距离广宁伯街和太平桥大街交叉口东北角150m"
85,500003113,2,8,"[(116.3630203, 39.912340799999996)]",教育部,"辟才胡同东侧, 距离广宁伯街和辟才胡同交叉口东角400m"
86,500003114,2,8,"[(116.36355568844478, 39.91141382475738)]",,"大木仓胡同东侧, 距离华远街和大木仓胡同交叉口西北角150m"
87,500003115,2,8,"[(116.36001479360993, 39.91028613438955)]",西城区国家税务局,"大木仓胡同西侧, 距离大木仓胡同和大木仓胡同交叉口西南角50m以内"
88,500003116,2,8,"[(116.35976739563516, 39.90969885400407)]",北京市公安局西城分局,"大木仓胡同西侧, 距离大木仓胡同和大木仓胡同交叉口西南角50m以内"
89,500003117,2,5,"[(116.35236761973034, 39.9143246996346)]",北京金融街,"金城坊西街北侧, 距离金融大街和金城坊西街交叉口西角100m"
90,500003118,2,10,"[(116.35532769999999, 39.91315324999999)]",大唐国际发电股份有限公司,"金城坊东街南侧, 距离金城坊南街和金城坊东街交叉口东南角50m"
91,500003119,2,5,"[(116.35445979999999, 39.913027750000005)]",金融街,"金城坊南街北侧, 距离广宁伯街和金城坊南街交叉口西北角50m以内"
92,500003120,2,5,"[(116.35418838687093, 39.91367901601755)]",金融大街,"金融大街北侧, 距离金城坊西街和金融大街交叉口东南角50m"
93,500003121,2,10,"[(116.35678721305868, 39.91321511762629)]",,"太平桥大街西侧, 距离金城坊东街和太平桥大街交叉口西南角50m"
94,500003122,2,5,"[(116.36145723707192, 39.916760232748494)]",丰铭国际大厦,"太平桥大街东侧, 距离广宁伯街和太平桥大街交叉口东北角400m"
95,500003123,2,8,"[(116.36296703877004, 39.91655493550546)]",金融街社区,"辟才胡同北侧, 距离灵境胡同和辟才胡同交叉口西北角300m"
96,500003124,2,7,"[(116.36338273706157, 39.9149339673661)]",宏汇园小区北区,"辟才胡同西侧, 距离灵境胡同和辟才胡同交叉口西北角250m"
97,500003125,2,7,"[(116.36328131936926, 39.91340180131794)]",宏汇园小区,"辟才胡同西侧, 距离灵境胡同和辟才胡同交叉口西角300m"
98,500003126,2,7,"[(116.36441156873178, 39.91338705831403)]",宏汇园小区,"辟才胡同西侧, 距离灵境胡同和辟才胡同交叉口西角200m"
99,500003127,2,7,"[(116.3642090617647, 39.91369917839197)]",宏汇园社区,"辟才胡同西侧, 距离灵境胡同和辟才胡同交叉口西角250m"
100,500003128,2,6,"[(116.36572237991707, 39.9135446503676)]",宏庙胡同,"辟才胡同西侧, 距离灵境胡同和辟才胡同交叉口西角100m"
101,500003129,2,6,"[(116.36671743007398, 39.91362034005928)]",西单,"辟才胡同北侧, 距离灵境胡同和辟才胡同交叉口西角50m"
102,500003130,2,8,"[(116.35906240388064, 39.91918119744808)]",金融大街,"太平桥大街南侧, 距离武定侯街和太平桥大街交叉口北角250m"
103,500003131,2,8,"[(116.3595435193487, 39.9194531523571)]",,"太平桥大街东侧, 距离武定侯街和太平桥大街交叉口北角250m"
104,500003132,2,8,"[(116.35956014196744, 39.91899155568863)]",,"太平桥大街东侧, 距离武定侯街和太平桥大街交叉口东北角200m"
105,500003133,2,8,"[(116.35905451913966, 39.92012647255757)]",金融街,"太平桥大街南侧, 距离武定侯街和太平桥大街交叉口北角350m"
106,500003134,2,8,"[(116.35959990776351, 39.9204118231537)]",金融街街道,"太平桥大街东侧, 距离武定侯街和太平桥大街交叉口北角350m"
107,500003135,2,8,"[(116.35954144731548, 39.919944105796716)]",,"太平桥大街东侧, 距离武定侯街和太平桥大街交叉口北角300m"
108,500003136,2,8,"[(116.36016702857206, 39.92032465176633)]",,"太平桥大街南侧, 距离武定侯街和太平桥大街交叉口东北角350m"
109,500003137,2,8,"[(116.36046999109276, 39.919249357605715)]",西城晶华小区,"太平桥大街北侧, 距离武定侯街和太平桥大街交叉口东北角150m"
110,500003264,2,5,"[(116.36636770044282, 39.911941327698)]",北京通港大厦,"西单北大街北侧, 距离灵境胡同和西单北大街交叉口西南角150m"
111,500003265,2,5,"[(116.36645243006157, 39.91091374002538)]",,"大木仓胡同北侧, 距离西单北大街和大木仓胡同交叉口西北角100m"
112,500003266,2,5,"[(116.36708452413951, 39.91116926650673)]",北京西单,"西单北大街北侧, 距离灵境胡同和西单北大街交叉口南角250m"
113,500003268,2,5,"[(116.36694204612942, 39.91196372083254)]",北京西单国际大厦,"西单北大街北侧, 距离灵境胡同和西单北大街交叉口西南角150m"
114,500003338,2,8,"[(116.34906795, 39.93283464999999)]",新华东社区,"西二环南侧, 距离西二环和西二环交叉口南角100m"
115,500003339,2,8,"[(116.35179585180826, 39.938034013118354)]",,"西直门南小街西侧, 距离中大安胡同和西直门南小街交叉口西北角150m"
116,500003340,2,8,"[(116.35176838462719, 39.93852872039904)]",北京市消防总队,"西直门南小街西侧, 距离中大安胡同和西直门南小街交叉口北角200m"
117,500003341,2,8,"[(116.35140913382338, 39.938270368593926)]",,"未知路名南侧, 距离未知路名和未知路名交叉口东南角50m以内"
118,500003342,2,8,"[(116.35288713412369, 39.93863838941153)]",西直门内大街小区,"西直门南小街东侧, 距离中大安胡同和西直门南小街交叉口北角200m"
119,500003343,2,8,"[(116.35387064968705, 39.93869697272638)]",西直门内大街小区,"西直门内大街西侧, 距离西直门南小街和西直门内大街交叉口东南角100m"
120,500003344,2,8,"[(116.35391460000001, 39.93820255)]",西直门,"西直门内大街东侧, 距离西直门南小街和西直门内大街交叉口东南角100m"
121,500003345,2,8,"[(116.35490797545869, 39.93963454635949)]",,"西直门内大街东侧, 距离南草厂街和西直门内大街交叉口西角250m"
122,500003346,2,-1,"[(116.35570070000001, 39.940211999999995)]",,"西直门内大街北侧, 距离南草厂街和西直门内大街交叉口西北角150m"
123,500003347,2,8,"[(116.3537839, 39.93993354999999)]",,"桦皮厂胡同东侧, 距离西直门南小街和桦皮厂胡同交叉口东北角100m"
124,500003348,2,8,"[(116.35395415515522, 39.94029737402841)]",,"桦皮厂胡同东侧, 距离西直门南小街和桦皮厂胡同交叉口东北角150m"
125,500003349,2,8,"[(116.35462363829686, 39.94016767004342)]",,"西直门内大街东侧, 距离南草厂街和西直门内大街交叉口西北角250m"
126,500003350,2,8,"[(116.35401042302524, 39.94062450089365)]",,"桦皮厂胡同东侧, 距离西直门南小街和桦皮厂胡同交叉口东北角150m"
127,500003351,2,8,"[(116.35397913260594, 39.94091667720609)]",,"桦皮厂胡同东侧, 距离西直门南小街和桦皮厂胡同交叉口东北角200m"
128,500003352,2,8,"[(116.35426088684235, 39.94120552646875)]",,"桦皮厂胡同东侧, 距离西直门南小街和桦皮厂胡同交叉口东北角200m"
129,500003353,2,-1,"[(116.35699585, 39.9414007)]",西直门,"北草厂胡同西侧, 距离南草厂街和北草厂胡同交叉口北角250m"
130,500003354,2,7,"[(116.35702202002722, 39.94173105117939)]",玉桃园社区,"北草厂胡同西侧, 距离南草厂街和北草厂胡同交叉口北角300m"
131,500003366,2,8,"[(116.35683163629541, 39.93870636520945)]",,"西直门内大街西侧, 距离西直门南小街和西直门内大街交叉口东角400m"
132,500003367,2,8,"[(116.3568890693825, 39.938033789249516)]",,"南草厂街西侧, 距离北草厂胡同和南草厂街交叉口西南角100m"
133,500003368,2,7,"[(116.35939382755923, 39.93670997299739)]",,"南草厂街东侧, 距离后广平胡同和南草厂街交叉口东北角150m"
134,500003369,2,7,"[(116.35944727339277, 39.936365374275276)]",冠英园社区,"南草厂街东侧, 距离后广平胡同和南草厂街交叉口东北角100m"
135,500003370,2,7,"[(116.3594909, 39.93600749999999)]",冠英园西区,"南草厂街东侧, 距离后广平胡同和南草厂街交叉口东北角50m"
136,500003371,2,7,"[(116.35854131628294, 39.936254523488834)]",,"南草厂街东侧, 距离后广平胡同和南草厂街交叉口东北角100m"
137,500003372,2,7,"[(116.35849995, 39.93672365)]",冠英园,"南草厂街东侧, 距离后广平胡同和南草厂街交叉口北角150m"
138,500003373,2,7,"[(116.36003875230767, 39.93666672249989)]",冠英园,"南草厂街东侧, 距离后广平胡同和南草厂街交叉口东北角150m"
139,500003374,2,7,"[(116.36066869182066, 39.936262524363805)]",冠英园西区,"赵登禹路北侧, 距离西直门内大街和赵登禹路交叉口西南角350m"
140,500003375,2,7,"[(116.3619275, 39.9365287)]",冠英园,"赵登禹路南侧, 距离西直门内大街和赵登禹路交叉口南角250m"
141,500003376,2,7,"[(116.36132484615894, 39.93665757494293)]",,"赵登禹路西侧, 距离西直门内大街和赵登禹路交叉口南角250m"
142,500003377,2,7,"[(116.36141864341512, 39.93621127539359)]",,"赵登禹路西侧, 距离西直门内大街和赵登禹路交叉口南角300m"
143,500003378,2,7,"[(116.36168239958208, 39.935764863446266)]",冠英园西区,"赵登禹路西侧, 距离西直门内大街和赵登禹路交叉口南角350m"
144,500003379,2,7,"[(116.3617395630204, 39.93875238345948)]",新街口,"赵登禹路西侧, 距离西直门内大街和赵登禹路交叉口西南角50m"
145,500003380,2,7,"[(116.36191617982325, 39.93778478960493)]",冠英园,"赵登禹路西侧, 距离西直门内大街和赵登禹路交叉口南角150m"
146,500003381,2,7,"[(116.35117660000002, 39.93272399999999)]",,"阜成门北大街东侧, 距离未知路名和阜成门北大街交叉口东北角150m"
147,500003382,2,7,"[(116.35114785005143, 39.93236202466099)]",,"阜成门北大街东侧, 距离未知路名和阜成门北大街交叉口东北角100m"
148,500003383,2,7,"[(116.35113009999998, 39.93204255)]",,"阜成门北大街东侧, 距离未知路名和阜成门北大街交叉口东北角50m"
149,500003384,2,7,"[(116.3512059774893, 39.933068997346844)]",国英园,"阜成门北大街东侧, 距离未知路名和阜成门北大街交叉口东南角200m"
150,500003559,2,7,"[(116.35982209975734, 39.927404826588884)]",,"赵登禹路西侧, 距离平安里西大街和赵登禹路交叉口西南角400m"
151,500003560,2,7,"[(116.3587959066464, 39.927376411786)]",,"赵登禹路西侧, 距离平安里西大街和赵登禹路交叉口西南角450m"
152,500003561,2,7,"[(116.35891752232712, 39.9278364733469)]",,"赵登禹路西侧, 距离平安里西大街和赵登禹路交叉口西南角400m"
153,500003562,2,7,"[(116.35976725000003, 39.9278297)]",,"赵登禹路西侧, 距离平安里西大街和赵登禹路交叉口西南角350m"
154,500003563,2,5,"[(116.36008567481366, 39.92962999882052)]",富国里小区,"赵登禹路西侧, 距离平安里西大街和赵登禹路交叉口西南角150m"
155,500003564,2,5,"[(116.36007959059414, 39.92931377550227)]",,"赵登禹路西侧, 距离平安里西大街和赵登禹路交叉口西南角200m"
156,500003565,2,8,"[(116.35916612814826, 39.93051529565862)]",国家京剧院,"赵登禹路西侧, 距离平安里西大街和赵登禹路交叉口西角50m"
157,500003566,2,7,"[(116.35798235, 39.93056260000001)]",育幼胡同,"平安里西大街东侧, 距离未知路名和平安里西大街交叉口东角650m"
158,500003567,2,7,"[(116.35698905000001, 39.93052639999999)]",官园胡同小区,"平安里西大街东侧, 距离未知路名和平安里西大街交叉口东角550m"
159,500003568,2,8,"[(116.35610812939215, 39.93061380237333)]",,"平安里西大街西侧, 距离未知路名和平安里西大街交叉口东角550m"
160,500003569,2,8,"[(116.35376246343739, 39.93056202559644)]",官园南里,"平安里西大街西侧, 距离未知路名和平安里西大街交叉口东角350m"
161,500003570,2,5,"[(116.3522483765627, 39.930417054791576)]",新时代大厦,"平安里西大街南侧, 距离未知路名和平安里西大街交叉口东角150m"
162,500003571,2,5,"[(116.35208606113044, 39.92989317537745)]",,"平安里西大街南侧, 距离未知路名和平安里西大街交叉口东南角150m"
163,500003572,2,5,"[(116.35265088685729, 39.930038180738485)]",新街口街道,"平安里西大街东侧, 距离未知路名和平安里西大街交叉口东南角200m"
164,500003573,2,5,"[(116.35135314999998, 39.929121849999994)]",国投金融大厦,"阜成门北大街东侧, 距离未知路名和阜成门北大街交叉口东角50m"
165,500003574,2,5,"[(116.3513871690655, 39.92860942407657)]",国际投资大厦,"西二环东侧, 距离西二环和西二环交叉口东北角50m"
166,500003575,2,5,"[(116.35139155, 39.927367050000015)]",国际投资大厦,"阜成门北大街东侧, 距离未知路名和阜成门北大街交叉口北角250m"
167,500003576,2,5,"[(116.35141044999997, 39.92784269999999)]",国际投资大厦,"阜成门北大街东侧, 距离未知路名和阜成门北大街交叉口北角300m"
168,500003577,2,5,"[(116.35141983118541, 39.928264675770166)]",西城区,"阜成门北大街东侧, 距离未知路名和阜成门北大街交叉口北角350m"
169,500003578,2,5,"[(116.35278126159426, 39.92896056630575)]",西城区,"平安里西大街南侧, 距离未知路名和平安里西大街交叉口东南角250m"
170,500003579,2,5,"[(116.35221286773658, 39.92927241382591)]",西派国际公寓,"平安里西大街南侧, 距离未知路名和平安里西大街交叉口东南角150m"
171,500003580,2,5,"[(116.35226837521502, 39.92837840505417)]",西派国际公寓,"阜成门北大街北侧, 距离未知路名和阜成门北大街交叉口东北角350m"
172,500003581,2,5,"[(116.35239897186436, 39.92743574714283)]",西直门,"阜成门北大街东侧, 距离未知路名和阜成门北大街交叉口东北角300m"
173,500003582,2,5,"[(116.35295803093436, 39.92797380885942)]",西直门,"阜成门北大街北侧, 距离未知路名和阜成门北大街交叉口东北角300m"
174,500003583,2,5,"[(116.35276454608491, 39.9278613251874)]",,"阜成门北大街北侧, 距离未知路名和阜成门北大街交叉口东北角300m"
175,500003584,2,7,"[(116.35441320617609, 39.92722042704549)]",官苑8号,"阜成门北大街东侧, 距离未知路名和阜成门北大街交叉口东北角200m"
176,500003585,2,7,"[(116.35436176700266, 39.92782142212192)]",官苑8号商业区,"阜成门北大街东侧, 距离未知路名和阜成门北大街交叉口东北角350m"
177,500003586,2,8,"[(116.35572075000002, 39.9272733)]",玉廊东园,"赵登禹路西侧, 距离平安里西大街和赵登禹路交叉口西南角550m"
178,500003587,2,8,"[(116.35669804120731, 39.92726052349169)]",金融街,"赵登禹路西侧, 距离平安里西大街和赵登禹路交叉口西南角500m"
179,500003588,2,8,"[(116.35582077471805, 39.927677648434575)]",,"平安里西大街东侧, 距离未知路名和平安里西大街交叉口东南角450m"
180,500003589,2,8,"[(116.35582070000001, 39.928154899999996)]",,"平安里西大街东侧, 距离未知路名和平安里西大街交叉口东南角450m"
181,500003590,2,8,"[(116.35581764697287, 39.928640774686414)]",,"平安里西大街东侧, 距离未知路名和平安里西大街交叉口东南角450m"
182,500003591,2,-1,"[(116.36068024414145, 39.92745905538698)]",北京西城区交通管理中心,"赵登禹路西侧, 距离平安里西大街和赵登禹路交叉口南角400m"
183,500003592,2,7,"[(116.35709854999998, 39.92899289999999)]",,"平安里西大街东侧, 距离未知路名和平安里西大街交叉口东角550m"
184,500003593,2,7,"[(116.35805445783609, 39.928949175003524)]",大玉胡同,"平安里西大街东侧, 距离未知路名和平安里西大街交叉口东角650m"
185,500003594,2,7,"[(116.35811079999999, 39.9292496)]",,"平安里西大街东侧, 距离未知路名和平安里西大街交叉口东角650m"
186,500003595,2,7,"[(116.35705122544074, 39.929293351319075)]",,"平安里西大街东侧, 距离未知路名和平安里西大街交叉口东角550m"
187,500003596,2,7,"[(116.35705074879026, 39.92953429405927)]",官园公寓,"平安里西大街东侧, 距离未知路名和平安里西大街交叉口东角550m"
