,road_id,road_name
126,200002155,Trafalgar Square
127,200002987,Charing Cross
128,200007868,Goodge Street
129,200013508,Goodge Street
130,200003527,Bricklayers Arms Roundabout
131,200002296,New Kent Road
132,200003528,Bricklayers Arms Roundabout
133,200006317,Craven Road
134,200002385,Leinster Terrace
135,200012621,Craven Road
136,200002430,Gloucester Terrace
137,200006418,Gloucester Terrace
138,200010826,Gloucester Terrace
139,200004492,Parliament Square
140,200004106,St. Margaret Street
141,200002556,Parliament Square
142,200006387,New Bridge Street
143,200002605,Blackfriars Bridge
144,200005043,
145,200002991,Lambeth Bridge Roundabout
146,200002607,Albert Embankment
147,200004524,Lambeth Bridge Roundabout
148,200003679,Berkeley Square
149,200005291,Berkeley Square
150,200002811,Bricklayers Arms Roundabout
151,200003529,Bricklayers Arms Roundabout
152,200008837,Great Dover Street
153,200003069,Sussex Gardens
154,200009296,Westbourne Street
155,200002827,Sussex Gardens
156,200002940,Belgrave Road
157,200002938,Eccleston Square
158,200011109,Belgrave Road
159,200006158,Sussex Gardens
160,200004355,Sussex Gardens
161,200003072,
162,200003076,Snow Hill
163,200006095,Snow Hill
164,200011174,Snow Hill
165,200003107,Great George Street
166,200004272,Great George Street
167,200003517,Great George Street
168,200003108,Praed Street
169,200008812,Praed Street
170,200011193,Praed Street
171,200008818,St. Martin's Le Grand
172,200003233,St. Martin's Le Grand
173,200004350,St. Martin's Le Grand
174,200009304,Newgate Street
175,200003234,Newgate Street
176,200008386,King Edward Street
177,200004965,Aldersgate Rotunda
178,200003235,Aldersgate Rotunda
179,200008962,Aldersgate Street
180,200004807,Old Kent Road
181,200003789,Old Kent Road
182,200003474,Dunton Road
183,200003575,Wardour Street
184,200005206,Wardour Street
185,200009554,Noel Street
186,200003619,Grosvenor Gardens
187,200003620,Grosvenor Gardens
188,200006190,Grosvenor Gardens
189,200004523,Parliament Square
190,200003655,Parliament Square
191,200004313,Parliament Square
192,200003676,Brompton Road
193,200005849,Brompton Road
194,200005852,Brompton Road
195,200003678,Berkeley Street
196,200005293,Berkeley Street
197,200011438,Berkeley Street
198,200005509,Marylebone High Street
199,200004069,Marylebone High Street
200,200012189,Marylebone High Street
201,200007964,Buckingham Palace Road
202,200004590,Buckingham Palace Road
203,200004393,
204,200006204,King William Street
205,200004530,King William Street
206,200008171,Monument Street
207,200004734,Cavendish Square
208,200004533,Henrietta Place
209,200004729,Cavendish Square
210,200004735,Cavendish Square
211,200009595,Cavendish Square
212,200004534,Cavendish Square
213,200004659,New Kent Road
214,200006296,Bricklayers Arms Flyover
215,200006479,New Kent Road
216,200004706,Aldersgate Rotunda
217,200004704,Aldersgate Rotunda
218,200007315,Oxford Street
219,200004730,Oxford Street
220,200004731,Great Portland Street
221,200005506,Charing Cross Road
222,200006822,Charing Cross Road
223,200006821,Charing Cross Road
224,200005899,London Road
225,200007911,London Road
226,200007915,London Road
227,200006225,Cockspur Street
228,200007497,Cockspur Street
229,200012556,Cockspur Street
230,200008519,Holborn
231,200006445,Holborn
232,200013859,Holborn
233,200006540,Lombard Street
234,200006539,Lombard Street
235,200012759,Lombard Street
236,200006851,Cromwell Gardens
237,200006857,Cromwell Road
238,200006858,Cromwell Place
239,200013061,Rodney Place
240,200007055,Rodney Place
241,200007057,Rodney Place
242,200008511,Old Kent Road
243,200007326,Old Kent Road
244,200007327,Bricklayers Arms
245,200008384,Princes Street
246,200007414,Princes Street
247,200013762,Princes Street
248,200007910,London Road
249,200007913,London Road
250,200000522,Garden Row
251,200007912,London Road
252,200009137,London Road
253,200007914,London Road
254,200005195,Great Marlborough Street
255,200012049,Great Marlborough Street
256,200007279,Old Broad Street
257,200013174,Old Broad Street
258,200007585,Middlesex Street
259,200013350,Middlesex Street
260,200008201,Upper Saint Martin's Lane
261,200004173,St. Martin's Lane
262,200000543,Cranbourn Street
263,200013665,Upper Saint Martin's Lane
264,200006104,South Place
265,200000574,Eldon Street
266,200004288,Wilson Street
267,200012498,South Place
268,200008161,Regent Street St James's
269,200002581,Regent Street St James's
270,200000758,Jermyn Street
271,200000756,Jermyn Street
272,200003807,Farringdon Street
273,200000045,New Bridge Street
274,200013424,Ludgate Hill
275,200002471,Fleet Street
276,200011491,Farringdon Street
277,200007713,Ludgate Hill
278,200009629,New Bridge Street
279,200010856,Fleet Street
280,200013178,Borough Road
281,200000089,Harper Road
282,200011545,Borough High Street
283,200014204,Newington Causeway
284,200007284,Borough Road
285,200009651,Harper Road
286,200009138,Newington Causeway
287,200003974,Borough High Street
288,200005142,London Wall
289,200003595,London Wall
290,200009224,Moorgate
291,200012790,Moorgate
292,200012020,London Wall
293,200006587,Moorgate
294,200014240,Moorgate
295,200000232,Leadenhall Street
296,200006137,Cornhill
297,200008385,Gracechurch Street
298,200013866,Bishopsgate
299,200009710,Leadenhall Street
300,200012518,Cornhill
301,200008535,Bishopsgate
302,200013763,Gracechurch Street
303,200009165,Warwick Way
304,200000435,Warwick Way
305,200011108,Belgrave Road
306,200014217,Warwick Way
307,200009817,Warwick Way
308,200002939,Belgrave Road
309,200000475,Rochester Row
310,200008616,Vauxhall Bridge Road
311,200010635,Vauxhall Bridge Road
312,200009835,Rochester Row
313,200002055,Vauxhall Bridge Road
314,200013917,Vauxhall Bridge Road
315,200000506,Gloucester Place
316,200014221,George Street
317,200006316,George Street
318,200009850,Gloucester Place
319,200012484,Gloucester Place
320,200012620,George Street
321,200009174,George Street
322,200000511,Portman Street
323,200004114,Portman Square
324,200008469,Seymour Street
325,200013825,Portman Square
326,200009853,Portman Street
327,200011623,Portman Square
328,200013824,Seymour Street
329,200008470,Portman Square
330,200014305,Lambeth Bridge
331,200005490,Horseferry Road
332,200013284,Millbank
333,200009401,Millbank
334,200009352,Lambeth Bridge
335,200012177,Horseferry Road
336,200014327,Millbank
337,200007476,Millbank
338,200008652,Marsham Street
339,200000538,Marsham Street
340,200012255,Greycoat Place
341,200013944,Marsham Street
342,200005657,Greycoat Place
343,200009860,Marsham Street
344,200005209,Piccadilly
345,200003010,Shaftesbury Avenue
346,200004785,Coventry Street
347,200004504,Piccadilly Circus
348,200009014,Piccadilly
349,200004747,
350,200008164,Regent Street
351,200000788,Craven Road
352,200001030,Craven Road
353,200003073,Westbourne Terrace
354,200012594,Westbourne Terrace
355,200009992,Craven Road
356,200010106,Craven Road
357,200011172,Westbourne Terrace
358,200006278,Westbourne Terrace
359,200006938,Cromwell Road
360,200002195,Cromwell Road
361,200005048,Gloucester Road
362,200004646,Gloucester Road
363,200011971,Gloucester Road
364,200011837,Gloucester Road
365,200004698,Cromwell Road
366,200002426,St George's Drive
367,200007293,Lupus Street
368,200010823,St George's Drive
369,200010065,Claverton Street
370,200006311,Lupus Street
371,200013180,Lupus Street
372,200013383,Pelham Street
373,200000940,Sloane Avenue
374,200014320,Fulham Road
375,200005850,Brompton Road
376,200007641,Pelham Street
377,200009374,Fulham Road
378,200010067,Sloane Avenue
379,200012364,Brompton Road
380,200006312,Gloucester Terrace
381,200006118,Gloucester Terrace
382,200012616,Gloucester Terrace
383,200012506,Gloucester Terrace
384,200007721,Royal Hospital Road
385,200001234,Pimlico Road
386,200012488,Lower Sloane Street
387,200006071,Lower Sloane Street
388,200013731,Chelsea Bridge Road
389,200010204,Pimlico Road
390,200009244,Humphrey Street
391,200000709,Albany Road
392,200003788,Old Kent Road
393,200005937,Humphrey Street
394,200009243,Old Kent Road
395,200009242,Old Kent Road
396,200003787,Albany Road
397,200001656,Wormwood Street
398,200000932,Camomile Street
399,200005565,Bishopsgate
400,200005631,Wormwood Street
401,200012221,Bishopsgate
402,200012376,Grange Road
403,200003298,Decima Street
404,200005871,Tower Bridge Road
405,200013003,Tower Bridge Road
406,200011280,Decima Street
407,200012377,Tower Bridge Road
408,200006955,Tower Bridge Road
409,200006865,Bishop's Bridge Road
410,200003539,Bishop's Bridge Road
411,200012955,Bishop's Bridge Road
412,200013005,Abbey Street
413,200002559,Abbey Street
414,200013004,Tower Bridge Road
415,200010904,Abbey Street
416,200006956,Tower Bridge Road
417,200004085,Old Marylebone Road
418,200000180,Sussex Gardens
419,200005066,Edgware Road
420,200002959,Edgware Road
421,200006146,Edgware Road
422,200011121,Edgware Road
423,200009682,Sussex Gardens
424,200003688,Old Brompton Road
425,200007578,Old Brompton Road
426,200007650,Cranley Gardens
427,200011146,Gloucester Road
428,200011445,Old Brompton Road
429,200003016,Gloucester Road
430,200013391,Cranley Gardens
431,200013345,Old Brompton Road
432,200007986,Oxford Street
433,200002283,Oxford Street
434,200004733,Regent Street
435,200003078,Regent Street
436,200013557,Oxford Street
437,200005641,Regent Street
438,200007991,Regent Street
439,200005803,Southwark Street
440,200003377,Southwark Street
441,200011304,Southwark Bridge Road
442,200003378,Southwark Bridge Road
443,200012329,Southwark Street
444,200003375,Southwark Bridge Road
445,200011307,Southwark Bridge Road
446,200011306,Southwark Street
447,200004116,Wigmore Street
448,200008471,Orchard Street
449,200011383,Portman Square
450,200011625,Wigmore Street
451,200013826,Orchard Street
452,200003544,Portman Square
453,200006156,Harrington Road
454,200003586,Stanhope Gardens
455,200003587,Queen's Gate
456,200003588,Queen's Gate
457,200012529,Harrington Road
458,200003585,Queen's Gate
459,200011403,Stanhope Gardens
460,200004699,Queen's Gate
461,200005212,Seymour Street
462,200003561,Seymour Street
463,200007597,Edgware Road
464,200012522,Edgware Road
465,200012055,Seymour Street
466,200011388,Seymour Street
467,200006145,Edgware Road
468,200013357,Edgware Road
469,200003839,
470,200006381,Old Brompton Road
471,200011508,
472,200012665,Old Brompton Road
473,200008273,Southampton Row
474,200003685,Drake Street
475,200008274,Southampton Row
476,200004447,Vernon Place
477,200000469,Vernon Place
478,200006861,Southampton Row
479,200014318,Fulham Road
480,200009373,Fulham Road
481,200011507,Old Church Street
482,200009372,Fulham Road
483,200014319,Fulham Road
484,200004582,Edgware Road
485,200014399,Seymour Place
486,200012448,Stamford Street
487,200011716,Blackfriars Road
488,200008615,Blackfriars Road
489,200006000,Stamford Street
490,200004343,Blackfriars Road
491,200006209,Blackfriars Road
492,200007031,Edgware Road
493,200011739,Connaught Street
494,200012054,Upper Berkeley Street
495,200004399,Connaught Street
496,200005211,Upper Berkeley Street
497,200013047,Edgware Road
498,200014078,Buckingham Gate
499,200005667,Greycoat Place
500,200011757,Victoria Street
501,200008864,Victoria Street
502,200008865,Buckingham Gate
503,200004448,Victoria Street
504,200012264,Greycoat Place
505,200014077,Victoria Street
506,200008794,Bessborough Gardens
507,200008326,Millbank
508,200009265,Grosvenor Road
509,200013912,Bridgefoot
510,200008327,Bessborough Gardens
511,200004696,Cromwell Road
512,200004697,Queen's Gate
513,200001233,Queen's Gate
514,200008479,Borough High Street
515,200013833,Marshalsea Road
516,200006415,Great Dover Street
517,200013832,Borough High Street
518,200008480,Marshalsea Road
519,200009006,Great Dover Street
520,200005808,Lambeth Road
521,200006882,Lambeth Road
522,200008510,Kennington Road
523,200013615,Kennington Road
524,200012333,Lambeth Road
525,200012961,Lambeth Road
526,200008094,Kennington Road
527,200013854,Kennington Road
528,200000022,King William Street
529,200007970,Cannon Street
530,200004432,Eastcheap
531,200004435,Gracechurch Street
532,200009617,King William Street
533,200013551,Cannon Street
534,200001653,London Bridge
535,200004434,Gracechurch Street
536,200002595,Eastcheap
537,200007290,Kennington Road
538,200006427,Baylis Road
539,200013121,Westminster Bridge Road
540,200007087,Westminster Bridge Road
541,200013179,Kennington Road
542,200007180,Westminster Bridge Road
543,200013076,Westminster Bridge Road
544,200012695,Baylis Road
545,200013705,Farringdon Road
546,200006517,Farringdon Street
547,200014417,Charterhouse Street
548,200012748,Farringdon Street
549,200009599,Charterhouse Street
550,200005593,Kennington Lane
551,200004376,Kennington Lane
552,200011731,Kennington Lane
553,200005940,Kennington Road
554,200007088,Queen Victoria Street
555,200013353,Cannon Street
556,200007089,Queen Victoria Street
557,200013077,Queen Victoria Street
558,200007590,Cannon Street
559,200007534,Gray's Inn Road
560,200009371,Fulham Road
561,200013392,Drayton Gardens
562,200009173,George Street
563,200014398,Seymour Place
564,200014220,George Street
565,200009566,Seymour Place
566,200013770,Bloomsbury Street
567,200012288,Great Russell Street
568,200008394,Bloomsbury Street
569,200004052,Bedford Square
570,200005722,Great Russell Street
571,200000100,Great Russell Street
572,200012947,Sussex Gardens
573,200012946,Sussex Gardens
574,200002935,Sussex Place
575,200006846,Sussex Gardens
576,200006845,Sussex Gardens
577,200011105,Sussex Place
578,200000179,London Street
579,200011132,Oxford Street
580,200012561,Oxford Street
581,200006234,Oxford Street
582,200002975,Oxford Street
583,200009848,Finsbury Pavement
584,200010091,Mandela Way
585,200012246,Mandela Way
586,200014348,Dunton Road
587,200001004,Mandela Way
588,200005638,Mandela Way
589,200009452,Dunton Road
590,200003472,Dunton Road
591,200011624,Upper Berkeley Street
592,200001646,Seymour Place
593,200004115,Upper Berkeley Street
594,200007740,Aldgate High Street
595,200002610,Vauxhall Bridge Road
596,200003558,Drummond Gate
597,200009543,John Islip Street
598,200002609,Vauxhall Bridge Road
599,200014385,John Islip Street
600,200003559,Drummond Gate
601,200014163,
602,200011492,Cheapside
603,200004415,Lombard Street
604,200009062,
605,200011746,Lombard Street
606,200003808,Cheapside
607,200013773,Tottenham Court Road
608,200004564,New Oxford Street
609,200007958,Oxford Street
610,200008397,Tottenham Court Road
611,200011812,New Oxford Street
612,200013545,Oxford Street
613,200008257,Charing Cross Road
614,200009818,Warwick Way
615,200011429,Buckingham Palace Road
616,200008338,Ebury Bridge Road
617,200003640,Buckingham Palace Road
618,200000436,Warwick Way
619,200013354,Southwark Bridge Road
620,200013177,Borough Road
621,200007591,Southwark Bridge Road
622,200006793,Southwark Bridge Road
623,200007283,Borough Road
624,200000532,Hanover Street
625,200000534,Maddox Street
626,200005207,Regent Street
627,200002997,Regent Street
628,200002484,Portman Square
629,200003984,Thayer Street
630,200000536,James Street
631,200004117,Wigmore Street
632,200011549,Thayer Street
633,200011626,Wigmore Street
634,200008395,Shaftesbury Avenue
635,200007725,Endell Street
636,200011442,Shaftesbury Avenue
637,200013184,High Holborn
638,200013771,Shaftesbury Avenue
639,200007298,High Holborn
640,200003684,Shaftesbury Avenue
641,200000785,Charing Cross Road
642,200001180,Charing Cross Road
643,200012193,Shaftesbury Avenue
644,200009989,Charing Cross Road
645,200005519,Shaftesbury Avenue
646,200001032,Inverness Terrace
647,200001448,North Audley Street
648,200002976,Oxford Street
649,200011133,Oxford Street
650,200001813,Bermondsey Street
651,200013436,Long Lane
652,200007738,Long Lane
653,200002002,Bishop's Bridge Road
654,200012956,Westbourne Terrace
655,200007605,Westbourne Terrace
656,200006871,Westbourne Terrace
657,200007602,Bishop's Bridge Road
658,200007604,Westbourne Terrace
659,200007848,Holborn
660,200005977,Holborn Viaduct
661,200003846,Hatton Garden
662,200006444,New Fetter Lane
663,200012440,Holborn Viaduct
664,200000782,New Fetter Lane
665,200000028,Borough High Street
666,200011717,Tooley Street
667,200004808,
668,200004345,Tooley Street
669,200000775,Pall Mall
670,200004759,Pall Mall
671,200004386,Waterloo Place
672,200004763,Pall Mall
673,200007286,Pall Mall
674,200009553,Queen Victoria Street
675,200005950,Victoria Embankment
676,200008968,Queen Victoria Street
677,200009701,Gresham Street
678,200000220,Gresham Street
679,200014074,Cannon Street
680,200000227,Cannon Street
681,200013764,New Change
682,200008861,Cannon Street
683,200009706,Cannon Street
684,200008387,New Change
685,200003204,Cannon Street
686,200011229,Friday Street
687,200007971,Cannon Street
688,200003205,Friday Street
689,200009852,Aldgate
690,200000997,Aldgate
691,200000510,Aldgate
692,200005754,Aldgate
693,200003062,
694,200006001,Tower Hill
695,200012449,Tower Hill
696,200000493,Curzon Street
697,200006923,Curzon Street
698,200010731,South Audley Street
699,200009846,Curzon Street
700,200012987,Curzon Street
701,200002254,South Audley Street
702,200005478,Moorgate
703,200008403,South Place
704,200006588,Moorgate
705,200013779,South Place
706,200007973,Gracechurch Street
707,200011754,Gracechurch Street
708,200013553,Gracechurch Street
709,200004433,Gracechurch Street
710,200005476,Broad Sanctuary
711,200003074,Oxford Street
712,200004054,Holles Street
713,200011173,Oxford Street
714,200004411,Sloane Street
715,200000764,Sloane Street
716,200010500,Beauchamp Place
717,200006383,Pont Street
718,200001783,Beauchamp Place
719,200012667,Pont Street
720,200014124,Eaton Square
721,200002979,Eaton Square
722,200000766,Belgrave Place
723,200008990,Eaton Square
724,200011135,Eaton Square
725,200000770,Eccleston Street
726,200004914,Buckingham Palace Road
727,200000771,Eccleston Bridge
728,200002806,Oxford Street
729,200000779,New Bond Street
730,200011043,Oxford Street
731,200004191,Vere Street
732,200013408,Fleet Street
733,200013191,Fleet Street
734,200000780,Fetter Lane
735,200007684,Fleet Street
736,200009988,Fetter Lane
737,200007309,Fleet Street
738,200000823,Old Brompton Road
739,200007652,Drayton Gardens
740,200013393,Drayton Gardens
741,200003803,Hyde Park Place Bayswater Road
742,200003804,Hyde Park Place Bayswater Road
743,200000887,Hyde Park Street
744,200011489,Hyde Park Place Bayswater Road
745,200011490,Hyde Park Place Bayswater Road
746,200010047,Hyde Park Street
747,200006144,Connaught Square
748,200012521,Connaught Square
749,200004500,Praed Street
750,200013356,Edgware Road
751,200007596,Edgware Road
752,200009271,Kensington Road
753,200007307,Knightsbridge
754,200014266,Kensington Road
755,200013190,Knightsbridge
756,200006203,Queen Victoria Street
757,200001428,Queen Victoria Street
758,200006515,Montague Street
759,200003658,Newington Butts
760,200004667,Newington Butts
761,200001488,Walworth Road
762,200004669,Newington Butts
763,200005888,Elephant and Castle
764,200003659,Walworth Road
765,200004964,London Wall
766,200001657,London Wall
767,200011925,Newington Butts
768,200001939,Great Russell Street
769,200010576,Great Russell Street
770,200013566,Kingsway
771,200003242,Kingsway
772,200007997,Kingsway
773,200008388,Kingsway
774,200002446,Old Kent Road
775,200008472,Regent Street
776,200010627,Conduit Street
777,200006040,Regent Street
778,200002039,Conduit Street
779,200007989,Regent Street
780,200007988,Langham Place
781,200002458,Mortimer Street
782,200013559,Regent Street
783,200013558,Langham Place
784,200004736,Mortimer Street
785,200011359,Great Portland Street
786,200004737,Great Portland Street
787,200003490,Great Portland Street
788,200011864,Great Portland Street
789,200013533,Queen Victoria Street
790,200002829,Puddle Dock
791,200007921,Queen Victoria Street
792,200005728,Puddle Dock
793,200013913,Drummond Gate
794,200008606,Drummond Gate
795,200002970,Fulham Road
796,200012401,Sydney Street
797,200011129,Fulham Road
798,200005914,Sydney Street
799,200011443,Sydney Place
800,200003686,Sydney Place
801,200006110,West Smithfield
802,200006756,Snow Hill
803,200012441,Holborn Viaduct
804,200004192,Holborn Viaduct
805,200005979,Holborn Viaduct
806,200005978,Holborn Viaduct
807,200007990,Regent Street
808,200003085,Margaret Street
809,200013560,Regent Street
810,200007866,Margaret Street
811,200013060,Rodney Road
812,200014061,Albany Road
813,200007056,Rodney Road
814,200003470,Great Titchfield Street
815,200007867,Great Portland Street
816,200013507,Great Portland Street
817,200008969,Buckingham Gate
818,200014117,Buckingham Gate
819,200003485,Birdcage Walk
820,200007136,Tower Bridge Road
821,200003609,Druid Street
822,200013093,Tower Bridge Road
823,200007557,Tanner Street
824,200003687,Old Brompton Road
825,200011444,Old Brompton Road
826,200006379,Old Brompton Road
827,200012663,Old Brompton Road
828,200007426,Victoria Embankment
829,200003050,Victoria Embankment
830,200006164,Northumberland Avenue
831,200013253,Victoria Embankment
832,200011165,Victoria Embankment
833,200012532,Northumberland Avenue
834,200003810,Kensington Road
835,200011494,Kensington Road
836,200003999,Upper Thames Street
837,200004000,Upper Thames Street
838,200009572,Upper Thames Street
839,200005727,Upper Thames Street
840,200007042,Baker Street
841,200004300,Davies Street
842,200009161,Davies Street
843,200013157,Mount Street
844,200011691,Davies Street
845,200014214,Davies Street
846,200007243,Mount Street
847,200004766,Piccadilly
848,200004765,Piccadilly
849,200004768,St. James's Street
850,200004767,Piccadilly
851,200007023,Piccadilly
852,200007287,St. James's Street
853,200014131,Great Dover Street
854,200009007,Great Dover Street
855,200004950,Sloane Square
856,200013910,King's Road
857,200008603,King's Road
858,200005124,Sloane Square
859,200006149,Edgware Road
860,200012523,Edgware Road
861,200005477,Waterloo Road
862,200006428,Waterloo Road
863,200012172,Waterloo Road
864,200012696,Waterloo Road
865,200006742,John Islip Street
866,200012291,Atterbury Street
867,200012884,John Islip Street
868,200005729,Atterbury Street
869,200012555,Brompton Road
870,200006224,Brompton Road
871,200005848,Brompton Road
872,200003026,Elephant and Castle
873,200005889,St George's Road
874,200007336,Elephant and Castle
875,200012527,King's Road
876,200006154,King's Road
877,200013437,Aldgate High Street
878,200006151,Minories
879,200007739,Aldgate High Street
880,200012525,Minories
881,200006155,King's Road
882,200013341,Cadogan Gardens
883,200012528,King's Road
884,200007573,Cadogan Gardens
885,200006303,Westminster Bridge Road
886,200006304,Westminster Bridge Road
887,200012609,York Road
888,200004445,Westminster Bridge Road
889,200006546,Westminster Bridge Road
890,200006301,York Road
891,200008468,Baker Street
892,200013823,Baker Street
893,200013765,High Holborn
894,200008389,High Holborn
895,200009069,Heygate Street
896,200014169,Heygate Street
897,200008481,Walworth Road
898,200013834,Walworth Road
899,200007568,Walworth Road
900,200014349,Dunton Road
901,200009453,Dunton Road
902,200005381,Newington Butts
903,200007917,Newington Butts
904,200013818,Hatton Garden
905,200008949,New Oxford Street
906,200008950,New Oxford Street
907,200009150,Borough High Street
908,200003044,Borough High Street
909,200014210,Borough High Street
910,200001005,Borough High Street
911,200004410,Knightsbridge
912,200000174,Knightsbridge
913,200007974,Lombard Street
914,200006921,St. Martin's Place
915,200005153,Trafalgar Square
916,200006041,Duncannon Street
917,200012985,St. Martin's Place
918,200013445,Tottenham Court Road
919,200007756,Tottenham Court Road
920,200000178,Sale Place
921,200009993,Praed Street
922,200000789,Praed Street
923,200005141,Queen Street
924,200000221,King Street
925,200012019,Queen Street
926,200006324,Fleet Street
927,200007712,Fleet Street
928,200000517,Chancery Lane
929,200012625,Fleet Street
930,200013423,Fleet Street
931,200011596,Marylebone High Street
932,200000525,White Lion Hill
933,200006010,Blackfriars Underpass
934,200008992,Blackfriars Underpass
935,200012454,Blackfriars Underpass
936,200000539,Herrick Street
937,200000540,Marsham Street
938,200009861,Herrick Street
939,200004758,Shaftesbury Avenue
940,200000783,Shaftesbury Avenue
941,200000757,Great Windmill Street
942,200011875,Shaftesbury Avenue
943,200006426,Shaftesbury Avenue
944,200007520,Bishopsgate
945,200000938,Middlesex Street
946,200013305,Bishopsgate
947,200003533,Connaught Square
948,200000996,Connaught Square
949,200011377,Connaught Square
950,200009262,Bayswater Road
951,200014260,Bayswater Road
952,200010423,Draycott Place
953,200007704,Symons Street
954,200001643,Draycott Place
955,200001777,Anderson Street
956,200001812,Druid Street
957,200007032,Mortimer Street
958,200001894,Cleveland Street
959,200013048,Mortimer Street
960,200008396,Wigmore Street
961,200001948,Wigmore Street
962,200001949,Wimpole Street
963,200013772,Wigmore Street
964,200005194,Wimpole Street
965,200001971,Welbeck Street
966,200002429,Gloucester Terrace
967,200003070,Bayswater Road
968,200014104,Bayswater Road
969,200008936,Lancaster Terrace
970,200011171,Bayswater Road
971,200008937,Bayswater Road
972,200012892,Bayswater Road
973,200002961,
974,200006754,Bayswater Road
975,200012185,Newington Causeway
976,200007909,Elephant and Castle
977,200005898,Elephant and Castle
978,200005502,Newington Causeway
979,200007965,Strand
980,200003028,Aldwych
981,200007966,Kingsway
982,200013547,Strand
983,200011156,Aldwych
984,200003065,Sussex Gardens
985,200008240,Spring Street
986,200011168,Sussex Gardens
987,200011357,John Islip Street
988,200009263,Bulinga Street
989,200003486,John Islip Street
990,200006425,Shaftesbury Avenue
991,200012694,Shaftesbury Avenue
992,200000528,Buckingham Palace Road
993,200000053,Bressenden Place
994,200004189,Henrietta Place
995,200004190,Henrietta Place
996,200011647,Henrietta Place
997,200011648,Henrietta Place
998,200012444,Bridge Street
999,200005991,Bridge Street
1000,200004314,Victoria Embankment
1001,200005992,Bridge Street
1002,200012443,Bridge Street
1003,200012290,Victoria Embankment
1004,200004361,Victoria Embankment
1005,200005726,Victoria Embankment
1006,200004413,Queen Victoria Street
1007,200011745,Queen Victoria Street
1008,200011795,Newington Causeway
1009,200009536,Gaunt Street
1010,200004527,Newington Causeway
1011,200002297,Southwark Bridge Road
1012,200007022,Piccadilly
1013,200013041,Piccadilly
1014,200013042,Piccadilly
