,road_id,road_name,road_level
166,200007812,利泽中街,tertiary
167,200007813,利泽中街,tertiary
168,200007814,利泽中街,tertiary
169,200007815,利泽西二路,secondary
170,200007816,利泽西二路,secondary
171,200007817,望京北路,tertiary
172,200007818,望京西路,tertiary
173,200007819,望京西路,tertiary
174,200007820,望京西路,tertiary
175,200007821,望京西路,tertiary
176,200007822,望京西路,tertiary
177,200007823,望京西路,tertiary
178,200007824,望京西路,tertiary
179,200007825,辛店路,tertiary
180,200007827,广顺北大街,secondary
181,200007828,广顺北大街,secondary
182,200007829,广顺北大街,secondary
183,200007830,广顺北大街,secondary
184,200007831,广顺北大街,secondary
185,200007832,,secondary
186,200007833,南湖北路,tertiary
187,200007834,南湖北路,tertiary
188,200007835,南湖北路,tertiary
189,200007836,南湖南路,secondary
190,200007837,南湖南路,secondary
191,200007838,南湖南路,secondary
192,200007839,南湖南路,secondary
193,200007840,宏泰西街,tertiary
194,200007841,宏泰西街,tertiary
195,200007842,宏泰西街,tertiary
196,200007843,宏泰西街,tertiary
197,200007844,宏泰西街,tertiary
198,200007845,宏泰西街,tertiary
199,200007846,河荫中路,tertiary
200,200007847,河荫中路,tertiary
201,200007848,河荫西路,tertiary
202,200007849,湖光北街,tertiary
203,200007850,湖光北街,tertiary
204,200007851,湖光北街,tertiary
205,200007878,阜通西大街,secondary
206,200007879,阜通西大街,secondary
207,200007892,,motorway_link
208,200007958,阜安路,tertiary
209,200007959,阜安路,tertiary
210,200007960,宏泰东街,tertiary
211,200007961,宏泰东街,tertiary
212,200007962,宏泰东街,tertiary
213,200007963,,tertiary_link
214,200007966,阜通东大街,tertiary
215,200007967,阜通东大街,tertiary
216,200007968,阜通东大街,tertiary
217,200007969,,tertiary_link
218,200007970,,tertiary
219,200007971,,tertiary
220,200007972,,tertiary
221,200007973,阜安路,tertiary
222,200007974,阜安路,tertiary
223,200008235,,motorway_link
224,200008239,南皋路,secondary
225,200008240,阜通西大街,tertiary
226,200008241,阜通西大街,tertiary
227,200008242,阜通西大街,tertiary
228,200008243,阜通西大街,tertiary
229,200008244,阜荣街,tertiary
230,200008245,阜荣街,tertiary
231,200008246,阜荣街,tertiary
232,200008247,阜荣街,tertiary
233,200008248,阜荣街,tertiary
234,200008264,,tertiary
235,200009490,,secondary
236,200009536,,tertiary_link
237,200009539,首都机场辅路,secondary
238,200009690,广顺北大街,secondary
239,200009691,广顺北大街,secondary
240,200009692,广顺北大街,secondary
241,200009696,广顺南大街,secondary
242,200009697,广顺南大街,secondary
243,200009700,阜通西大街,tertiary
244,200009701,宏昌路,tertiary
245,200009702,宏昌路,tertiary
246,200009703,宏昌路,tertiary
247,200009704,溪阳中路,tertiary
248,200009705,广顺北大街,secondary
249,200009706,广顺北大街,secondary
250,200009707,广顺北大街,secondary
251,200009708,广顺北大街,secondary
252,200009713,来广营西路,secondary
253,200009714,来广营北路,secondary
254,200009715,来广营西路,secondary
255,200009716,来广营西路,secondary
256,200009723,屏翠西路,tertiary
257,200009728,广顺北大街,secondary
258,200009731,辛店路,tertiary
259,200009732,辛店路,tertiary
260,200010172,望京东路,tertiary
261,200010173,望京东路,tertiary
262,200010174,望京东路,tertiary
263,200010175,创远路,secondary
264,200010179,容创路,tertiary
265,200010180,容创路,tertiary
266,200010181,容创路,tertiary
267,200010389,南湖西园南路,tertiary
268,200010390,南湖西园南路,tertiary
269,200010392,南湖西园中街,tertiary
270,200011301,,secondary_link
271,200011302,,secondary_link
272,200011303,,tertiary_link
273,200011304,,tertiary_link
274,200011305,南湖南路,tertiary
275,200011306,南湖南路,tertiary
276,200011310,望京西路,tertiary
277,200011311,酒仙桥北路,secondary
278,200011312,酒仙桥北路,secondary
279,200011313,酒仙桥北路,secondary
280,200011315,广顺北大街,secondary
281,200011316,广顺北大街,secondary
282,200011655,阜安西路,secondary
283,200011656,阜安西路,secondary
284,200011657,阜安西路,secondary
285,200011658,阜安西路,secondary
286,200011659,阜安西路,secondary
287,200011785,,motorway_link
288,200011786,,motorway_link
289,200011789,,motorway_link
290,200011796,,tertiary
291,200011815,酒仙桥北路,tertiary
292,200011816,酒仙桥北路,tertiary
293,200011818,望京东路,tertiary
294,200011819,望京北路,secondary
295,200011820,望京北路,secondary
296,200011821,望京北路,secondary
297,200011827,酒仙桥北路,tertiary
298,200012040,利泽东二路,tertiary
299,200012041,利泽东二路,tertiary
300,200012042,,tertiary
301,200012043,望京东路,tertiary
302,200012044,望京北路,secondary
303,200012045,望京北路,secondary
304,200012046,望京北路,secondary
305,200012047,望京北路,secondary
306,200012050,,tertiary
307,200012162,阜安路,tertiary
308,200012172,北五环,motorway
309,200012187,京密路,trunk
310,200012254,望京街,secondary
311,200012255,望京街,secondary
312,200012256,望京街,secondary
313,200012257,,tertiary
314,200012258,,tertiary
315,200012311,,secondary
316,200012312,利泽西二路,secondary
317,200012353,,motorway_link
318,200012377,京密路,trunk
319,200012663,,secondary
320,200012791,,tertiary
321,200012792,广泽路,secondary
322,200012793,紫月路,tertiary
323,200012794,紫月路,tertiary
324,200013105,利泽中二路,tertiary
325,200013106,利泽中二路,tertiary
326,200013107,利泽中二路,tertiary
327,200013108,利泽中二路,tertiary
328,200013154,酒仙桥路,secondary
329,200013165,望京北路,tertiary
330,200013166,望京北路,tertiary
331,200013167,望京北路,tertiary
332,200013168,望京北路,tertiary
333,200013170,广顺南大街,secondary
334,200013171,广顺南大街,secondary
335,200013172,广顺南大街,secondary
336,200013173,广顺南大街,secondary
337,200013175,花家地东路,tertiary
338,200013209,望京东路,tertiary
339,200013210,望京东路,tertiary
340,200013211,,tertiary
341,200013212,,tertiary
342,200013213,,tertiary
343,200013264,辛店路,tertiary
344,200013265,辛店路,tertiary
345,200013359,溪阳东路,tertiary
346,200013360,酒仙桥北路,tertiary
347,200013558,北五环,motorway
348,200013569,阜安西路,secondary
349,200013570,阜安西路,secondary
350,200013571,阜安西路,secondary
351,200013572,阜安西路,secondary
352,200013573,阜安西路,secondary
353,200013675,,tertiary
354,200013676,,tertiary
355,200013677,,tertiary
356,200013707,首都机场辅路,tertiary
357,200013708,首都机场辅路,tertiary
358,200013872,广泽路,secondary
359,200013873,广泽路,secondary
360,200013874,广泽路,secondary
361,200013875,广泽路,secondary
362,200013876,容达路,secondary
363,200013877,容达路,secondary
364,200013879,阜通西大街,tertiary
365,200013880,阜通西大街,tertiary
366,200013881,阜通西大街,tertiary
367,200013882,阜通东大街,tertiary
368,200013883,阜通东大街,tertiary
369,200013884,阜通东大街,tertiary
370,200014009,阜通西大街,secondary
371,200014035,,tertiary
372,200014036,宏泰西街,tertiary
373,200014175,南湖中园二条,tertiary
374,200014186,,tertiary
375,200014187,,tertiary
376,200014189,利泽东二路,tertiary
377,200014358,,tertiary
378,200014359,,tertiary
379,200014369,河荫西路,tertiary
380,200014370,河荫西路,tertiary
381,200014371,利泽中一路,tertiary
382,200014372,利泽中一路,tertiary
383,200014373,,tertiary
384,200014442,利泽东街,tertiary
385,200014443,利泽东街,tertiary
386,200014444,屏翠东路,tertiary
387,200014445,屏翠东路,tertiary
388,200014446,屏翠东路,tertiary
389,200014447,屏翠东路,tertiary
390,200014448,屏翠东路,tertiary
391,200014449,溪阳东路,tertiary
392,200014450,溪阳东路,tertiary
393,200014451,溪阳东路,tertiary
394,200014876,,tertiary
395,200014877,,tertiary
396,200014878,,tertiary
397,200014879,,tertiary
398,200014985,,tertiary
399,200014996,望花路,tertiary
400,200014997,望花路,tertiary
401,200015223,创达路,tertiary
402,200015224,创达路,tertiary
403,200015225,创达路,tertiary
404,200015226,创达二路,tertiary
405,200015580,利泽西街,tertiary
406,200015581,利泽西街,tertiary
407,200015582,利泽中街,tertiary
408,200015583,利泽中街,tertiary
409,200015584,利泽中街,tertiary
410,200015585,利泽中街,tertiary
411,200015586,宏泰西街,tertiary
412,200015587,宏泰西街,tertiary
413,200015588,河荫中路,tertiary
414,200015589,河荫中路,tertiary
415,200015600,宏泰东街,tertiary
416,200015601,宏泰东街,tertiary
417,200015602,宏泰东街,tertiary
418,200015603,,tertiary_link
419,200015604,,tertiary
420,200015605,,tertiary
421,200015606,,tertiary
422,200015650,阜荣街,tertiary
423,200015651,阜荣街,tertiary
424,200015652,阜荣街,tertiary
425,200015653,阜荣街,tertiary
426,200015666,,tertiary
427,200015853,,tertiary
428,200015862,,tertiary_link
429,200015882,阜通西大街,tertiary
430,200015883,宏昌路,tertiary
431,200015884,宏昌路,tertiary
432,200015885,宏昌路,tertiary
433,200015886,溪阳中路,tertiary
434,200015887,来广营西路,tertiary
435,200016025,容创路,tertiary
436,200016026,容创路,tertiary
437,200016027,容创路,tertiary
438,200016042,首都机场辅路,tertiary
439,200016071,南湖西园南路,tertiary
440,200016074,南湖西园南路,tertiary
441,200016288,,tertiary_link
442,200016291,来广营东路,tertiary
443,200016402,,tertiary
444,200016410,酒仙桥北路,tertiary
445,200016411,酒仙桥北路,tertiary
446,200016486,利泽东二路,tertiary
447,200016487,利泽东二路,tertiary
448,200016488,,tertiary
449,200016567,,tertiary
450,200016568,,tertiary
451,200016595,,motorway_link
452,200016720,,secondary
453,200016750,,tertiary
454,200016751,紫月路,tertiary
455,200016752,紫月路,tertiary
456,200016817,利泽中二路,tertiary
457,200016818,利泽中二路,tertiary
458,200016819,利泽中二路,tertiary
459,200016820,利泽中二路,tertiary
460,200016842,,tertiary
461,200016843,,tertiary
462,200016950,,tertiary
463,200016951,,tertiary
464,200016952,,tertiary
465,200016960,首都机场辅路,tertiary
466,200016961,首都机场辅路,tertiary
467,200016962,首都机场辅路,tertiary
468,200017022,,tertiary
469,200017023,宏泰西街,tertiary
