Unnamed: 0,aoi_id,type,land_use,coords,aoi_name,English_Address
53,500000215,2,12,"[(121.51788845227188, 31.260365754328458)]",惠民公园,"on the west side of 许昌路, 600m from the southeast corner of the junction of 长阳路 and 许昌路"
54,500000224,2,12,"[(121.46761086036004, 31.239602072540293)]",大观园绿地,"on the north side of 北京西路, 200m from the northeast corner of the junction of 黄河路 and 北京西路"
55,500000252,2,12,"[(121.48358593657392, 31.22586482302576)]",河南南路 nearby,"on the west side of 河南南路, 300m from the northwest corner of the junction of 复兴东路 and 河南南路"
56,500000253,2,12,"[(121.48302993964536, 31.22695162375569)]",河南南路 nearby,"on the west side of 河南南路, 350m from the northwest corner of the junction of 复兴东路 and 河南南路"
57,500000254,2,12,"[(121.48424048878198, 31.22454615672999)]",太阳都市花园,"on the north side of 复兴东路, 150m from the northeast corner of the junction of 复兴东路 and 复兴东路"
58,500000255,2,12,"[(121.4803029753012, 31.256818945350208)]",四川北路公园,"on the west side of 四平路, 400m from the southwest corner of the junction of 吴淞路 and 四平路"
59,500000259,2,12,"[(121.45589225327038, 31.2465966936901)]",天目西路 nearby,"on the west side of 南北高架路, 100m from the southwest corner of the junction of 新闸路出口 and 南北高架路"
60,500000260,2,12,"[(121.4499266982016, 31.24280399739096)]",恒通路 nearby,"on the west side of 恒通路, 200m from the west corner of the junction of 昌平路 and 恒通路"
61,500000262,2,12,"[(121.46963537823291, 31.239107913715838)]",西藏中路 nearby,"on the east side of 西藏中路, 400m from the north corner of the junction of 九江路 and 西藏中路"
62,500000266,2,12,"[(121.46791871645009, 31.220560355115424)]",瑞金医院卢湾分院,"on the south side of unknown road, 50m from the east corner of the junction of 南北高架路 and unknown road"
63,500000267,2,12,"[(121.43494513929122, 31.245263674064432)]",长寿公园,"on the west side of 长寿路, 50m from the west corner of the junction of 陕西北路 and 长寿路"
64,500000273,2,12,"[(121.47210916032807, 31.234443100962558)]",来福士广场,"on the north side of 福州路, 400m from the west corner of the junction of 湖北路 and 福州路"
65,500000274,2,12,"[(121.4691177931758, 31.2370173705191)]",新世界城,"on the west side of 西藏中路, 100m from the northwest corner of the junction of 九江路 and 西藏中路"
66,500000288,2,12,"[(121.45675091307065, 31.248728654429897)]",共和新路 nearby,"on the west side of 南北高架路, 100m from the southwest corner of the junction of 南北高架路 and 南北高架路"
67,500000289,2,12,"[(121.4706603372969, 31.251379172124285)]",天目东路 nearby,"on the west side of 虬江路, 500m from the east corner of the junction of 西藏北路 and 虬江路"
68,500000290,2,12,"[(121.47353323992613, 31.25405233217491)]",宝山路 nearby,"on the east side of 宝山路, 200m from the northwest corner of the junction of 河南北路 and 宝山路"
69,500000291,2,12,"[(121.46297122273793, 31.249437742354676)]",交通公园,"on the west side of 西藏北路, 200m from the southwest corner of the junction of 虬江路 and 西藏北路"
70,500000292,2,12,"[(121.46028583144607, 31.251018561842272)]",城上城,"on the east side of 南北高架路, 100m from the northeast corner of the junction of unknown road and 南北高架路"
71,500000293,2,12,"[(121.46397865161369, 31.24916144407141)]",西藏北路 nearby,"on the west side of 西藏北路, 300m from the northwest corner of the junction of 海宁路 and 西藏北路"
72,500000294,2,12,"[(121.4769930982038, 31.251237012908504)]",武进路 nearby,"on the north side of 海宁路, within 50m from the north corner of the junction of 河南北路 and 海宁路"
73,500000295,2,12,"[(121.47526718976452, 31.253517124420554)]",宝山路 nearby,"on the east side of 宝山路, 150m from the northeast corner of the junction of 河南北路 and 宝山路"
74,500000296,2,12,"[(121.4760132927365, 31.25250217032335)]",武进路 nearby,"on the east side of 武进路, 450m from the west corner of the junction of 四川北路 and 武进路"
75,500000297,2,12,"[(121.46074111758226, 31.252217094493655)]",永兴路 nearby,"on the east side of 南北高架路, 250m from the northeast corner of the junction of unknown road and 南北高架路"
76,500000298,2,12,"[(121.45784583793893, 31.25023612964887)]",共和新路 nearby,"on the west side of 南北高架路, 550m from the south corner of the junction of 南北高架路 and 南北高架路"
77,500000299,2,12,"[(121.4575541404723, 31.251049606473003)]",共和新路 nearby,"on the north side of 共和新路, 200m from the southwest corner of the junction of 永兴路 and 共和新路"
78,500000300,2,12,"[(121.45820217478519, 31.250943663551787)]",共和新路 nearby,"on the south side of 南北高架路, 450m from the south corner of the junction of 南北高架路 and 南北高架路"
79,500000301,2,12,"[(121.45767928529327, 31.252228277404672)]",永兴路 nearby,"on the north side of 南北高架路, 450m from the south corner of the junction of 南北高架路 and 南北高架路"
80,500000302,2,12,"[(121.45798157465407, 31.253502282726508)]",永兴路 nearby,"on the west side of 南北高架路, 200m from the southwest corner of the junction of 南北高架路 and 南北高架路"
81,500000303,2,12,"[(121.45683158426453, 31.25491651098656)]",中华新路 nearby,"on the west side of 南北高架路, 550m from the north corner of the junction of unknown road and 南北高架路"
82,500000304,2,12,"[(121.45578416612457, 31.252590862710043)]",永兴路 nearby,"on the south side of 永兴路, 150m from the southeast corner of the junction of 大统路 and 永兴路"
83,500000305,2,12,"[(121.45525690895053, 31.25373407280961)]",永兴路 nearby,"on the south side of 中兴路, 50m from the southeast corner of the junction of 大统路 and 中兴路"
84,500000306,2,12,"[(121.4565147556224, 31.253727218691683)]",永兴路 nearby,"on the south side of unknown road, 50m from the southeast corner of the junction of 中兴路 and unknown road"
85,500000312,2,12,"[(121.46004934001873, 31.249793056268203)]",精文城市家园,"on the east side of 永兴路出口, 350m from the northeast corner of the junction of 南北高架路 and 永兴路出口"
86,500000313,2,12,"[(121.44614060004615, 31.255908990532145)]",融府,"on the north side of 恒丰路, 200m from the southwest corner of the junction of 恒丰路 and 恒丰路"
87,500000314,2,12,"[(121.4443531498187, 31.25619236701349)]",交通路 nearby,"on the north side of 交通路, 600m from the east corner of the junction of 中山北路 and 交通路"
88,500000315,2,12,"[(121.4467342145003, 31.25947431779412)]",沪太路 nearby,"on the east side of 内环高架路, 500m from the east corner of the junction of 内环高架路 and 内环高架路"
89,500000316,2,12,"[(121.43766470104539, 31.262271657102072)]",宜川路 nearby,"on the north side of 宜川路, 400m from the southeast corner of the junction of 延长西路 and 宜川路"
90,500000317,2,12,"[(121.43824110787487, 31.260022089878746)]",宜川三村,"on the west side of 中山北路, 100m from the west corner of the junction of 中山北路 and 中山北路"
91,500000318,2,12,"[(121.44213402048575, 31.261338808023694)]",沪太路 nearby,"on the west side of 内环高架路, 650m from the west corner of the junction of 内环高架路 and 内环高架路"
92,500000319,2,12,"[(121.44245592374943, 31.257826543249838)]",中山北路 nearby,"on the south side of 中山北路, 150m from the southeast corner of the junction of 中山北路 and 中山北路"
93,500000320,2,12,"[(121.44400106164005, 31.258136135002704)]",中山北路 nearby,"on the south side of 内环高架路, 250m from the east corner of the junction of 内环高架路 and 内环高架路"
94,500000321,2,12,"[(121.43616113535813, 31.262097515133384)]",宜川公园,"on the north side of 宜川路, 300m from the southeast corner of the junction of 延长西路 and 宜川路"
95,500000322,2,12,"[(121.40324301262582, 31.269372326287574)]",万里公园,"on the south side of 新村路, 200m from the southeast corner of the junction of 真金路 and 新村路"
96,500000323,2,12,"[(121.40465221308789, 31.26932403244045)]",富平路 nearby,"on the north side of 真华路, 250m from the southwest corner of the junction of 新村路 and 真华路"
97,500000324,2,12,"[(121.40169318097603, 31.269402583828807)]",真金路 nearby,"on the south side of 新村路, 150m from the southeast corner of the junction of 真金路 and 新村路"
98,500000325,2,12,"[(121.4044664280154, 31.2673517702171)]",富平路 nearby,"on the west side of 真华路, 100m from the southwest corner of the junction of 富平路 and 真华路"
99,500000326,2,12,"[(121.40322581260348, 31.26675722229681)]",万里公园,"on the south side of 富平路, 200m from the southeast corner of the junction of 真金路 and 富平路"
100,500000344,2,12,"[(121.49603884945854, 31.227909730314895)]",十六铺,"on the west side of 复兴东路隧道 (下层), 900m from the northeast corner of the junction of 复兴东路 and 复兴东路隧道 (下层)"
101,500000349,2,12,"[(121.48450069295237, 31.230780456541048)]",人民路隧道 nearby,"on the west side of 人民路隧道, within 50m from the southwest corner of the junction of 人民路隧道 and 人民路隧道"
102,500000350,2,12,"[(121.48886379329161, 31.227038073108876)]",上海城隍庙广场,"on the east side of 复兴东路, 150m from the northwest corner of the junction of 复兴东路隧道(下层) and 复兴东路"
103,500000351,2,12,"[(121.48694805445078, 31.228443308846426)]",豫园商城,"on the south side of 人民路, 250m from the southeast corner of the junction of 人民路隧道 and 人民路"
104,500000352,2,12,"[(121.44724698592147, 31.25161834831297)]",Vienna International Hotel,"on the east side of 恒丰路, 600m from the south corner of the junction of 恒丰路 and 恒丰路"
105,500000385,2,12,"[(121.47121863607107, 31.226224021193115)]",力宝广场,"on the west side of 淮海中路, 200m from the northeast corner of the junction of 黄陂南路 and 淮海中路"
106,500000386,2,12,"[(121.47222597332504, 31.22665387927344)]",淮海大厦,"on the north side of 淮海中路, 250m from the northeast corner of the junction of 黄陂南路 and 淮海中路"
107,500000453,2,12,"[(121.4689131951086, 31.22874166535816)]",上海长途电信局,"on the east side of 黄陂北路, 50m from the north corner of the junction of unknown road and 黄陂北路"
108,500000466,2,12,"[(121.41307105349995, 31.24109763787426)]",曹杨路,"on the north side of 曹杨路, 450m from the northwest corner of the junction of 江苏北路 and 曹杨路"
109,500000493,2,12,"[(121.47431285568254, 31.209309247046544)]",丽园公园,"on the east side of 蒙自路, 300m from the north corner of the junction of 斜土路 and 蒙自路"
110,500000495,2,12,"[(121.45215921194531, 31.218867786920658)]",襄阳公园,"on the north side of 淮海中路, 150m from the west corner of the junction of 陕西南路 and 淮海中路"
111,500000504,2,12,"[(121.46656610954507, 31.242266845774687)]",四行仓库,"on the west side of 西藏中路, 200m from the northwest corner of the junction of 西藏路 and 西藏中路"
112,500000505,2,12,"[(121.47017823759109, 31.242475141422304)]",浙江北路 nearby,"on the west side of 浙江北路, 100m from the southwest corner of the junction of 浙江北路 and 浙江北路"
113,500000506,2,12,"[(121.40997406790804, 31.215784819768015)]",长宁游泳中心,"on the north side of 武夷路, 200m from the northwest corner of the junction of 凯旋路 and 武夷路"
114,500000535,2,12,"[(121.48653828799394, 31.231007812453207)]",悦园商厦,"on the south side of 人民路隧道, 100m from the southeast corner of the junction of 人民路隧道 and 人民路隧道"
115,500000576,2,12,"[(121.41254784169203, 31.220619101883457)]",龙之梦万丽酒店,"on the north side of 长宁路, 400m from the west corner of the junction of 愚园路 and 长宁路"
116,500000580,2,12,"[(121.41292693598155, 31.247060924418257)]",武宁路地道 nearby,"on the north side of 武宁路地道, 650m from the northwest corner of the junction of 武宁路 and 武宁路地道"
117,500000604,2,12,"[(121.43591688371704, 31.25271082049517)]",梦清园,"on the north side of 光复西路, 300m from the north corner of the junction of unknown road and 光复西路"
118,500000605,2,12,"[(121.40121697013362, 31.237675336804354)]",上海市曹杨第二中学附属学校,"on the east side of 枣阳路, 150m from the east corner of the junction of 杨柳青路 and 枣阳路"
119,500000682,2,12,"[(121.40678099747836, 31.228687437748015)]",中环大厦,"on the east side of 中山西路, 50m from the north corner of the junction of 中山西路 and 中山西路"
120,500000700,2,12,"[(121.4477375542337, 31.24855504204308)]",机电大厦,"on the west side of 恒丰路, 50m from the south corner of the junction of 长安路 and 恒丰路"
121,500000701,2,12,"[(121.4478918374243, 31.248053650564525)]",恒汇国际大厦,"on the north side of 北横通道, 400m from the west corner of the junction of 北横通道 and 北横通道"
122,500000708,2,12,"[(121.42589795249317, 31.240120134537847)]",长寿路 nearby,"on the north side of 长寿路, 700m from the west corner of the junction of 镇坪路 and 长寿路"
123,500000709,2,12,"[(121.42716658681748, 31.241182640627326)]",长寿路 nearby,"on the west side of 长寿路, 550m from the west corner of the junction of 镇坪路 and 长寿路"
124,500000710,2,12,"[(121.42601150000002, 31.239532500000003)]",长寿路 nearby,"on the west side of 长寿路, 700m from the southwest corner of the junction of 镇坪路 and 长寿路"
125,500000711,2,12,"[(121.42701450000001, 31.240719499999997)]",长寿路 nearby,"on the west side of 长寿路, 600m from the west corner of the junction of 镇坪路 and 长寿路"
126,500000712,2,12,"[(121.42679279532561, 31.239715091218525)]",长寿路 nearby,"on the north side of 长寿路, 650m from the southwest corner of the junction of 镇坪路 and 长寿路"
127,500000713,2,12,"[(121.42633018204357, 31.239689985688806)]",长寿路 nearby,"on the west side of 长寿路, 700m from the southwest corner of the junction of 镇坪路 and 长寿路"
128,500000714,2,12,"[(121.42611978420985, 31.239873594816206)]",长寿路 nearby,"on the west side of 长寿路, 700m from the west corner of the junction of 镇坪路 and 长寿路"
129,500000715,2,12,"[(121.42626617985617, 31.23855876478868)]",长寿路 nearby,"on the west side of 长寿路, 750m from the southwest corner of the junction of 镇坪路 and 长寿路"
130,500000716,2,12,"[(121.42679068409875, 31.238827775281226)]",长寿路 nearby,"on the west side of 长寿路, 700m from the southwest corner of the junction of 镇坪路 and 长寿路"
131,500000717,2,12,"[(121.42673675857577, 31.238689865729754)]",长寿路 nearby,"on the north side of 长寿路, 750m from the southwest corner of the junction of 镇坪路 and 长寿路"
132,500000718,2,12,"[(121.42662762789803, 31.238564035681314)]",长寿路 nearby,"on the west side of 长寿路, 750m from the southwest corner of the junction of 镇坪路 and 长寿路"
133,500000719,2,12,"[(121.48053924503772, 31.24704440690297)]",新亚大酒店,"on the west side of 四川北路, within 50m from the west corner of the junction of 天潼路 and 四川北路"
134,500000736,2,12,"[(121.48775084072774, 31.25654675415403)]",19叁III,"on the north side of 周家嘴路, 450m from the west corner of the junction of 海宁路 and 周家嘴路"
135,500000769,2,12,"[(121.52525520433103, 31.208524936972257)]",卜蜂莲花,"on the west side of 杨高南路, 100m from the southwest corner of the junction of 浦建路 and 杨高南路"
136,500000770,2,12,"[(121.52553130430965, 31.209321422433895)]",浦建路 nearby,"on the west side of 杨高南路, within 50m from the west corner of the junction of 浦建路 and 杨高南路"
137,500000771,2,12,"[(121.51496773458513, 31.220677310662133)]",浦电路 nearby,"on the north side of 浦电路, within 50m from the northeast corner of the junction of 浦东南路 and 浦电路"
138,500000772,2,12,"[(121.50204029925867, 31.22887810744001)]",东昌滨江绿地,"on the north side of 复兴东路隧道 (下层), 1400m from the northeast corner of the junction of 复兴东路 and 复兴东路隧道 (下层)"
139,500000784,2,12,"[(121.47696638592173, 31.23705617986274)]",上海大酒店,"on the east side of 九江路, 400m from the southwest corner of the junction of 河南中路 and 九江路"
140,500000790,2,12,"[(121.45978640526059, 31.220456589004783)]",瑞金二路 nearby,"on the south side of 淮海中路, 700m from the southwest corner of the junction of 长乐路 and 淮海中路"
141,500000791,2,12,"[(121.45908356333784, 31.220296625974694)]",新华联商厦,"on the south side of 淮海中路, 50m from the southwest corner of the junction of 瑞金二路 and 淮海中路"
142,500000794,2,12,"[(121.46616412716232, 31.23227031344328)]",286艺术空间,"on the south side of 黄陂北路, 50m from the southeast corner of the junction of unknown road and 黄陂北路"
143,500000796,2,12,"[(121.48733844140598, 31.209682540187455)]",南车站路 nearby,"on the west side of 南车站路, 100m from the south corner of the junction of 斜土东路 and 南车站路"
144,500000797,2,12,"[(121.4436758002276, 31.224105579852065)]",PuLi Hotel,"on the north side of unknown road, 50m from the northwest corner of the junction of 富民路 and unknown road"
145,500000972,2,12,"[(121.42416522698868, 31.213371556859283)]",延安西路 nearby,"on the north side of 延安高架路, 1000m from the southwest corner of the junction of unknown road and 延安高架路"
146,500000973,2,12,"[(121.52102156609239, 31.22535647180685)]",崂山路 nearby,"on the east side of 崂山路, 200m from the southeast corner of the junction of 潍坊路 and 崂山路"
147,500000974,2,12,"[(121.5205645327355, 31.225356307290973)]",崂山路 nearby,"on the east side of 崂山路, 200m from the southeast corner of the junction of 潍坊路 and 崂山路"
148,500000976,2,12,"[(121.43205613360585, 31.23474869687056)]",DHL,"on the south side of 北横通道, 2550m from the southwest corner of the junction of 北横通道 and 北横通道"
149,500000977,2,12,"[(121.4316945935096, 31.2349043271338)]",People Squared,"on the south side of 北横通道, 2550m from the southwest corner of the junction of 北横通道 and 北横通道"
150,500001019,2,12,"[(121.4281294319691, 31.24913786114072)]",泰欣嘉园,"on the north side of 镇坪路, 200m from the southeast corner of the junction of 中山北路 and 镇坪路"
151,500001020,2,12,"[(121.42725263034372, 31.252400465744966)]",中山北路 nearby,"on the north side of 内环高架路, 550m from the southwest corner of the junction of 内环高架路 and 内环高架路"
152,500001021,2,12,"[(121.42860556365989, 31.250980478982843)]",光新路 nearby,"on the south side of 中山北路, 250m from the northeast corner of the junction of 镇坪路 and 中山北路"
153,500001032,2,12,"[(121.42820957732748, 31.247545741532125)]",镇坪路 nearby,"on the east side of 镇坪路, 800m from the northwest corner of the junction of 长寿路 and 镇坪路"
154,500001033,2,12,"[(121.42903810072923, 31.249214485715736)]",光复西路 nearby,"on the south side of 中山北路, 250m from the east corner of the junction of 镇坪路 and 中山北路"
155,500001034,2,12,"[(121.426871068128, 31.250115800938197)]",中山北路 nearby,"on the east side of 中山北路, 50m from the east corner of the junction of 镇坪路 and 中山北路"
156,500001035,2,12,"[(121.42657297446353, 31.249834915304262)]",镇坪路 nearby,"on the east side of 内环高架路, 600m from the northeast corner of the junction of 内环高架路 and 内环高架路"
157,500001046,2,12,"[(121.47281684791928, 31.24010611154799)]",东银大厦,"on the south side of 北京东路, 50m from the southeast corner of the junction of 浙江北路 and 北京东路"
158,500001047,2,12,"[(121.51262991543389, 31.21157909894405)]",Four Points by Sheraton,"on the south side of 浦东南路, 50m from the east corner of the junction of 浦东南路 and 浦东南路"
159,500001049,2,12,"[(121.51192396725305, 31.2124979922909)]",塘桥新路 nearby,"on the west side of 浦东南路, within 50m from the west corner of the junction of 浦建路 and 浦东南路"
160,500001050,2,12,"[(121.51209990693965, 31.21090474089338)]",浦东南路 nearby,"on the east side of 浦东南路, 500m from the northeast corner of the junction of 浦东南路 and 浦东南路"
161,500001051,2,12,"[(121.51204153965436, 31.21061277148748)]",浦东南路 nearby,"on the east side of 浦东南路, 450m from the northeast corner of the junction of 浦东南路 and 浦东南路"
162,500001052,2,12,"[(121.51138505646118, 31.212770931969168)]",如家,"on the west side of 塘桥新路, 100m from the west corner of the junction of 浦东南路 and 塘桥新路"
163,500001053,2,12,"[(121.51280944797018, 31.21204788624457)]",由由,"on the east side of 浦东南路, within 50m from the south corner of the junction of 浦建路 and 浦东南路"
164,500001054,2,12,"[(121.51199013246942, 31.2103006471188)]",浦东南路 nearby,"on the east side of 浦东南路, 400m from the northeast corner of the junction of 浦东南路 and 浦东南路"
165,500001055,2,12,"[(121.51267620765913, 31.213032067247806)]",浦东南路 nearby,"on the west side of 浦东南路, within 50m from the north corner of the junction of 浦建路 and 浦东南路"
166,500001056,2,12,"[(121.51390980934609, 31.212946776576327)]",塘桥广场,"on the east side of 浦东南路, 50m from the east corner of the junction of 浦建路 and 浦东南路"
167,500001057,2,12,"[(121.5116795, 31.2130325)]",塘桥新路 nearby,"on the east side of 塘桥新路, 100m from the northwest corner of the junction of 浦东南路 and 塘桥新路"
168,500001058,2,12,"[(121.51242612656766, 31.212833728138815)]",塘桥新路 nearby,"on the east side of 浦明路, within 50m from the east corner of the junction of 塘桥新路 and 浦明路"
