Unnamed: 0,aoi_id,type,land_use,coords,aoi_name,English_Address
56,500003326,2,12,"[(139.7698593250135, 35.6807417786011)]",外堀通り nearby,"on the south side of 首都高速八重洲線, 1150m from the south corner of the junction of 首都高速都心環状線 and 首都高速八重洲線"
57,500003330,2,12,"[(139.78516725000426, 35.68351885768095)]",水天宮,"on the south side of 新大橋通り, within 50m from the southeast corner of the junction of 水天宮通り and 新大橋通り"
58,500003811,2,12,"[(139.76737947041005, 35.67298224884095)]",伊東屋,"on the east side of 中央通り, 200m from the southwest corner of the junction of 銀座桜通り and 中央通り"
59,500003814,2,12,"[(139.76671065724588, 35.67324290848538)]",中央通り nearby,"on the west side of 中央通り, 250m from the southwest corner of the junction of 銀座桜通り and 中央通り"
60,500003815,2,12,"[(139.76757158219814, 35.673280808061165)]",藤田ビル,"on the east side of 中央通り, 200m from the southwest corner of the junction of 銀座桜通り and 中央通り"
61,500003816,2,12,"[(139.76538217861378, 35.67189040802531)]",ミキモト本社ビル,"on the west side of 中央通り, 400m from the southwest corner of the junction of 銀座桜通り and 中央通り"
62,500003817,2,12,"[(139.76550790891304, 35.672115752897696)]",教文館ビル,"on the west side of 中央通り, 400m from the southwest corner of the junction of 銀座桜通り and 中央通り"
63,500003818,2,12,"[(139.7678466316269, 35.6734599810603)]",中央通り nearby,"on the south side of 中央通り, 150m from the southwest corner of the junction of 銀座桜通り and 中央通り"
64,500003819,2,12,"[(139.76619795672607, 35.6726212229433)]",中央通り nearby,"on the west side of 中央通り, 300m from the southwest corner of the junction of 銀座桜通り and 中央通り"
65,500003820,2,12,"[(139.7652211234164, 35.67182086554893)]",山野楽器,"on the west side of 中央通り, 450m from the southwest corner of the junction of 銀座桜通り and 中央通り"
66,500003821,2,12,"[(139.76502298850062, 35.671644379402665)]",和光,"on the west side of 中央通り, 450m from the southwest corner of the junction of 銀座桜通り and 中央通り"
67,500003822,2,12,"[(139.76666746227053, 35.672282110047284)]",松屋銀座,"on the south side of 中央通り, 250m from the southwest corner of the junction of 銀座桜通り and 中央通り"
68,500003887,2,12,"[(139.78097554510111, 35.67927627637562)]",KayabachoKaikan,"on the south side of 永代通り, 50m from the southeast corner of the junction of 新大橋通り and 永代通り"
69,500003888,2,12,"[(139.75527906510723, 35.69335070685068)]",九段合同庁舎,"on the west side of 首都高速5号池袋線, 350m from the southeast corner of the junction of 首都高速5号池袋線 and 首都高速5号池袋線"
70,500003889,2,12,"[(139.75568990583315, 35.69290138822892)]",首都高速5号池袋線 nearby,"on the west side of 首都高速5号池袋線, 400m from the southeast corner of the junction of 首都高速5号池袋線 and 首都高速5号池袋線"
71,500003890,2,12,"[(139.75363299999998, 35.69400949999999)]",九段第3合同庁舎,"on the west side of 首都高速5号池袋線, 150m from the southeast corner of the junction of 首都高速5号池袋線 and 首都高速5号池袋線"
72,500003891,2,12,"[(139.75260490171644, 35.69456868457516)]",内堀通り nearby,"on the south side of 首都高速5号池袋線, 50m from the south corner of the junction of 首都高速5号池袋線 and 首都高速5号池袋線"
73,500003892,2,12,"[(139.75923331956886, 35.692336739862775)]",興和一橋ビル,"on the north side of 錦町有楽町線, 150m from the northwest corner of the junction of unknown road and 錦町有楽町線"
74,500003893,2,12,"[(139.75449551336587, 35.69367612911204)]",九段第2合同庁舎,"on the south side of 首都高速5号池袋線, 200m from the southeast corner of the junction of 首都高速5号池袋線 and 首都高速5号池袋線"
75,500003894,2,12,"[(139.75293419483947, 35.69431888724913)]",内堀通り nearby,"on the west side of 首都高速5号池袋線, 100m from the south corner of the junction of 首都高速5号池袋線 and 首都高速5号池袋線"
76,500004079,2,12,"[(139.7718159681844, 35.69430949640799)]",神田交直流変電所,"on the north side of unknown road, 50m from the northeast corner of the junction of 中央通り and unknown road"
77,500004115,2,12,"[(139.75738496870522, 35.69565919960891)]",神田古書センタービル,"on the south side of 靖国通り, 50m from the southwest corner of the junction of 白山通り and 靖国通り"
78,500004116,2,12,"[(139.759753, 35.6957685)]",靖国通り nearby,"on the south side of 靖国通り, 150m from the east corner of the junction of 白山通り and 靖国通り"
79,500004413,2,12,"[(139.7385542588099, 35.673720146876924)]",外堀通り nearby,"on the west side of 外堀通り, 450m from the south corner of the junction of unknown road and 外堀通り"
80,500004614,2,12,"[(139.76612447372608, 35.6716721996957)]",銀座三和ビル,"on the south side of 中央通り, 400m from the southwest corner of the junction of 銀座桜通り and 中央通り"
81,500004619,2,12,"[(139.7666799432624, 35.6716435248227)]",中央通り nearby,"on the east side of 中央通り, 350m from the southwest corner of the junction of 銀座桜通り and 中央通り"
82,500004622,2,12,"[(139.76671859464136, 35.67162213371892)]",中央通り nearby,"on the east side of 中央通り, 350m from the southwest corner of the junction of 銀座桜通り and 中央通り"
83,500004624,2,12,"[(139.7666140097752, 35.67169708015641)]",中央通り nearby,"on the east side of 中央通り, 350m from the southwest corner of the junction of 銀座桜通り and 中央通り"
84,500004626,2,12,"[(139.76665285514835, 35.67166367888308)]",中央通り nearby,"on the east side of 中央通り, 350m from the southwest corner of the junction of 銀座桜通り and 中央通り"
85,500004629,2,12,"[(139.76677485126496, 35.67167541283755)]",中央通り nearby,"on the south side of 中央通り, 350m from the southwest corner of the junction of 銀座桜通り and 中央通り"
86,500004634,2,12,"[(139.769566783436, 35.67534372298267)]",LIXILギャラリー,"on the north side of 東京高速道路KK線, 100m from the east corner of the junction of 東京高速道路KK線 and 東京高速道路KK線"
87,500004635,2,12,"[(139.7681825, 35.674562)]",銀座中央通りビル,"on the west side of 中央通り, 50m from the southwest corner of the junction of 銀座桜通り and 中央通り"
88,500004636,2,12,"[(139.76877551025518, 35.6754598290943)]",中央通り nearby,"on the east side of 東京高速道路KK線, 250m from the northwest corner of the junction of 首都高速都心環状線 and 東京高速道路KK線"
89,500004637,2,12,"[(139.76816569814267, 35.67464634226309)]",銀座小柳ビル,"on the west side of 中央通り, 50m from the west corner of the junction of 銀座桜通り and 中央通り"
90,500004638,2,12,"[(139.76846891224778, 35.67499790077229)]",サクセス銀座ファースト,"on the west side of 東京高速道路KK線, 250m from the west corner of the junction of 首都高速都心環状線 and 東京高速道路KK線"
91,500004639,2,12,"[(139.7683176510365, 35.67474455692312)]",千歳興産京橋三菱ビル,"on the west side of 中央通り, within 50m from the west corner of the junction of 銀座桜通り and 中央通り"
92,500004640,2,12,"[(139.76550933878576, 35.67198598483532)]",中央通り nearby,"on the west side of 中央通り, 400m from the southwest corner of the junction of 銀座桜通り and 中央通り"
93,500004641,2,12,"[(139.76803699999996, 35.675433)]",FORTUNE BLDG.,"on the north side of 東京高速道路KK線, 300m from the northwest corner of the junction of 首都高速都心環状線 and 東京高速道路KK線"
94,500004642,2,12,"[(139.767547362047, 35.67595465427811)]",Gパーク八重洲2丁目,"on the north side of 東京高速道路KK線, 50m from the northwest corner of the junction of unknown road and 東京高速道路KK線"
95,500004643,2,12,"[(139.76771476670967, 35.67578581485747)]",ムラキビル,"on the north side of 東京高速道路KK線, 50m from the northwest corner of the junction of unknown road and 東京高速道路KK線"
96,500004644,2,12,"[(139.76720062754572, 35.67644817293941)]",外堀通り nearby,"on the east side of 首都高速八重洲線, 1650m from the south corner of the junction of 首都高速都心環状線 and 首都高速八重洲線"
97,500004645,2,12,"[(139.76721491638588, 35.67605490899834)]",国際興業本社ビル,"on the north side of 東京高速道路KK線, 100m from the northwest corner of the junction of unknown road and 東京高速道路KK線"
98,500004646,2,12,"[(139.7676194664078, 35.67556409671727)]",紺屋橋児童遊園,"on the north side of 東京高速道路KK線, 350m from the northwest corner of the junction of 首都高速都心環状線 and 東京高速道路KK線"
99,500004647,2,12,"[(139.76745057597006, 35.67600730504909)]",花長ビル,"on the north side of 東京高速道路KK線, 100m from the northwest corner of the junction of unknown road and 東京高速道路KK線"
100,500004648,2,12,"[(139.76833265652695, 35.675581592394934)]",東京高速道路KK線 nearby,"on the north side of 東京高速道路KK線, 300m from the northwest corner of the junction of 首都高速都心環状線 and 東京高速道路KK線"
101,500004649,2,12,"[(139.7682252021653, 35.675383043306276)]",東京高速道路KK線 nearby,"on the north side of 東京高速道路KK線, 300m from the northwest corner of the junction of 首都高速都心環状線 and 東京高速道路KK線"
102,500004650,2,12,"[(139.76794915674566, 35.675458827091255)]",東京高速道路KK線 nearby,"on the north side of 東京高速道路KK線, 350m from the northwest corner of the junction of 首都高速都心環状線 and 東京高速道路KK線"
103,500004651,2,12,"[(139.76839002357158, 35.675491138867535)]",東京高速道路KK線 nearby,"on the north side of 東京高速道路KK線, 300m from the northwest corner of the junction of 首都高速都心環状線 and 東京高速道路KK線"
104,500004652,2,12,"[(139.7682678378276, 35.6753735666572)]",東京高速道路KK線 nearby,"on the north side of 東京高速道路KK線, 300m from the northwest corner of the junction of 首都高速都心環状線 and 東京高速道路KK線"
105,500004653,2,12,"[(139.76831948522513, 35.6753642549144)]",東京高速道路KK線 nearby,"on the north side of 東京高速道路KK線, 300m from the northwest corner of the junction of 首都高速都心環状線 and 東京高速道路KK線"
106,500004654,2,12,"[(139.7680044432236, 35.67570535571366)]",東京高速道路KK線 nearby,"on the north side of 東京高速道路KK線, within 50m from the northwest corner of the junction of unknown road and 東京高速道路KK線"
107,500004655,2,12,"[(139.76789392505387, 35.67547529693753)]",東京高速道路KK線 nearby,"on the north side of 東京高速道路KK線, 350m from the northwest corner of the junction of 首都高速都心環状線 and 東京高速道路KK線"
108,500004656,2,12,"[(139.76838689720736, 35.675355006535945)]",東京高速道路KK線 nearby,"on the north side of 東京高速道路KK線, 300m from the northwest corner of the junction of 首都高速都心環状線 and 東京高速道路KK線"
109,500004657,2,12,"[(139.76793092230642, 35.675638122289)]",東京高速道路KK線 nearby,"on the north side of 東京高速道路KK線, within 50m from the northwest corner of the junction of unknown road and 東京高速道路KK線"
110,500004658,2,12,"[(139.7681901484437, 35.675546074758515)]",東京高速道路KK線 nearby,"on the north side of 東京高速道路KK線, 300m from the northwest corner of the junction of 首都高速都心環状線 and 東京高速道路KK線"
111,500004659,2,12,"[(139.76747289479803, 35.675596722173786)]",東京高速道路KK線 nearby,"on the north side of 東京高速道路KK線, 400m from the northwest corner of the junction of 首都高速都心環状線 and 東京高速道路KK線"
112,500007166,2,12,"[(139.7664557017448, 35.67345717281091)]",デビアス銀座ビル,"on the north side of 中央通り, 250m from the northeast corner of the junction of 晴海通り and 中央通り"
113,500007202,2,12,"[(139.7400795642796, 35.69043471706993)]",東郷公園,"on the north side of unknown road, 250m from the west corner of the junction of 大妻通り and unknown road"
114,500007204,2,12,"[(139.74153559555953, 35.68886612743405)]",ホーマットカメリア,"on the west side of 大妻通り, 200m from the southwest corner of the junction of unknown road and 大妻通り"
115,500007205,2,12,"[(139.74127375404046, 35.68877871005141)]",一番町ハウス,"on the west side of 大妻通り, 200m from the southwest corner of the junction of unknown road and 大妻通り"
116,500007206,2,12,"[(139.7407049704863, 35.68860767361247)]",ホーマットイースト,"on the north side of unknown road, 50m from the northwest corner of the junction of 永井坂 and unknown road"
117,500007207,2,12,"[(139.74099215021704, 35.68868208596879)]",大妻通り nearby,"on the south side of unknown road, within 50m from the southeast corner of the junction of unknown road and unknown road"
118,500007213,2,12,"[(139.74501782159695, 35.68860882104935)]",内堀通り nearby,"on the north side of 首都高速都心環状線, 500m from the north corner of the junction of 首都高速4号新宿線 and 首都高速都心環状線"
119,500007214,2,12,"[(139.74207331681924, 35.688895988314954)]",大妻通り nearby,"on the west side of 大妻通り, 200m from the southwest corner of the junction of unknown road and 大妻通り"
120,500007215,2,12,"[(139.74109145286047, 35.689376147885454)]",ホーマット三番町,"on the south side of unknown road, 50m from the southeast corner of the junction of unknown road and unknown road"
121,500007216,2,12,"[(139.74057319816205, 35.689194043293305)]",大妻通り nearby,"on the west side of 大妻通り, 200m from the southwest corner of the junction of unknown road and 大妻通り"
122,500007217,2,12,"[(139.74026378122196, 35.68955884853791)]",二七通り nearby,"on the south side of unknown road, 250m from the west corner of the junction of 大妻通り and unknown road"
123,500007218,2,12,"[(139.741364, 35.689479)]",大妻通り nearby,"on the south side of unknown road, 100m from the east corner of the junction of unknown road and unknown road"
124,500007219,2,12,"[(139.7410189538378, 35.689167193404174)]",大妻通り nearby,"on the south side of unknown road, 50m from the southeast corner of the junction of unknown road and unknown road"
125,500007220,2,12,"[(139.74161163316708, 35.689298686258105)]",大妻通り nearby,"on the west side of 大妻通り, 150m from the southwest corner of the junction of unknown road and 大妻通り"
126,500007221,2,12,"[(139.74237797926853, 35.689152708680595)]",ブリリア一番町,"on the west side of 大妻通り, 150m from the southwest corner of the junction of unknown road and 大妻通り"
127,500007222,2,12,"[(139.74176950000003, 35.689066)]",大妻通り nearby,"on the west side of 大妻通り, 150m from the southwest corner of the junction of unknown road and 大妻通り"
128,500007223,2,12,"[(139.74199933062945, 35.689125063311934)]",大妻通り nearby,"on the west side of 大妻通り, 150m from the southwest corner of the junction of unknown road and 大妻通り"
129,500007224,2,12,"[(139.74187940899773, 35.689699951983314)]",大妻通り nearby,"on the south side of unknown road, 150m from the east corner of the junction of unknown road and unknown road"
130,500007225,2,12,"[(139.7400905, 35.6897095)]",二七通り nearby,"on the south side of 二七通り, 400m from the east corner of the junction of unknown road and 二七通り"
131,500007226,2,12,"[(139.74185298130502, 35.6888160733328)]",大妻通り nearby,"on the west side of 大妻通り, 200m from the southwest corner of the junction of unknown road and 大妻通り"
132,500013351,2,12,"[(139.77094917951416, 35.68274575104372)]",外堀通り nearby,"on the east side of 首都高速八重洲線, 900m from the southeast corner of the junction of 首都高速都心環状線 and 首都高速八重洲線"
133,500013352,2,12,"[(139.77070229624454, 35.68244557379502)]",外堀通り nearby,"on the east side of 首都高速八重洲線, 950m from the southeast corner of the junction of 首都高速都心環状線 and 首都高速八重洲線"
134,500013353,2,12,"[(139.77069216390558, 35.6821316685499)]",八重洲セントラルパークビル,"on the east side of 首都高速八重洲線, 1000m from the southeast corner of the junction of 首都高速都心環状線 and 首都高速八重洲線"
135,500013354,2,12,"[(139.77105453096715, 35.682919763867886)]",外堀通り nearby,"on the east side of 首都高速八重洲線, 900m from the southeast corner of the junction of 首都高速都心環状線 and 首都高速八重洲線"
136,500013355,2,12,"[(139.77043546268595, 35.681883607325915)]",石塚八重洲ビル,"on the east side of 首都高速八重洲線, 1000m from the southeast corner of the junction of 首都高速都心環状線 and 首都高速八重洲線"
137,500015133,2,12,"[(139.73751630552644, 35.677160610804684)]",赤坂エクセルホテル東急,"on the east side of 外堀通り, 50m from the southeast corner of the junction of unknown road and 外堀通り"
138,500015134,2,12,"[(139.7385657551422, 35.676031445000675)]",プルデンシャルタワー,"on the east side of 外堀通り, 200m from the southeast corner of the junction of unknown road and 外堀通り"
139,500015135,2,12,"[(139.73825078085193, 35.676476573901155)]",山王グランドビル,"on the east side of 外堀通り, 150m from the southeast corner of the junction of unknown road and 外堀通り"
140,500015136,2,12,"[(139.7520684397343, 35.67676839597244)]",警視庁,"on the south side of 内堀通り, within 50m from the southwest corner of the junction of 桜田通り and 内堀通り"
141,500015137,2,12,"[(139.7449557077799, 35.67453299305118)]",衆議院分館,"on the north side of 東京都道二四七号線, 50m from the northeast corner of the junction of 国道246号 and 東京都道二四七号線"
142,500015138,2,12,"[(139.74368653674966, 35.67691440082363)]",参議院別館,"on the south side of 国道246号, 200m from the north corner of the junction of 東京都道二五五号線 and 国道246号"
143,500015139,2,12,"[(139.74427054872504, 35.67717436532562)]",参議院分館,"on the south side of 東京都道一七六号線, 150m from the southwest corner of the junction of 東京都道一七六号線 and 東京都道一七六号線"
144,500015140,2,12,"[(139.74434931056007, 35.67457164558125)]",国道246号 nearby,"on the north side of 国道246号, 50m from the southeast corner of the junction of 東京都道二五五号線 and 国道246号"
145,500015141,2,12,"[(139.73892887614875, 35.67918470019019)]",都道府県会館,"on the north side of 青山通り, 100m from the west corner of the junction of 貝坂通り and 青山通り"
146,500015142,2,12,"[(139.73797517024613, 35.6749863686747)]",外堀通り nearby,"on the north side of 外堀通り, 300m from the south corner of the junction of unknown road and 外堀通り"
147,500021530,2,12,"[(139.76030442009653, 35.694230816800925)]",神保町三井ビルディング,"on the west side of 千代田通り, 50m from the southwest corner of the junction of unknown road and 千代田通り"
148,500021605,2,12,"[(139.75882584216026, 35.694729925115965)]",神保町101ビル,"on the north side of unknown road, 50m from the west corner of the junction of unknown road and unknown road"
149,500021606,2,12,"[(139.757581, 35.694592)]",白山通り nearby,"on the east side of 雉子橋通り, 150m from the northeast corner of the junction of unknown road and 雉子橋通り"
150,500021607,2,12,"[(139.75769828087, 35.694082817427486)]",白山通り nearby,"on the north side of 神田警察通り, within 50m from the north corner of the junction of unknown road and 神田警察通り"
151,500021608,2,12,"[(139.75794876167512, 35.69507129565309)]",白山通り nearby,"on the west side of 白山通り, 50m from the northwest corner of the junction of unknown road and 白山通り"
152,500021609,2,12,"[(139.7562721209011, 35.694587257432495)]",一ツ橋ビル,"on the east side of 雉子橋通り, 150m from the southeast corner of the junction of 靖国通り and 雉子橋通り"
153,500021610,2,12,"[(139.75801691781194, 35.694697107137785)]",集英社神保町ビル,"on the south side of 白山通り, within 50m from the west corner of the junction of unknown road and 白山通り"
154,500021611,2,12,"[(139.75748140813013, 35.693960330258456)]",白山通り nearby,"on the south side of 白山通り, 50m from the southwest corner of the junction of unknown road and 白山通り"
155,500022102,2,12,"[(139.73682400000004, 35.690738499999995)]",ゼンセン会館,"on the south side of 靖国通り, 400m from the southwest corner of the junction of unknown road and 靖国通り"
156,500022104,2,12,"[(139.73701466434346, 35.69109731472842)]",山脇 ビル,"on the south side of 靖国通り, 50m from the east corner of the junction of 日本テレビ通り and 靖国通り"
