Unnamed: 0,aoi_id,type,land_use,coords,aoi_name,English_Address
13,500000098,2,12,"[(-122.4046433281699, 37.759064564711345)]",McKinley Square,"on the east side of James Lick Freeway, 700m from the north corner of the junction of unknown road and James Lick Freeway"
14,500000122,2,12,"[(-122.43336924528472, 37.76962186713387)]",Duboce Park,"on the east side of Castro Street, 150m from the northeast corner of the junction of 14th Street and Castro Street"
15,500000196,2,12,"[(-122.39729599325644, 37.750583277276306)]",Cesar Chavez Street nearby,"on the east side of unknown road, 100m from the east corner of the junction of Cesar Chavez Street and unknown road"
16,500000214,2,12,"[(-122.42029082023369, 37.76416586560186)]",Kid Power Park,"on the west side of Mission Street, 50m from the southwest corner of the junction of 16th Street and Mission Street"
17,500000215,2,12,"[(-122.4208818673874, 37.76436703544817)]",Hoff Street Garage,"on the south side of 16th Street, 50m from the southeast corner of the junction of Valencia Street and 16th Street"
18,500000216,2,12,"[(-122.42274809371749, 37.762380472383114)]",18th Street nearby,"on the north side of 18th Street, 100m from the northwest corner of the junction of Valencia Street and 18th Street"
19,500000218,2,12,"[(-122.40902968956988, 37.76945252886257)]",Division Street nearby,"on the north side of unknown road, 500m from the southwest corner of the junction of James Lick Freeway and unknown road"
20,500000219,2,12,"[(-122.4069540210169, 37.76960579136855)]",Fitness SF SOMA,"on the east side of unknown road, 50m from the north corner of the junction of unknown road and unknown road"
21,500000220,2,12,"[(-122.40832916479398, 37.76956082397397)]",10th Street nearby,"on the south side of unknown road, 150m from the northwest corner of the junction of unknown road and unknown road"
22,500000221,2,12,"[(-122.41274187713847, 37.76992006396778)]",Harrison Street nearby,"on the north side of unknown road, 100m from the west corner of the junction of unknown road and unknown road"
23,500000222,2,12,"[(-122.41246040232662, 37.77015165743848)]",Harrison Street nearby,"on the north side of unknown road, 50m from the northwest corner of the junction of unknown road and unknown road"
24,500000223,2,12,"[(-122.41134284521293, 37.76866590394066)]",Bryant Street nearby,"on the west side of Bryant Street, 50m from the southwest corner of the junction of 13th Street and Bryant Street"
25,500000224,2,12,"[(-122.41103739589077, 37.767961263405326)]",Bryant Street nearby,"on the west side of Bryant Street, 150m from the south corner of the junction of 13th Street and Bryant Street"
26,500000225,2,12,"[(-122.41110120578652, 37.76840876887083)]",Bryant Street nearby,"on the west side of Bryant Street, 50m from the south corner of the junction of 13th Street and Bryant Street"
27,500000226,2,12,"[(-122.41279471075016, 37.765843353096805)]",Harrison Street nearby,"on the north side of 17th Street, 150m from the northwest corner of the junction of Bryant Street and 17th Street"
28,500000227,2,12,"[(-122.40444638468317, 37.76911792790864)]",Division Street nearby,"on the north side of James Lick Freeway, 350m from the north corner of the junction of James Lick Freeway and James Lick Freeway"
29,500000241,2,12,"[(-122.41575512582541, 37.76428380674331)]",Folsom Street nearby,"on the west side of Folsom Street, 50m from the northwest corner of the junction of 17th Street and Folsom Street"
30,500000243,2,12,"[(-122.44767997766289, 37.75995825489116)]",Tank Hill,"on the north side of Twin Peaks Boulevard, 50m from the northeast corner of the junction of Clarendon Avenue and Twin Peaks Boulevard"
31,500000246,2,12,"[(-122.45149732701691, 37.76260128464415)]",Grattan Playground,"on the east side of 17th Street, 550m from the west corner of the junction of Clayton Street and 17th Street"
32,500000255,2,12,"[(-122.39510985362313, 37.772132065024174)]",Mission Creek Park,"on the east side of Southern Embarcadero Freeway, 400m from the north corner of the junction of Southern Embarcadero Freeway and Southern Embarcadero Freeway"
33,500000258,2,12,"[(-122.42199162565636, 37.74949275138823)]",Juri Commons,"on the east side of Guerrero Street, 100m from the north corner of the junction of Cesar Chavez Street and Guerrero Street"
34,500000259,2,12,"[(-122.39365214569042, 37.76696668809358)]",16th Street nearby,"on the east side of Southern Embarcadero Freeway, 150m from the north corner of the junction of unknown road and Southern Embarcadero Freeway"
35,500000263,2,12,"[(-122.41205867673239, 37.754582687821625)]",18th Street nearby,"on the west side of unknown road, 100m from the west corner of the junction of James Lick Freeway and unknown road"
36,500000273,2,12,"[(-122.41297275237017, 37.76239970084173)]",Folsom Street nearby,"on the north side of Harrison Street, 900m from the north corner of the junction of 24th Street and Harrison Street"
37,500000274,2,12,"[(-122.40821274501982, 37.76739637423183)]",Potrero Avenue nearby,"on the west side of unknown road, 250m from the southeast corner of the junction of unknown road and unknown road"
38,500000275,2,12,"[(-122.40675311764495, 37.76300788497951)]",Potrero Avenue nearby,"on the north side of James Lick Freeway, 550m from the south corner of the junction of unknown road and James Lick Freeway"
39,500000284,2,12,"[(-122.39655993356584, 37.76959705218588)]",Mission Bay Drive nearby,"on the north side of Southern Embarcadero Freeway, 250m from the northwest corner of the junction of Southern Embarcadero Freeway and Southern Embarcadero Freeway"
40,500000286,2,12,"[(-122.41880919859618, 37.75774339963653)]",17th Street nearby,"on the north side of Mission Street, 100m from the north corner of the junction of Cesar Chavez Street and Mission Street"
41,500000517,2,12,"[(-122.44166926994822, 37.758328172418956)]",Kite Hill Open Space,"on the north side of Portola Drive, 1300m from the north corner of the junction of Clipper Street and Portola Drive"
42,500000616,2,12,"[(-122.41115764162704, 37.76710539655657)]",Sports Basement Outdoor & Camping,"on the west side of Bryant Street, 250m from the south corner of the junction of 13th Street and Bryant Street"
43,500000640,2,12,"[(-122.42060226096136, 37.76781565997395)]",San Francisco Armory,"on the west side of Mission Street, 350m from the north corner of the junction of 16th Street and Mission Street"
44,500000641,2,12,"[(-122.4202605485718, 37.75615645039695)]",Casa de la Raza,"on the north side of Valencia Street, 200m from the north corner of the junction of Valencia Street and Valencia Street"
45,500000642,2,12,"[(-122.42321735268253, 37.767082613982154)]",Valencia Gardens,"on the west side of Valencia Street, 250m from the south corner of the junction of Duboce Avenue and Valencia Street"
46,500000664,2,12,"[(-122.42821914903743, 37.768888405624665)]",Market Street nearby,"on the west side of Dolores Street, within 50m from the west corner of the junction of Market Street and Dolores Street"
47,500000667,2,12,"[(-122.43878358701672, 37.76423834963186)]",17th Street nearby,"on the east side of 14th Street, 450m from the east corner of the junction of Roosevelt Way and 14th Street"
48,500000670,2,12,"[(-122.44888832611429, 37.76632827367636)]",Sunset Tunnel Park,"on the west side of Clayton Street, 50m from the southwest corner of the junction of Frederick Street and Clayton Street"
49,500000698,2,12,"[(-122.41955546703466, 37.770562961470276)]",Mission Street nearby,"on the north side of unknown road, 350m from the west corner of the junction of unknown road and unknown road"
50,500000699,2,12,"[(-122.4185380237232, 37.771156721463456)]",TAP Plastics,"on the west side of South Van Ness Avenue, within 50m from the west corner of the junction of South Van Ness Avenue and South Van Ness Avenue"
51,500000700,2,12,"[(-122.4184953520003, 37.77055728651598)]",Cash & Carry,"on the north side of unknown road, 250m from the northwest corner of the junction of unknown road and unknown road"
52,500000701,2,12,"[(-122.41909157547099, 37.77048336792842)]",Discount Builders Supply,"on the north side of unknown road, 250m from the west corner of the junction of unknown road and unknown road"
53,500000702,2,12,"[(-122.42143113020786, 37.77227384786364)]",Gough Street nearby,"on the south side of Gough Street, 100m from the northwest corner of the junction of Otis Street and Gough Street"
54,500000703,2,12,"[(-122.41821873647987, 37.77035969690146)]",South Van Ness Avenue nearby,"on the north side of unknown road, 200m from the west corner of the junction of unknown road and unknown road"
55,500000704,2,12,"[(-122.41918014863145, 37.77120717687776)]",Mission Street nearby,"on the east side of Mission Street, 50m from the northeast corner of the junction of unknown road and Mission Street"
56,500000707,2,12,"[(-122.41548970951057, 37.771578730441824)]",Folsom Street nearby,"on the north side of Folsom Street, 100m from the west corner of the junction of 11th Street and Folsom Street"
57,500000708,2,12,"[(-122.41086159812761, 37.77028394830225)]",Costco,"on the north side of unknown road, 650m from the west corner of the junction of James Lick Freeway and unknown road"
58,500000709,2,12,"[(-122.4115341851596, 37.77081402502294)]",Costco Parking,"on the south side of Harrison Street, within 50m from the south corner of the junction of 10th Street and Harrison Street"
59,500000752,2,12,"[(-122.39476530796681, 37.76732681991261)]",1670 Owens Garage,"on the north side of Southern Embarcadero Freeway, 200m from the northwest corner of the junction of unknown road and Southern Embarcadero Freeway"
60,500000754,2,12,"[(-122.39697100289962, 37.77245300753482)]",Edgewater,"on the east side of Southern Embarcadero Freeway, 650m from the north corner of the junction of Southern Embarcadero Freeway and Southern Embarcadero Freeway"
61,500000757,2,12,"[(-122.44712933938804, 37.75477964470558)]",Twin Peaks Boulevard nearby,"on the north side of Panorama Drive, 950m from the north corner of the junction of Twin Peaks Boulevard and Panorama Drive"
62,500000790,2,12,"[(-122.39705852570017, 37.77216497850816)]",Mission Creek Park,"on the north side of Southern Embarcadero Freeway, 500m from the north corner of the junction of Southern Embarcadero Freeway and Southern Embarcadero Freeway"
63,500000823,2,12,"[(-122.41824029102952, 37.75892081512886)]",Alioto Mini Park,"on the north side of Mission Street, 700m from the north corner of the junction of 24th Street and Mission Street"
64,500001026,2,12,"[(-122.39434739653848, 37.76763559573119)]",J David Gladstone Institutes,"on the west side of Owens Street, 100m from the northwest corner of the junction of 16th Street and Owens Street"
65,500001027,2,12,"[(-122.39580182338639, 37.768822170710024)]",Owens Street nearby,"on the west side of Owens Street, 300m from the northwest corner of the junction of 16th Street and Owens Street"
66,500001048,2,12,"[(-122.40602979771832, 37.762395182739425)]",Fallen Bridge Park,"on the north side of James Lick Freeway, 500m from the south corner of the junction of unknown road and James Lick Freeway"
67,500001050,2,12,"[(-122.43741103231781, 37.760052676406715)]",Monsignor Lyne Community,"on the south side of 18th Street, 600m from the east corner of the junction of Market Street and 18th Street"
68,500001051,2,12,"[(-122.43737764983858, 37.759777352053675)]",18th Street nearby,"on the south side of 18th Street, 600m from the east corner of the junction of Market Street and 18th Street"
69,500001106,2,12,"[(-122.43077730679244, 37.76651450581261)]",Duboce Apartments,"on the north side of Market Street, 250m from the northeast corner of the junction of unknown road and Market Street"
70,500001112,2,12,"[(-122.39350459360014, 37.75443467928059)]",San Francisco-Marin Food Bank,"on the west side of Pennsylvania Avenue, 50m from the northwest corner of the junction of unknown road and Pennsylvania Avenue"
71,500001119,2,12,"[(-122.44685665063793, 37.75483462157198)]",Twin Peaks Boulevard nearby,"on the east side of Panorama Drive, 950m from the north corner of the junction of Twin Peaks Boulevard and Panorama Drive"
72,500001159,2,12,"[(-122.40473268363579, 37.75161278608968)]",James Lick Freeway nearby,"on the west side of unknown road, within 50m from the west corner of the junction of unknown road and unknown road"
73,500001160,2,12,"[(-122.40568449999999, 37.751537)]",Potrero Avenue nearby,"on the east side of Potrero Avenue, 150m from the southeast corner of the junction of 24th Street and Potrero Avenue"
74,500001163,2,12,"[(-122.43462149279071, 37.76825711589715)]",CPMC Davies Campus,"on the east side of Castro Street, 150m from the northeast corner of the junction of 14th Street and Castro Street"
75,500001165,2,12,"[(-122.41926118078962, 37.76946297081832)]",13th Street nearby,"on the south side of unknown road, 300m from the west corner of the junction of unknown road and unknown road"
76,500001166,2,12,"[(-122.41574192521047, 37.77036210147873)]",Folsom Street nearby,"on the west side of Folsom Street, 50m from the north corner of the junction of 13th Street and Folsom Street"
77,500001167,2,12,"[(-122.4173118587512, 37.77015207323297)]",BMW of San Francisco,"on the north side of unknown road, 150m from the west corner of the junction of unknown road and unknown road"
78,500001168,2,12,"[(-122.41719146755281, 37.77047722375613)]",BMW of San Francisco,"on the north side of unknown road, 100m from the northwest corner of the junction of unknown road and unknown road"
79,500001169,2,12,"[(-122.41670326963431, 37.77060720591941)]",Howard Street nearby,"on the north side of unknown road, 100m from the northwest corner of the junction of unknown road and unknown road"
80,500001170,2,12,"[(-122.4218576215701, 37.77009625063621)]",Duboce Avenue nearby,"on the south side of unknown road, 500m from the west corner of the junction of unknown road and unknown road"
81,500001253,2,12,"[(-122.42944995544508, 37.76752023540726)]",14th Street nearby,"on the west side of Market Street, 500m from the northeast corner of the junction of unknown road and Market Street"
82,500001263,2,12,"[(-122.43002495791484, 37.76708717768788)]",San Francisco/Castro: Market & Church,"on the west side of Market Street, 400m from the northeast corner of the junction of unknown road and Market Street"
83,500001264,2,12,"[(-122.43295129032329, 37.76468761628723)]",Cafe Flore,"on the north side of Market Street, within 50m from the north corner of the junction of unknown road and Market Street"
84,500001265,2,12,"[(-122.43345726864024, 37.76493152746889)]",Noe & Beaver Mini Park Community Garden,"on the west side of Market Street, 50m from the west corner of the junction of Market Street and Market Street"
85,500001266,2,12,"[(-122.43039653478749, 37.76685403712807)]",Perramont Hotel,"on the north side of Market Street, 350m from the northeast corner of the junction of unknown road and Market Street"
86,500001267,2,12,"[(-122.43197596498794, 37.76565610240632)]",Beck's Motor Lodge,"on the north side of Market Street, 150m from the northeast corner of the junction of unknown road and Market Street"
87,500001268,2,12,"[(-122.43086519479847, 37.76708943111516)]",San Francisco Fire Station 6,"on the east side of 14th Street, 400m from the east corner of the junction of Castro Street and 14th Street"
88,500001269,2,12,"[(-122.43036440818257, 37.76692692389451)]",Twin Peaks Hotel,"on the north side of Market Street, 350m from the northeast corner of the junction of unknown road and Market Street"
89,500001270,2,12,"[(-122.43132239572891, 37.76624788898399)]",Market Street nearby,"on the north side of Market Street, 250m from the southwest corner of the junction of 14th Street and Market Street"
90,500001271,2,12,"[(-122.43222902155381, 37.76551426607529)]",Market Street nearby,"on the north side of Market Street, 100m from the northeast corner of the junction of unknown road and Market Street"
91,500001272,2,12,"[(-122.4273990181231, 37.77012572551046)]",San Francisco Mint,"on the west side of Market Street, within 50m from the northwest corner of the junction of Dolores Street and Market Street"
92,500001273,2,12,"[(-122.42983873107399, 37.76843727151449)]",14th Street nearby,"on the north side of 14th Street, 100m from the northwest corner of the junction of Market Street and 14th Street"
93,500001274,2,12,"[(-122.43630149946826, 37.76688450002534)]",McKinley Elementary School,"on the east side of 14th Street, 100m from the southwest corner of the junction of Castro Street and 14th Street"
94,500001290,2,12,"[(-122.4303703201712, 37.76997782465951)]",Local 6 International Brotherhood of Electrical Workers,"on the north side of 14th Street, 100m from the northwest corner of the junction of Market Street and 14th Street"
95,500001291,2,12,"[(-122.43079547391552, 37.76979798204178)]",462 Duboce Apartments,"on the north side of 14th Street, 150m from the northwest corner of the junction of Market Street and 14th Street"
96,500001292,2,12,"[(-122.4305214769006, 37.76670021720152)]",Cafe du Nord,"on the north side of Market Street, 300m from the northeast corner of the junction of unknown road and Market Street"
97,500001296,2,12,"[(-122.4301547823168, 37.7719415522697)]",Webster Street nearby,"on the west side of Webster Street, 200m from the south corner of the junction of Oak Street and Webster Street"
98,500001297,2,12,"[(-122.43014861536193, 37.77164021140277)]",Webster Street nearby,"on the west side of Webster Street, 250m from the south corner of the junction of Oak Street and Webster Street"
99,500001298,2,12,"[(-122.43013378734759, 37.77171537369791)]",Webster Street nearby,"on the west side of Webster Street, 250m from the south corner of the junction of Oak Street and Webster Street"
100,500001299,2,12,"[(-122.43013169651708, 37.7715718260294)]",Webster Street nearby,"on the west side of Webster Street, 250m from the south corner of the junction of Oak Street and Webster Street"
101,500001300,2,12,"[(-122.4301468450414, 37.77178389336014)]",Webster Street nearby,"on the west side of Webster Street, 250m from the south corner of the junction of Oak Street and Webster Street"
102,500001396,2,12,"[(-122.43265529055805, 37.76857110502864)]",14th Street nearby,"on the east side of 14th Street, 300m from the west corner of the junction of Market Street and 14th Street"
103,500001397,2,12,"[(-122.43300480620547, 37.767676093442134)]",14th Street nearby,"on the north side of 14th Street, 200m from the east corner of the junction of Castro Street and 14th Street"
104,500001398,2,12,"[(-122.43256525749193, 37.76823237053399)]",14th Street nearby,"on the north side of 14th Street, 300m from the west corner of the junction of Market Street and 14th Street"
105,500001399,2,12,"[(-122.43267371484376, 37.768861084610855)]",14th Street nearby,"on the north side of 14th Street, 300m from the west corner of the junction of Market Street and 14th Street"
106,500001400,2,12,"[(-122.43309006871824, 37.7676667652391)]",14th Street nearby,"on the north side of 14th Street, 200m from the east corner of the junction of Castro Street and 14th Street"
107,500001401,2,12,"[(-122.4326083047675, 37.76830906585191)]",14th Street nearby,"on the north side of 14th Street, 300m from the west corner of the junction of Market Street and 14th Street"
108,500001402,2,12,"[(-122.43262802041922, 37.76837382522901)]",14th Street nearby,"on the east side of 14th Street, 300m from the west corner of the junction of Market Street and 14th Street"
109,500001403,2,12,"[(-122.43257134898147, 37.76809981001782)]",14th Street nearby,"on the east side of 14th Street, 300m from the west corner of the junction of Market Street and 14th Street"
110,500001404,2,12,"[(-122.43256658026017, 37.768031348199536)]",14th Street nearby,"on the east side of 14th Street, 300m from the west corner of the junction of Market Street and 14th Street"
111,500001405,2,12,"[(-122.43260447945866, 37.76772106133868)]",14th Street nearby,"on the north side of 14th Street, 250m from the east corner of the junction of Castro Street and 14th Street"
112,500001406,2,12,"[(-122.43266386602787, 37.768717015078245)]",14th Street nearby,"on the north side of 14th Street, 300m from the west corner of the junction of Market Street and 14th Street"
113,500001407,2,12,"[(-122.43260290751613, 37.76843642376198)]",14th Street nearby,"on the north side of 14th Street, 300m from the west corner of the junction of Market Street and 14th Street"
114,500001408,2,12,"[(-122.43255039829356, 37.767894571105735)]",14th Street nearby,"on the north side of 14th Street, 300m from the west corner of the junction of Market Street and 14th Street"
115,500001409,2,12,"[(-122.43263802192577, 37.76850068969876)]",14th Street nearby,"on the east side of 14th Street, 300m from the west corner of the junction of Market Street and 14th Street"
116,500001410,2,12,"[(-122.4324919372905, 37.767730123542215)]",14th Street nearby,"on the north side of 14th Street, 250m from the east corner of the junction of Castro Street and 14th Street"
117,500001411,2,12,"[(-122.43259154252357, 37.768172234800765)]",14th Street nearby,"on the east side of 14th Street, 300m from the west corner of the junction of Market Street and 14th Street"
118,500001412,2,12,"[(-122.43270106399241, 37.767717104827696)]",14th Street nearby,"on the north side of 14th Street, 250m from the east corner of the junction of Castro Street and 14th Street"
119,500001413,2,12,"[(-122.43265790273006, 37.76863842173567)]",14th Street nearby,"on the north side of 14th Street, 300m from the west corner of the junction of Market Street and 14th Street"
120,500001414,2,12,"[(-122.43285693842704, 37.767694518647225)]",14th Street nearby,"on the north side of 14th Street, 250m from the east corner of the junction of Castro Street and 14th Street"
121,500001415,2,12,"[(-122.43265197986295, 37.76879920740905)]",14th Street nearby,"on the north side of 14th Street, 300m from the west corner of the junction of Market Street and 14th Street"
122,500001416,2,12,"[(-122.43255479925024, 37.76796087679392)]",14th Street nearby,"on the north side of 14th Street, 300m from the west corner of the junction of Market Street and 14th Street"
123,500001417,2,12,"[(-122.41512678315316, 37.77114637759293)]",Folsom Street nearby,"on the west side of Folsom Street, 150m from the north corner of the junction of 13th Street and Folsom Street"
124,500001418,2,12,"[(-122.4123249871043, 37.77144975398378)]",Harrison Street nearby,"on the north side of Harrison Street, 50m from the west corner of the junction of 10th Street and Harrison Street"
125,500001421,2,12,"[(-122.41270601525885, 37.77115822830062)]",DNA Pizza,"on the north side of 11th Street, 50m from the north corner of the junction of Harrison Street and 11th Street"
126,500001422,2,12,"[(-122.41289069554793, 37.77130419908399)]",Buzzworks,"on the east side of 11th Street, 50m from the northwest corner of the junction of Harrison Street and 11th Street"
127,500001423,2,12,"[(-122.411175, 37.7675515)]",Bryant Street nearby,"on the west side of Bryant Street, 200m from the south corner of the junction of 13th Street and Bryant Street"
128,500001424,2,12,"[(-122.41463660940585, 37.770541038625936)]",Folsom Street nearby,"on the south side of Folsom Street, 100m from the northeast corner of the junction of 13th Street and Folsom Street"
129,500001425,2,12,"[(-122.4167007406474, 37.77239337439997)]",Howard Street nearby,"on the west side of Howard Street, 100m from the southwest corner of the junction of 11th Street and Howard Street"
130,500001427,2,12,"[(-122.41138766228931, 37.76793895834611)]",Bryant Street nearby,"on the west side of Bryant Street, 150m from the south corner of the junction of 13th Street and Bryant Street"
131,500001428,2,12,"[(-122.41481860634529, 37.772169080206005)]",11th Street nearby,"on the south side of 11th Street, 100m from the southeast corner of the junction of Howard Street and 11th Street"
132,500001429,2,12,"[(-122.4147408747011, 37.77169435430317)]",Action Rentals,"on the north side of Folsom Street, 200m from the north corner of the junction of 13th Street and Folsom Street"
133,500001430,2,12,"[(-122.41681321047268, 37.77227911584294)]",Howard Street nearby,"on the west side of Howard Street, 100m from the southwest corner of the junction of 11th Street and Howard Street"
134,500001431,2,12,"[(-122.4135181566616, 37.769817802110566)]",13th Street nearby,"on the north side of unknown road, 200m from the west corner of the junction of unknown road and unknown road"
135,500001432,2,12,"[(-122.4152412208643, 37.77195233590417)]",Folsom Street nearby,"on the north side of Folsom Street, 50m from the west corner of the junction of 11th Street and Folsom Street"
136,500001433,2,12,"[(-122.41445124254665, 37.77122018754656)]",Folsom Street nearby,"on the east side of Folsom Street, 200m from the northeast corner of the junction of 13th Street and Folsom Street"
137,500001434,2,12,"[(-122.41350952116389, 37.77169993733335)]",11th Street nearby,"on the east side of 11th Street, 150m from the northwest corner of the junction of Harrison Street and 11th Street"
138,500001435,2,12,"[(-122.41404981757087, 37.7702709682307)]",13th Street nearby,"on the north side of unknown road, 250m from the west corner of the junction of unknown road and unknown road"
139,500001436,2,12,"[(-122.41182008934537, 37.77164337092687)]",10th Street nearby,"on the north side of Harrison Street, within 50m from the west corner of the junction of 10th Street and Harrison Street"
140,500001437,2,12,"[(-122.4167897228337, 37.77234588063472)]",Howard Street nearby,"on the west side of Howard Street, 100m from the southwest corner of the junction of 11th Street and Howard Street"
141,500001438,2,12,"[(-122.4124258765603, 37.77093936681965)]",Harrison Street nearby,"on the west side of Harrison Street, 100m from the southwest corner of the junction of 10th Street and Harrison Street"
142,500001439,2,12,"[(-122.41456819545546, 37.77049398310881)]",Folsom Street nearby,"on the south side of Folsom Street, 100m from the northeast corner of the junction of 13th Street and Folsom Street"
143,500001440,2,12,"[(-122.41519188210006, 37.76998597298549)]",Folsom Street nearby,"on the north side of unknown road, 350m from the west corner of the junction of unknown road and unknown road"
144,500001441,2,12,"[(-122.41428056646623, 37.77136621140216)]",Folsom Street nearby,"on the east side of Folsom Street, 200m from the northeast corner of the junction of 13th Street and Folsom Street"
145,500001442,2,12,"[(-122.41664146830324, 37.77244769319306)]",Howard Street nearby,"on the west side of Howard Street, 100m from the southwest corner of the junction of 11th Street and Howard Street"
146,500001443,2,12,"[(-122.41291407545829, 37.77065562303588)]",Harrison Street nearby,"on the north side of Harrison Street, within 50m from the west corner of the junction of 11th Street and Harrison Street"
147,500001446,2,12,"[(-122.41338621784541, 37.77182856428438)]",Folsom Street nearby,"on the east side of Folsom Street, within 50m from the east corner of the junction of 11th Street and Folsom Street"
148,500001447,2,12,"[(-122.41555131023635, 37.77240723321417)]",11th Street nearby,"on the west side of 11th Street, 50m from the south corner of the junction of Howard Street and 11th Street"
149,500001448,2,12,"[(-122.4170683481413, 37.77214097810685)]",Howard Street nearby,"on the north side of Howard Street, 150m from the southwest corner of the junction of 11th Street and Howard Street"
150,500001450,2,12,"[(-122.41298671392796, 37.767108713185756)]",Harrison Street nearby,"on the north side of Harrison Street, 250m from the south corner of the junction of 13th Street and Harrison Street"
151,500001451,2,12,"[(-122.41207705974888, 37.76683954853046)]",Harrison Street nearby,"on the south side of Harrison Street, 150m from the northeast corner of the junction of 16th Street and Harrison Street"
152,500001452,2,12,"[(-122.4126132408223, 37.77108700053508)]",DNA Lounge,"on the west side of Harrison Street, 100m from the southwest corner of the junction of 10th Street and Harrison Street"
153,500001453,2,12,"[(-122.41369015364887, 37.770106848657456)]",Harrison Street nearby,"on the north side of unknown road, 200m from the west corner of the junction of unknown road and unknown road"
154,500001454,2,12,"[(-122.41517652454382, 37.772156155164105)]",11th Street nearby,"on the west side of 11th Street, 100m from the south corner of the junction of Howard Street and 11th Street"
155,500001455,2,12,"[(-122.41235727460315, 37.77119252757036)]",Harrison Street nearby,"on the west side of Harrison Street, 100m from the southwest corner of the junction of 10th Street and Harrison Street"
156,500001456,2,12,"[(-122.41472412416579, 37.770516966765804)]",Folsom Street nearby,"on the south side of Folsom Street, 100m from the northeast corner of the junction of 13th Street and Folsom Street"
157,500001457,2,12,"[(-122.41515451553933, 37.772303665555874)]",11th Street nearby,"on the south side of 11th Street, 50m from the southeast corner of the junction of Howard Street and 11th Street"
158,500001458,2,12,"[(-122.4169828960782, 37.77255925952221)]",Howard Street nearby,"on the west side of Howard Street, 100m from the southwest corner of the junction of 11th Street and Howard Street"
159,500001459,2,12,"[(-122.41462390988443, 37.77097026748426)]",City Lights,"on the east side of Folsom Street, 150m from the northeast corner of the junction of 13th Street and Folsom Street"
160,500001460,2,12,"[(-122.41251847377788, 37.77101489633502)]",11th Street nearby,"on the west side of Harrison Street, 100m from the southwest corner of the junction of 10th Street and Harrison Street"
161,500001461,2,12,"[(-122.41580246343884, 37.772484013780094)]",Howard Street nearby,"on the east side of Howard Street, 50m from the south corner of the junction of 11th Street and Howard Street"
162,500001462,2,12,"[(-122.41213326472595, 37.767811080188885)]",Harrison Street nearby,"on the north side of Harrison Street, 200m from the north corner of the junction of 16th Street and Harrison Street"
163,500001463,2,12,"[(-122.41280792084092, 37.77122606844924)]",11th Street nearby,"on the north side of 11th Street, 50m from the northwest corner of the junction of Harrison Street and 11th Street"
164,500001464,2,12,"[(-122.41493490998808, 37.76995134804613)]",13th Street nearby,"on the north side of unknown road, 300m from the west corner of the junction of unknown road and unknown road"
165,500001466,2,12,"[(-122.41220874751001, 37.771339071578886)]",Harrison Street nearby,"on the north side of Harrison Street, 50m from the west corner of the junction of 10th Street and Harrison Street"
166,500001467,2,12,"[(-122.41453834175795, 37.77183193383204)]",Folsom Street nearby,"on the west side of Folsom Street, 250m from the north corner of the junction of 13th Street and Folsom Street"
167,500001468,2,12,"[(-122.41281973858155, 37.77152549484421)]",11th Street nearby,"on the east side of 11th Street, 50m from the north corner of the junction of Harrison Street and 11th Street"
