Unnamed: 0,aoi_id,type,land_use,coords,aoi_name,English_Address
16,500000051,2,12,"[(151.24154433502198, -33.873832256528715)]",Steyne Park,"on the south side of Yarranabbe Road, 200m from the east corner of the junction of Darling Point Road and Yarranabbe Road"
17,500000052,2,12,"[(151.24105977817453, -33.876267937405174)]",Guilfoyle Park,"on the west side of Bay Street, 50m from the southwest corner of the junction of Cross Street and Bay Street"
18,500000087,2,12,"[(151.17715763589007, -33.909060326910065)]",Camdenville Park,"on the west side of M8 Motorway Tunnel, 2050m from the northeast corner of the junction of M8 Motorway and M8 Motorway Tunnel"
19,500000100,2,12,"[(151.229412510539, -33.874560123051886)]",The Reg Bartley Oval,"on the north side of Bayswater Road, within 50m from the north corner of the junction of McLachlan Avenue and Bayswater Road"
20,500000101,2,12,"[(151.2304851296767, -33.87490599506626)]",Rushcutters Bay Park,"on the north side of Bayswater Road, within 50m from the northeast corner of the junction of Bayswater Road and Bayswater Road"
21,500000137,2,12,"[(151.17141574292384, -33.91211661837512)]",Unwins Bridge Road nearby,"on the west side of Unwins Bridge Road, 100m from the southwest corner of the junction of May Street and Unwins Bridge Road"
22,500000151,2,12,"[(151.23455776617698, -33.87231665513594)]",New Beach Road nearby,"on the west side of New Beach Road, 200m from the southwest corner of the junction of unknown road and New Beach Road"
23,500000152,2,12,"[(151.2326071658046, -33.87365044171489)]",New Beach Road nearby,"on the west side of New Beach Road, 400m from the southwest corner of the junction of unknown road and New Beach Road"
24,500000153,2,12,"[(151.21967246919203, -33.89241281868227)]",Sydney Boys High School,"on the east side of Cleveland Street, 50m from the east corner of the junction of South Dowling Street and Cleveland Street"
25,500000154,2,12,"[(151.2205717616954, -33.89375306058643)]",Sydney Girls High School,"on the east side of Cleveland Street, 250m from the southeast corner of the junction of South Dowling Street and Cleveland Street"
26,500000160,2,12,"[(151.21878378557886, -33.88994050503625)]",Moore Park,"on the north side of Eastern Distributor, 1850m from the north corner of the junction of South Dowling Street and Eastern Distributor"
27,500000240,2,12,"[(151.2123846582206, -33.877393476819215)]",Wentworth Avenue nearby,"on the south side of Oxford Street, within 50m from the southeast corner of the junction of Liverpool Street and Oxford Street"
28,500000241,2,12,"[(151.21255142340095, -33.876225822736025)]",Pullman Sydney Hyde Park,"on the east side of College Street, 250m from the south corner of the junction of William Street and College Street"
29,500000242,2,12,"[(151.21325413001668, -33.87434914422886)]",Australian Museum,"on the south side of Cross City Tunnel, 200m from the east corner of the junction of Eastern Distributor Offramp and Cross City Tunnel"
30,500000243,2,12,"[(151.213369876078, -33.8711946794635)]",St Mary's Cathedral,"on the north side of Yurong Parkway, 50m from the west corner of the junction of Saint Marys Road and Yurong Parkway"
31,500000252,2,12,"[(151.19958184667485, -33.87826779113376)]",Powerhouse Museum,"on the south side of Pier Street, 50m from the southeast corner of the junction of William Henry Street and Pier Street"
32,500000253,2,12,"[(151.19262280510023, -33.87306707021952)]",Sydney Fish Market,"on the west side of Western Distributor Onramp, within 50m from the west corner of the junction of Pyrmont Bridge Road and Western Distributor Onramp"
33,500000254,2,12,"[(151.1925715637799, -33.871947541902955)]",Western Distributor Onramp nearby,"on the south side of Western Distributor Onramp, 50m from the west corner of the junction of unknown road and Western Distributor Onramp"
34,500000255,2,12,"[(151.19155785806598, -33.87152946840106)]",Western Distributor Onramp nearby,"on the west side of Western Distributor, 150m from the southeast corner of the junction of Western Distributor and Western Distributor"
35,500000256,2,12,"[(151.19171713381854, -33.872670781842565)]",Claudio's Seafood,"on the north side of Pyrmont Bridge Road, 50m from the north corner of the junction of Wattle Street and Pyrmont Bridge Road"
36,500000257,2,12,"[(151.19207770588238, -33.872594666666664)]",Musumeci Seafoods,"on the north side of Pyrmont Bridge Road, 50m from the north corner of the junction of Wattle Street and Pyrmont Bridge Road"
37,500000258,2,12,"[(151.19245986528298, -33.8772176879164)]",Wentworth Park Road nearby,"on the east side of Wentworth Park Road, 200m from the southeast corner of the junction of Bridge Road and Wentworth Park Road"
38,500000259,2,12,"[(151.1921615646331, -33.87817719995031)]",Millard Reserve,"on the south side of Wentworth Park Road, 300m from the southeast corner of the junction of Bridge Road and Wentworth Park Road"
39,500000480,2,12,"[(151.240529150018, -33.9119593553165)]",Alison Park,"on the north side of Alison Road, 150m from the northwest corner of the junction of Avoca Street and Alison Road"
40,500000481,2,12,"[(151.22883734136627, -33.90745245886385)]",QEII Grandstand,"on the south side of Alison Road, 100m from the southwest corner of the junction of Darley Road and Alison Road"
41,500000484,2,12,"[(151.19336984647387, -33.895145695615085)]",Xplorer-Endeavour Service Centre,"on the east side of Henderson Road, within 50m from the north corner of the junction of Henderson Road and Henderson Road"
42,500000485,2,12,"[(151.19342446407177, -33.89351404026741)]",Paintshop,"on the south side of Abercrombie Street, 250m from the southwest corner of the junction of Lawson Street and Abercrombie Street"
43,500000773,2,12,"[(151.19160102474547, -33.89415970659687)]",Carriageworks,nan
44,500000860,2,12,"[(151.1912008297623, -33.890252110041935)]",Biochemistry & Microbiology,"on the east side of City Road, 300m from the southwest corner of the junction of Cleveland Street and City Road"
45,500000862,2,12,"[(151.22985192600714, -33.885780535039636)]",Cook's Paddock,"on the east side of Oxford Street, 250m from the east corner of the junction of Underwood Street and Oxford Street"
46,500000879,2,12,"[(151.1489155, -33.876379)]",Darley Road nearby,"on the north side of Darley Road, 600m from the west corner of the junction of James Street and Darley Road"
47,500000880,2,12,"[(151.1494886497436, -33.876121135384615)]",M4 East Tunnel nearby,"on the north side of Darley Road, 550m from the west corner of the junction of James Street and Darley Road"
48,500000881,2,12,"[(151.14997664317295, -33.875520258767295)]",M4 East Tunnel nearby,"on the south side of M4 East Tunnel, 600m from the east corner of the junction of M4 East Tunnel Onramp and M4 East Tunnel"
49,500000885,2,12,"[(151.1784716358407, -33.89732217286136)]",Newtown Neighbourhood Centre,"on the east side of M8 Motorway Tunnel, 1700m from the southeast corner of the junction of M8 Motorway Tunnel and M8 Motorway Tunnel"
50,500000886,2,12,"[(151.17820663854056, -33.897376780101304)]",The Hub,"on the east side of M8 Motorway Tunnel, 1700m from the southeast corner of the junction of M8 Motorway Tunnel and M8 Motorway Tunnel"
51,500000945,2,12,"[(151.22370534495408, -33.909585013394775)]",Kensington POSTshop,"on the east side of Anzac Parade, 50m from the northeast corner of the junction of Todman Avenue and Anzac Parade"
52,500000946,2,12,"[(151.22286545614858, -33.91036268436469)]",7-Eleven,"on the west side of Doncaster Avenue, 50m from the west corner of the junction of Todman Avenue and Doncaster Avenue"
53,500000962,2,12,"[(151.19681694624282, -33.883266574935945)]",Wattle Street nearby,"on the west side of Wattle Street, 50m from the northwest corner of the junction of Broadway and Wattle Street"
54,500000963,2,12,"[(151.19703976441983, -33.883921202763574)]",The Quadrant,"on the north side of Broadway, 100m from the west corner of the junction of Abercrombie Street and Broadway"
55,500000964,2,12,"[(151.19042230957595, -33.8960608575115)]",Railway Parade nearby,"on the north side of Henderson Road, 350m from the northwest corner of the junction of Henderson Road and Henderson Road"
56,500000965,2,12,"[(151.20509155789296, -33.88522309558808)]",Eddy Avenue nearby,"on the south side of Elizabeth Street, 50m from the southwest corner of the junction of Elizabeth Street and Elizabeth Street"
57,500000981,2,12,"[(151.1593605547098, -33.87627945230392)]",Leichhardt Bus Depot,"on the south side of City West Link, 200m from the southwest corner of the junction of Balmain Road and City West Link"
58,500001000,2,12,"[(151.22434565415386, -33.895127439924565)]",Royal Hall of Industries,"on the north side of Lang Road, 50m from the northeast corner of the junction of Lang Road and Lang Road"
59,500001001,2,12,"[(151.22423719086976, -33.894000964358916)]",Hordern Pavilion,"on the east side of Anzac Parade, 600m from the southeast corner of the junction of Anzac Parade Offramp and Anzac Parade"
60,500001004,2,12,"[(151.19559301050342, -33.88393316054109)]",Broadway nearby,"on the north side of Broadway, within 50m from the northeast corner of the junction of City Road and Broadway"
61,500001005,2,12,"[(151.20057253628394, -33.879663866646204)]",Darling Drive nearby,"on the west side of Darling Drive, 50m from the northwest corner of the junction of Darling Drive and Darling Drive"
62,500001006,2,12,"[(151.1979795439634, -33.87924583633536)]",William Henry Street nearby,"on the south side of William Henry Street, 150m from the east corner of the junction of Wattle Street and William Henry Street"
63,500001044,2,12,"[(151.20668732509725, -33.87176310990162)]",Queen Victoria Building,"on the north side of Cross City Tunnel, 950m from the west corner of the junction of Cross City Tunnel Onramp and Cross City Tunnel"
64,500001071,2,12,"[(151.16211982675097, -33.88839762584112)]",AMR Motors,"on the east side of Parramatta Road, 200m from the east corner of the junction of Parramatta Road and Parramatta Road"
65,500001269,2,12,"[(151.17059188691317, -33.91226756231289)]",Unwins Bridge Road nearby,"on the west side of Unwins Bridge Road, 450m from the southwest corner of the junction of May Street and Unwins Bridge Road"
66,500001270,2,12,"[(151.17399698432456, -33.91200274975052)]",Unwins Bridge Road nearby,"on the south side of Unwins Bridge Road, 200m from the southwest corner of the junction of May Street and Unwins Bridge Road"
67,500001271,2,12,"[(151.17502977633754, -33.9122752681902)]",M8 Motorway Tunnel nearby,"on the north side of M8 Motorway Tunnel, 1500m from the northeast corner of the junction of M8 Motorway and M8 Motorway Tunnel"
68,500001272,2,12,"[(151.17134999457673, -33.91276298478836)]",Unwins Bridge Road nearby,"on the north side of Unwins Bridge Road, 450m from the southwest corner of the junction of May Street and Unwins Bridge Road"
69,500001305,2,12,"[(151.2249435652253, -33.90958607156474)]",Kensington Public School,"on the west side of Doncaster Avenue, 100m from the north corner of the junction of Todman Avenue and Doncaster Avenue"
70,500001314,2,12,"[(151.19304043235425, -33.888163911741046)]",International House,"on the south side of City Road, 550m from the northeast corner of the junction of Carillon Avenue and City Road"
71,500001315,2,12,"[(151.1935355629904, -33.888562563852275)]",Seymour Centre,"on the south side of City Road, 550m from the northeast corner of the junction of Carillon Avenue and City Road"
72,500001316,2,12,"[(151.19256914149912, -33.8886842005174)]",City Road nearby,"on the south side of City Road, 50m from the southwest corner of the junction of Cleveland Street and City Road"
73,500001317,2,12,"[(151.1925811487562, -33.88836587241536)]",W. H. Maze Building,"on the south side of City Road, 50m from the southwest corner of the junction of Cleveland Street and City Road"
74,500001322,2,12,"[(151.19475860620355, -33.88838612280405)]",Shepherd Street Car Park,"on the south side of Cleveland Street, 300m from the west corner of the junction of Abercrombie Street and Cleveland Street"
75,500001323,2,12,"[(151.1942849605151, -33.8887094577088)]",Aeronautical Engineering,"on the south side of Cleveland Street, within 50m from the south corner of the junction of Cleveland Street and Cleveland Street"
76,500001324,2,12,"[(151.19413729529842, -33.88926215523035)]",Mechanical Engineering,"on the south side of Cleveland Street, within 50m from the south corner of the junction of Cleveland Street and Cleveland Street"
77,500001325,2,12,"[(151.19388368211946, -33.88969537798242)]",Engineering Link Building,"on the south side of Cleveland Street, within 50m from the south corner of the junction of Cleveland Street and Cleveland Street"
78,500001326,2,12,"[(151.1938113394842, -33.88994173082641)]",Rose Street Building,"on the north side of Abercrombie Street, 150m from the northwest corner of the junction of Lawson Street and Abercrombie Street"
79,500001327,2,12,"[(151.19364360250913, -33.89015693142)]",Abercrombie Street nearby,"on the north side of Abercrombie Street, 200m from the northwest corner of the junction of Lawson Street and Abercrombie Street"
80,500001328,2,12,"[(151.19311941008164, -33.89013969862849)]",PNR Building,"on the north side of Abercrombie Street, 200m from the west corner of the junction of Lawson Street and Abercrombie Street"
81,500001329,2,12,"[(151.19360066233395, -33.890736543860434)]",Civil and Mining Engineering,"on the north side of Abercrombie Street, 200m from the west corner of the junction of Lawson Street and Abercrombie Street"
82,500001330,2,12,"[(151.19364876005508, -33.89113831054302)]",Workshop,"on the west side of Abercrombie Street, 200m from the west corner of the junction of Lawson Street and Abercrombie Street"
83,500001331,2,12,"[(151.19240749999997, -33.891237999999994)]",Abercrombie Street nearby,"on the north side of Abercrombie Street, 300m from the west corner of the junction of Lawson Street and Abercrombie Street"
84,500001332,2,12,"[(151.1917742205449, -33.89114107578367)]",University Sports & Aquatic Centre,"on the north side of unknown road, within 50m from the north corner of the junction of Abercrombie Street and unknown road"
85,500001333,2,12,"[(151.19245715760968, -33.88988773565589)]",Old Darlington School,"on the south side of City Road, 150m from the south corner of the junction of Cleveland Street and City Road"
86,500001334,2,12,"[(151.1928361192794, -33.890968589805716)]",Abercrombie Street nearby,"on the west side of Abercrombie Street, 250m from the west corner of the junction of Lawson Street and Abercrombie Street"
87,500001335,2,12,"[(151.19308330898627, -33.89141183619272)]",Union Child Care Centre,"on the north side of Abercrombie Street, 250m from the west corner of the junction of Lawson Street and Abercrombie Street"
88,500001336,2,12,"[(151.19182962551747, -33.891935810889755)]",Services Building,"on the north side of Abercrombie Street, 400m from the west corner of the junction of Lawson Street and Abercrombie Street"
89,500001337,2,12,"[(151.19228947312612, -33.892084760149395)]",Abercrombie Street nearby,"on the north side of Abercrombie Street, 350m from the west corner of the junction of Lawson Street and Abercrombie Street"
90,500001338,2,12,"[(151.1888240699215, -33.89201554094966)]",King Street nearby,"on the east side of King Street, within 50m from the southeast corner of the junction of Carillon Avenue and King Street"
91,500001339,2,12,"[(151.18967922646962, -33.89095441631098)]",City Road nearby,"on the east side of City Road, 500m from the southwest corner of the junction of Cleveland Street and City Road"
92,500001340,2,12,"[(151.18910408212602, -33.89130731166818)]",Darlington Centre,"on the east side of City Road, 500m from the southwest corner of the junction of Cleveland Street and City Road"
93,500001352,2,12,"[(151.18676077115597, -33.88707611063466)]",Education Annexe,"on the south side of Broadway, 600m from the southwest corner of the junction of Glebe Point Road and Broadway"
94,500001356,2,12,"[(151.18710303817767, -33.886097250795544)]",Broadway nearby,"on the east side of Broadway, 550m from the west corner of the junction of Glebe Point Road and Broadway"
95,500001357,2,12,"[(151.18734783767206, -33.885049902641306)]",University of Sydney Footbridge Theatre,"on the south side of Parramatta Road, 250m from the east corner of the junction of Broadway and Parramatta Road"
96,500001358,2,12,"[(151.18686202774842, -33.88515345210635)]",Holme Building,"on the south side of Parramatta Road, 200m from the east corner of the junction of Broadway and Parramatta Road"
97,500001359,2,12,"[(151.18682370893058, -33.88536598119128)]",Science Road Cottage,"on the south side of Broadway, 550m from the west corner of the junction of Glebe Point Road and Broadway"
98,500001360,2,12,"[(151.18624626589676, -33.88528064244178)]",Heydon-Lawrence Building,"on the south side of Parramatta Road, 150m from the east corner of the junction of Broadway and Parramatta Road"
99,500001361,2,12,"[(151.18704575403413, -33.88494418501997)]",Broadway nearby,"on the south side of Parramatta Road, 200m from the east corner of the junction of Broadway and Parramatta Road"
100,500001362,2,12,"[(151.18779529642018, -33.88513572424187)]",Edgeworth-David,"on the south side of Parramatta Road, 300m from the east corner of the junction of Broadway and Parramatta Road"
101,500001363,2,12,"[(151.18839326424714, -33.885131302308096)]",Macleay Building,"on the west side of Parramatta Road, 400m from the east corner of the junction of Broadway and Parramatta Road"
102,500001364,2,12,"[(151.18870486381178, -33.885328469702735)]",Broadway nearby,"on the south side of Broadway, 350m from the west corner of the junction of Glebe Point Road and Broadway"
103,500001365,2,12,"[(151.18677418646075, -33.885748743107165)]",Broadway nearby,"on the south side of Broadway, 550m from the west corner of the junction of Glebe Point Road and Broadway"
104,500001366,2,12,"[(151.18555116245847, -33.88546813731473)]",R. D. Watt Building,"on the south side of Broadway, 700m from the west corner of the junction of Glebe Point Road and Broadway"
105,500001367,2,12,"[(151.18547299799573, -33.88526101889512)]",Social Sciences Building (SSB),"on the east side of Parramatta Road, 50m from the east corner of the junction of Broadway and Parramatta Road"
106,500001368,2,12,"[(151.19152310924844, -33.88502443346962)]",Baxter Lodge,"on the south side of Parramatta Road, 650m from the east corner of the junction of Broadway and Parramatta Road"
107,500001381,2,12,"[(151.1840938801951, -33.885804775811295)]",J. D. Stewart Building,"on the south side of Parramatta Road, 700m from the east corner of the junction of Mallett Street and Parramatta Road"
108,500001382,2,12,"[(151.18362048791246, -33.88571481934224)]",McMaster Building,"on the south side of Parramatta Road, 650m from the east corner of the junction of Mallett Street and Parramatta Road"
109,500001383,2,12,"[(151.1834795400657, -33.88598822331734)]",The Round House,"on the south side of Parramatta Road, 100m from the southwest corner of the junction of Broadway and Parramatta Road"
110,500001384,2,12,"[(151.1831792490585, -33.88614496373973)]",Evelyn Williams,"on the south side of Parramatta Road, 150m from the southwest corner of the junction of Broadway and Parramatta Road"
111,500001425,2,12,"[(151.18374930130372, -33.88658810911706)]",R.M.C. Gunn,"on the east side of Parramatta Road, 100m from the southwest corner of the junction of Broadway and Parramatta Road"
112,500001426,2,12,"[(151.1837934346331, -33.886241416007664)]",Veterinary Science Conference Centre,"on the south side of Parramatta Road, 100m from the southwest corner of the junction of Broadway and Parramatta Road"
113,500001427,2,12,"[(151.18353525452858, -33.88642335050555)]",McMaster Annexe,"on the east side of Parramatta Road, 150m from the southwest corner of the junction of Broadway and Parramatta Road"
114,500001428,2,12,"[(151.18561815498666, -33.88702527584969)]",Chaplaincy,"on the south side of Broadway, 700m from the west corner of the junction of Glebe Point Road and Broadway"
115,500001429,2,12,"[(151.1855603620818, -33.88685597460327)]",Chaplaincy,"on the south side of Broadway, 700m from the west corner of the junction of Glebe Point Road and Broadway"
116,500001430,2,12,"[(151.18628306567527, -33.88904304642333)]",Wesley College,"on the north side of Carillon Avenue, 150m from the northwest corner of the junction of King Street and Carillon Avenue"
117,500001431,2,12,"[(151.18643776033178, -33.88942773296534)]",Carillon Avenue nearby,"on the north side of Carillon Avenue, 100m from the northwest corner of the junction of King Street and Carillon Avenue"
118,500001432,2,12,"[(151.18725466734213, -33.88991568489385)]",St Paul's College,"on the north side of Carillon Avenue, 50m from the northwest corner of the junction of King Street and Carillon Avenue"
119,500001433,2,12,"[(151.18779144598858, -33.89058523630103)]",Carillon Avenue nearby,"on the north side of Carillon Avenue, within 50m from the northwest corner of the junction of King Street and Carillon Avenue"
120,500001524,2,12,"[(151.18766153670342, -33.891106242396496)]",Carillon Avenue nearby,"on the north side of Carillon Avenue, 450m from the east corner of the junction of Salisbury Road and Carillon Avenue"
121,500001525,2,12,"[(151.18679392059312, -33.89111348785302)]",Carillon Avenue nearby,"on the west side of Carillon Avenue, 400m from the east corner of the junction of Salisbury Road and Carillon Avenue"
122,500001526,2,12,"[(151.18669290222806, -33.89097404933808)]",Carillon Avenue nearby,"on the north side of Carillon Avenue, 350m from the east corner of the junction of Salisbury Road and Carillon Avenue"
123,500001527,2,12,"[(151.18560225884147, -33.89063953299645)]",Principals Lodge,"on the north side of Carillon Avenue, 200m from the west corner of the junction of King Street and Carillon Avenue"
124,500001528,2,12,"[(151.1855135812094, -33.89031026426366)]",Angus Hall,"on the north side of Carillon Avenue, 200m from the northwest corner of the junction of King Street and Carillon Avenue"
125,500001529,2,12,"[(151.18538864614285, -33.89011231426934)]",Harper,"on the north side of Carillon Avenue, 200m from the northwest corner of the junction of King Street and Carillon Avenue"
126,500001530,2,12,"[(151.18548719073073, -33.88987962099319)]",Gillespie Hall,"on the north side of Carillon Avenue, 200m from the northwest corner of the junction of King Street and Carillon Avenue"
127,500001531,2,12,"[(151.18464249929332, -33.88853968122171)]",Bruce Williams Pavillion,"on the east side of Missenden Road, 250m from the northeast corner of the junction of Carillon Avenue and Missenden Road"
128,500001532,2,12,"[(151.18474626641964, -33.890553009644336)]",St. Andrew's Oval,"on the north side of Carillon Avenue, 200m from the northeast corner of the junction of Salisbury Road and Carillon Avenue"
129,500001543,2,12,"[(151.18415638774692, -33.89102027401078)]",Reid,"on the north side of Carillon Avenue, 100m from the east corner of the junction of Salisbury Road and Carillon Avenue"
130,500001544,2,12,"[(151.18366593345854, -33.89109899048918)]",Thyne,"on the north side of Carillon Avenue, 50m from the northeast corner of the junction of Salisbury Road and Carillon Avenue"
131,500001545,2,12,"[(151.18325149999998, -33.890454)]",Missenden Road nearby,"on the east side of Missenden Road, 100m from the northeast corner of the junction of Carillon Avenue and Missenden Road"
132,500001546,2,12,"[(151.18353328360618, -33.89031054203038)]",Workshop,"on the east side of Missenden Road, 100m from the northeast corner of the junction of Carillon Avenue and Missenden Road"
133,500001547,2,12,"[(151.18208410090313, -33.88873772226744)]",Missenden Road nearby,"on the east side of Missenden Road, 300m from the north corner of the junction of Carillon Avenue and Missenden Road"
134,500001548,2,12,"[(151.18185333229755, -33.888011676889654)]",St. John's College,"on the north side of Missenden Road, 300m from the north corner of the junction of Carillon Avenue and Missenden Road"
135,500001549,2,12,"[(151.18147704092954, -33.88827692650248)]",Hintze Building,"on the north side of Missenden Road, 350m from the north corner of the junction of Carillon Avenue and Missenden Road"
136,500001550,2,12,"[(151.181725454386, -33.88812651959064)]",Missenden Road nearby,"on the north side of Missenden Road, 350m from the north corner of the junction of Carillon Avenue and Missenden Road"
137,500001551,2,12,"[(151.1811712924134, -33.88793122985186)]",Plunkett Building,"on the east side of Missenden Road, 400m from the north corner of the junction of Carillon Avenue and Missenden Road"
138,500001552,2,12,"[(151.1807065346968, -33.88732580988012)]",Sancta Sophia College,"on the east side of Missenden Road, 500m from the north corner of the junction of Carillon Avenue and Missenden Road"
139,500001553,2,12,"[(151.18119513535248, -33.88732023281753)]",Missenden Road nearby,"on the east side of Missenden Road, 450m from the north corner of the junction of Carillon Avenue and Missenden Road"
140,500001554,2,12,"[(151.18213511499894, -33.88700872771459)]",St. John's Oval,"on the south side of Parramatta Road, 400m from the east corner of the junction of Mallett Street and Parramatta Road"
141,500001558,2,12,"[(151.1801305, -33.8868785)]",Missenden Road nearby,"on the east side of Missenden Road, 550m from the northwest corner of the junction of Carillon Avenue and Missenden Road"
142,500001559,2,12,"[(151.1800681432647, -33.88675017110439)]",Missenden Road nearby,"on the east side of Missenden Road, 550m from the northwest corner of the junction of Carillon Avenue and Missenden Road"
143,500001560,2,12,"[(151.1803382346425, -33.886750191339374)]",Missenden Road nearby,"on the east side of Missenden Road, 550m from the northwest corner of the junction of Carillon Avenue and Missenden Road"
144,500001561,2,12,"[(151.17981275414854, -33.88659986404607)]",Missenden Road nearby,"on the east side of Missenden Road, 600m from the northwest corner of the junction of Carillon Avenue and Missenden Road"
145,500001562,2,12,"[(151.18017095249283, -33.88638534858222)]",Parramatta Road nearby,"on the south side of Parramatta Road, 300m from the east corner of the junction of Mallett Street and Parramatta Road"
146,500001563,2,12,"[(151.1794335535393, -33.88636644350249)]",Parramatta Road nearby,"on the east side of Parramatta Road, 250m from the east corner of the junction of Mallett Street and Parramatta Road"
147,500001564,2,12,"[(151.18113846524062, -33.88720005525847)]",Missenden Road nearby,"on the east side of Missenden Road, 450m from the north corner of the junction of Carillon Avenue and Missenden Road"
148,500001565,2,12,"[(151.18082962704668, -33.88610103380836)]",Parramatta Road nearby,"on the south side of Parramatta Road, 400m from the east corner of the junction of Mallett Street and Parramatta Road"
149,500001566,2,12,"[(151.18280227975478, -33.886063919658326)]",Parramatta Road nearby,"on the south side of Parramatta Road, 150m from the southwest corner of the junction of Broadway and Parramatta Road"
150,500001567,2,12,"[(151.1829168357638, -33.885701510113314)]",Parramatta Road nearby,"on the south side of Parramatta Road, 600m from the east corner of the junction of Mallett Street and Parramatta Road"
151,500001574,2,12,"[(151.21305963876367, -33.87993365939994)]",Sydney Police Centre,"on the north side of Campbell Street, 150m from the east corner of the junction of Campbell Street and Campbell Street"
152,500001593,2,12,"[(151.18261877554244, -33.87971431285622)]",Arthur (Paddy) Gray Reserve,"on the south side of Wigram Road, 300m from the southwest corner of the junction of Glebe Point Road and Wigram Road"
153,500001696,2,12,"[(151.24362434349536, -33.8995476073331)]",Moriah War Memorial College,"on the north side of York Road, 50m from the north corner of the junction of Baronga Avenue and York Road"
154,500001697,2,12,"[(151.1952477099186, -33.87709535318005)]",Wattle Street nearby,"on the east side of Wattle Street, 200m from the north corner of the junction of William Henry Street and Wattle Street"
155,500001705,2,12,"[(151.19981077624263, -33.91265107626701)]",Botany Road nearby,"on the west side of Botany Road, 300m from the southwest corner of the junction of Epsom Road and Botany Road"
156,500001706,2,12,"[(151.20177423786447, -33.90603619778218)]",Wyndham Street nearby,"on the west side of Wyndham Street, within 50m from the south corner of the junction of Bourke Road and Wyndham Street"
157,500001707,2,12,"[(151.20153395954182, -33.90278729488401)]",Botany Road nearby,"on the south side of Botany Road, 300m from the northwest corner of the junction of Bourke Road and Botany Road"
158,500001708,2,12,"[(151.20147400135588, -33.90349371809891)]",Hudson,"on the north side of Wyndham Street, 150m from the north corner of the junction of Wyndham Street and Wyndham Street"
159,500001709,2,12,"[(151.2008185170146, -33.90297893191259)]",Wyndham Street nearby,"on the north side of Wyndham Street, 150m from the southeast corner of the junction of McEvoy Street and Wyndham Street"
160,500001710,2,12,"[(151.20174766637524, -33.903232432163165)]",Botany Road nearby,"on the south side of Botany Road, 200m from the northwest corner of the junction of Bourke Road and Botany Road"
161,500001711,2,12,"[(151.20113690558614, -33.91298670765253)]",Botany Road nearby,"on the west side of Botany Road, 1000m from the northeast corner of the junction of Gardeners Road and Botany Road"
