Unnamed: 0,aoi_id,type,land_use,coords,aoi_name,English_Address
29,500000139,2,12,"[(36.80769992340554, -1.272522955273544)]",Millenium Hall 2,"on the west side of Waiyaki Way, 100m from the west corner of the junction of unknown road and Waiyaki Way"
30,500000140,2,12,"[(36.80714980686204, -1.2733177716752455)]",School of Computing and informatics,"on the west side of Waiyaki Way, 100m from the west corner of the junction of unknown road and Waiyaki Way"
31,500000141,2,12,"[(36.80736345185895, -1.273660969849246)]",Department of Chemistry,"on the west side of Waiyaki Way, 50m from the southwest corner of the junction of unknown road and Waiyaki Way"
32,500000142,2,12,"[(36.80697664093874, -1.2728128446247058)]",Examinations Centre,"on the south side of Waiyaki Way, 150m from the west corner of the junction of unknown road and Waiyaki Way"
33,500000143,2,12,"[(36.807269589644974, -1.2725653113785123)]",SCI Computer Lab and Physics Labs,"on the west side of Waiyaki Way, 150m from the west corner of the junction of unknown road and Waiyaki Way"
34,500000144,2,12,"[(36.81150770003884, -1.2779952628202367)]",State House Road nearby,"on the north side of State House Road, 1700m from the northeast corner of the junction of Processional Way and State House Road"
35,500000145,2,12,"[(36.80978795542914, -1.27806830196594)]",Hall 10,"on the east side of State House Road, 1550m from the northeast corner of the junction of Processional Way and State House Road"
36,500000146,2,12,"[(36.8101491706101, -1.2784864621758483)]",Hall 11,"on the west side of State House Road, 1600m from the northeast corner of the junction of Processional Way and State House Road"
37,500000147,2,12,"[(36.811174111455614, -1.278275952133513)]",Kitchen 1,"on the east side of State House Road, 1700m from the northeast corner of the junction of Processional Way and State House Road"
38,500000148,2,12,"[(36.8106046800956, -1.278152809373884)]",Hall 3,"on the west side of State House Road, 1650m from the northeast corner of the junction of Processional Way and State House Road"
39,500000149,2,12,"[(36.81223057166332, -1.2832216173329865)]",Box,"on the west side of Nyerere Road, 450m from the north corner of the junction of Processional Way and Nyerere Road"
40,500000150,2,12,"[(36.81436427544644, -1.2815397305471432)]",St. Pauls University Chapel,"on the west side of Uhuru Highway, 500m from the south corner of the junction of Uhuru Highway and Uhuru Highway"
41,500000151,2,12,"[(36.81154200424843, -1.281844819925141)]",Mamlaka Court,"on the south side of State House Road, 1950m from the northeast corner of the junction of Processional Way and State House Road"
42,500000152,2,12,"[(36.814875125702486, -1.282379440195741)]",Lutheran Catherdral,nan
43,500000153,2,12,"[(36.81277547678589, -1.2797550941970026)]",YMCA,"on the west side of Uhuru Highway, 300m from the south corner of the junction of Uhuru Highway and Uhuru Highway"
44,500000154,2,12,"[(36.806925664130084, -1.2715181090282297)]",Riverside Drive nearby,"on the south side of Nairobi Expressway, 1550m from the northwest corner of the junction of Nairobi Expressway and Nairobi Expressway"
45,500000155,2,12,"[(36.80710029852608, -1.271942292445106)]",New Human Anatomy Building,"on the west side of Waiyaki Way, 200m from the west corner of the junction of unknown road and Waiyaki Way"
46,500000156,2,12,"[(36.80678696593709, -1.2729451001267127)]",Riverside Drive nearby,"on the south side of Riverside Drive, 500m from the east corner of the junction of Ring Rd. Westlands and Riverside Drive"
47,500000157,2,12,"[(36.80753723647564, -1.2740014799558388)]",Geology department,"on the west side of Waiyaki Way, within 50m from the southwest corner of the junction of unknown road and Waiyaki Way"
48,500000158,2,12,"[(36.80948098870204, -1.2744383135945392)]",Prof. Wangari Maathai Road nearby,"on the west side of Prof. Wangari Maathai Road, 450m from the west corner of the junction of Prof. Wangari Maathai Road and Prof. Wangari Maathai Road"
49,500000159,2,12,"[(36.808572513531985, -1.2756890814671686)]",State House Road nearby,"on the north side of State House Road, 1200m from the north corner of the junction of Processional Way and State House Road"
50,500000160,2,12,"[(36.80854542596279, -1.2742870739758037)]",Prof. Wangari Maathai Road nearby,"on the west side of Nairobi Expressway, 1200m from the northwest corner of the junction of Nairobi Expressway and Nairobi Expressway"
51,500000161,2,12,"[(36.805731700522244, -1.2733104585990938)]",Department of Medical Physiology and Department of Biochemistry,"on the south side of Riverside Drive, 350m from the east corner of the junction of Ring Rd. Westlands and Riverside Drive"
52,500000162,2,12,"[(36.80508927847282, -1.2733569337297528)]",Department of Vet. Anatomy and Physiology,"on the south side of Riverside Drive, 350m from the southeast corner of the junction of Ring Rd. Westlands and Riverside Drive"
53,500000163,2,12,"[(36.806851463035926, -1.2733280599277244)]",Waiyaki Way nearby,"on the south side of Waiyaki Way, 150m from the west corner of the junction of unknown road and Waiyaki Way"
54,500000164,2,12,"[(36.80675358943982, -1.273250050606991)]",Riverside Drive nearby,"on the south side of Riverside Drive, 450m from the east corner of the junction of Ring Rd. Westlands and Riverside Drive"
55,500000165,2,12,"[(36.80760837287926, -1.2742652451718874)]",Waiyaki Way nearby,"on the west side of Waiyaki Way, within 50m from the southwest corner of the junction of unknown road and Waiyaki Way"
56,500000166,2,12,"[(36.81055447313127, -1.2773678250565297)]",State House Road nearby,"on the north side of State House Road, 1650m from the northeast corner of the junction of Processional Way and State House Road"
57,500000167,2,12,"[(36.805270119028314, -1.2700454500430165)]",Riverside Park,"on the west side of Waiyaki Way, 150m from the northwest corner of the junction of Riverside Drive and Waiyaki Way"
58,500000168,2,12,"[(36.80375910177231, -1.2717372758829564)]",Riverside Drive nearby,"on the north side of Riverside Drive, 250m from the east corner of the junction of Ring Rd. Westlands and Riverside Drive"
59,500000169,2,12,"[(36.803987466380654, -1.2716234629225174)]",Riverside Drive nearby,"on the north side of Riverside Drive, 250m from the east corner of the junction of Ring Rd. Westlands and Riverside Drive"
60,500000170,2,12,"[(36.80396056070819, -1.2713353336580517)]",Riverside Drive nearby,"on the west side of Riverside Drive, 300m from the east corner of the junction of Ring Rd. Westlands and Riverside Drive"
61,500000171,2,12,"[(36.80558026920393, -1.2723996468090844)]",Riverside Drive nearby,"on the south side of Riverside Drive, 500m from the east corner of the junction of Ring Rd. Westlands and Riverside Drive"
62,500000172,2,12,"[(36.809901499999995, -1.2790595000000005)]",State House Road nearby,"on the south side of State House Road, 1600m from the northeast corner of the junction of Processional Way and State House Road"
63,500000173,2,12,"[(36.814108000000004, -1.2816435000000004)]",St Paul's Chapel,"on the north side of State House Road, within 50m from the east corner of the junction of State House Road and State House Road"
64,500000174,2,12,"[(36.819491358135046, -1.2835967255775362)]",City Market,"on the west side of Muindi Mbingu Street, 350m from the south corner of the junction of University Way and Muindi Mbingu Street"
65,500000175,2,12,"[(36.82400915544011, -1.2832150103733622)]",Imenti House,"on the west side of Tom Mboya Street, within 50m from the west corner of the junction of Latema Road and Tom Mboya Street"
66,500000177,2,12,"[(36.81659058839595, -1.2778808299440856)]",Fairmont The Norfolk,"on the east side of Uhuru Highway, 300m from the southeast corner of the junction of unknown road and Uhuru Highway"
67,500000209,2,12,"[(36.826083, -1.2853069999999993)]",Tom Mboya Street nearby,"on the east side of Moi Avenue, within 50m from the east corner of the junction of Moi Avenue and Moi Avenue"
68,500000234,2,12,"[(36.81487320534101, -1.2738987178381997)]",Nairobi National Museum,"on the east side of Prof. Wangari Maathai Road, 350m from the south corner of the junction of Prof. Wangari Maathai Road and Prof. Wangari Maathai Road"
69,500000235,2,12,"[(36.8139905, -1.2737859999999999)]",Prof. Wangari Maathai Road nearby,"on the south side of Prof. Wangari Maathai Road, within 50m from the south corner of the junction of Prof. Wangari Maathai Road and Prof. Wangari Maathai Road"
70,500000236,2,12,"[(36.815663042621495, -1.2733818834883288)]",Kipande Road nearby,"on the south side of Kipande Road, 800m from the northwest corner of the junction of Murang'a Road and Kipande Road"
71,500000237,2,12,"[(36.815864999999995, -1.2747664999999997)]",Kipande Road nearby,"on the south side of Kipande Road, 650m from the northwest corner of the junction of Murang'a Road and Kipande Road"
72,500000238,2,12,"[(36.814310157637614, -1.2741550664441652)]",Amphitheatre,"on the south side of Prof. Wangari Maathai Road, within 50m from the south corner of the junction of Prof. Wangari Maathai Road and Prof. Wangari Maathai Road"
73,500000239,2,12,"[(36.81457850783773, -1.2741474147621803)]",Louis Leakey Auditorium,"on the south side of Prof. Wangari Maathai Road, 350m from the south corner of the junction of Prof. Wangari Maathai Road and Prof. Wangari Maathai Road"
74,500000240,2,12,"[(36.81508072104877, -1.2748032585677598)]",Kipande Road nearby,"on the south side of Kipande Road, 700m from the northwest corner of the junction of Murang'a Road and Kipande Road"
75,500000241,2,12,"[(36.81482409072497, -1.2748105575485797)]",Prof. Wangari Maathai Road nearby,"on the east side of Prof. Wangari Maathai Road, within 50m from the southeast corner of the junction of Prof. Wangari Maathai Road and Prof. Wangari Maathai Road"
76,500000323,2,12,"[(36.813400548977356, -1.271532917194895)]",Ojijo Road nearby,"on the west side of Ojijo Road, 450m from the south corner of the junction of Chiromo Lane and Ojijo Road"
77,500000324,2,12,"[(36.81342899361005, -1.2711271365253025)]",Ojijo Road nearby,"on the south side of Ojijo Road, 400m from the south corner of the junction of Chiromo Lane and Ojijo Road"
78,500000325,2,12,"[(36.813165500000004, -1.2717869999999993)]",Ojijo Road nearby,"on the west side of Ojijo Road, 450m from the south corner of the junction of Chiromo Lane and Ojijo Road"
79,500000326,2,12,"[(36.81311826674387, -1.2720768599411147)]",Ojijo Road nearby,"on the north side of unknown road, 100m from the west corner of the junction of Kipande Road and unknown road"
80,500000327,2,12,"[(36.813061055322855, -1.2714024899476446)]",Ojijo Road nearby,"on the west side of Ojijo Road, 450m from the south corner of the junction of Chiromo Lane and Ojijo Road"
81,500000328,2,12,"[(36.813475389735856, -1.2717881483276816)]",Sibiloi Apartments,"on the west side of Prof. Wangari Maathai Road, 250m from the north corner of the junction of unknown road and Prof. Wangari Maathai Road"
82,500000329,2,12,"[(36.81333524182924, -1.271332298693996)]",Ojijo Road nearby,"on the south side of Ojijo Road, 450m from the south corner of the junction of Chiromo Lane and Ojijo Road"
83,500000330,2,12,"[(36.81345631965051, -1.2721091786992775)]",Classic Ironmongers Ltd,"on the west side of unknown road, 50m from the west corner of the junction of Kipande Road and unknown road"
84,500000331,2,12,"[(36.81371976612095, -1.2715208041122321)]",Sibiloi Apartments,"on the west side of Prof. Wangari Maathai Road, 300m from the north corner of the junction of unknown road and Prof. Wangari Maathai Road"
85,500000332,2,12,"[(36.81357199999999, -1.2716445000000003)]",Sibiloi Apartments,"on the west side of Prof. Wangari Maathai Road, 300m from the north corner of the junction of unknown road and Prof. Wangari Maathai Road"
86,500000333,2,12,"[(36.81288599402841, -1.2715453066385234)]",Ojijo Road nearby,"on the west side of Ojijo Road, 450m from the south corner of the junction of Chiromo Lane and Ojijo Road"
87,500000334,2,12,"[(36.81297122081912, -1.2719431933887921)]",Ojijo Road nearby,"on the west side of Ojijo Road, 450m from the south corner of the junction of Chiromo Lane and Ojijo Road"
88,500000335,2,12,"[(36.815172672413084, -1.2805382975382291)]",Uhuru Highway nearby,"on the east side of Uhuru Highway, 550m from the southeast corner of the junction of unknown road and Uhuru Highway"
89,500000336,2,12,"[(36.81726406215073, -1.2814856834203388)]",Kenya House,"on the west side of Koinage Street, 450m from the northwest corner of the junction of unknown road and Koinage Street"
90,500000337,2,12,"[(36.81791456056537, -1.2817325639066435)]",Rattanasi Trust Building,"on the east side of Koinage Street, 400m from the northwest corner of the junction of unknown road and Koinage Street"
91,500000338,2,12,"[(36.81533796834987, -1.2805278185872535)]",Uhuru Highway nearby,"on the east side of Uhuru Highway, 550m from the southeast corner of the junction of unknown road and Uhuru Highway"
92,500000339,2,12,"[(36.81691931057053, -1.281613233806442)]",Koinage Street nearby,"on the west side of Koinage Street, 50m from the south corner of the junction of University Way and Koinage Street"
93,500000340,2,12,"[(36.81540609230109, -1.2804982640240414)]",Uhuru Highway nearby,"on the east side of Uhuru Highway, 550m from the southeast corner of the junction of unknown road and Uhuru Highway"
94,500000341,2,12,"[(36.81759865203142, -1.2826502870403242)]",Uniafric House,"on the west side of Koinage Street, 300m from the northwest corner of the junction of unknown road and Koinage Street"
95,500000342,2,12,"[(36.81628080593901, -1.2832773795615495)]",Utalii House,"on the east side of Nairobi Expressway, 550m from the southeast corner of the junction of unknown road and Nairobi Expressway"
96,500000343,2,12,"[(36.81766540892262, -1.281305377172916)]",Kenya Methodist University (KeMU HuB),"on the east side of Koinage Street, 450m from the northwest corner of the junction of unknown road and Koinage Street"
97,500000344,2,12,"[(36.81621997046925, -1.2819294885786237)]",Ambank House,"on the south side of University Way, 100m from the southwest corner of the junction of Koinage Street and University Way"
98,500000345,2,12,"[(36.816558416123236, -1.2817070633735315)]",Anniversary Towers,"on the south side of University Way, 100m from the southwest corner of the junction of Koinage Street and University Way"
99,500000346,2,12,"[(36.81710281591393, -1.2811660351998266)]",College House,"on the east side of University Way, 450m from the southwest corner of the junction of Globe Roundabout and University Way"
100,500000347,2,12,"[(36.81810318345051, -1.2820669610991162)]",ABC Bank,"on the east side of Koinage Street, 350m from the north corner of the junction of unknown road and Koinage Street"
101,500000348,2,12,"[(36.81820488832216, -1.2822053251978611)]",Habib Bank,"on the east side of Koinage Street, 300m from the north corner of the junction of unknown road and Koinage Street"
102,500000349,2,12,"[(36.81832102836927, -1.2823343502895048)]",Nyingo Towers,"on the east side of Koinage Street, 300m from the north corner of the junction of unknown road and Koinage Street"
103,500000350,2,12,"[(36.81954613995785, -1.2849761955346464)]",Rehani House,"on the north side of Koinage Street, within 50m from the north corner of the junction of Kenyatta Avenue and Koinage Street"
104,500000351,2,12,"[(36.81919571242894, -1.2843679793023235)]",National House,"on the north side of Koinage Street, 50m from the north corner of the junction of unknown road and Koinage Street"
105,500000352,2,12,"[(36.81870377516885, -1.283346523890928)]",Jamii Bora Bank,"on the north side of Koinage Street, 200m from the north corner of the junction of unknown road and Koinage Street"
106,500000353,2,12,"[(36.81745823903855, -1.2823450158507776)]",Marshalls,"on the west side of Koinage Street, 350m from the northwest corner of the junction of unknown road and Koinage Street"
107,500000354,2,12,"[(36.81750161958034, -1.2818806099290259)]",Baroda House,"on the west side of Koinage Street, 400m from the northwest corner of the junction of unknown road and Koinage Street"
108,500000365,2,12,"[(36.81915735741447, -1.2851763842165522)]",Emperor Plaza,"on the south side of Koinage Street, within 50m from the west corner of the junction of unknown road and Koinage Street"
109,500000366,2,12,"[(36.818807431297046, -1.2845854710893283)]",Chester House,"on the west side of Koinage Street, 50m from the northwest corner of the junction of unknown road and Koinage Street"
110,500000367,2,12,"[(36.8185655100662, -1.2841196345088504)]",KTDA Plaza,"on the west side of Koinage Street, 100m from the northwest corner of the junction of unknown road and Koinage Street"
111,500000368,2,12,"[(36.81839053357325, -1.2837305003181556)]",Mercantile House,"on the west side of Koinage Street, 150m from the northwest corner of the junction of unknown road and Koinage Street"
112,500000369,2,12,"[(36.81770359772225, -1.2846619033422173)]",Barclays Plaza,nan
113,500000370,2,12,"[(36.820752984528816, -1.28722307313263)]",Holy Family Basilica,"on the west side of City Hall Way, 100m from the northeast corner of the junction of City Hall Way and City Hall Way"
114,500000371,2,12,"[(36.819930087870205, -1.2872458443597248)]",Catholic Parochial School,"on the east side of Parliament Road, 50m from the north corner of the junction of City Hall Way and Parliament Road"
115,500000372,2,12,"[(36.819253170021796, -1.2862773952250486)]",Teleposta Towers,"on the south side of Kenyatta Avenue, 200m from the east corner of the junction of Kenyatta Avenue Round About and Kenyatta Avenue"
116,500000373,2,12,"[(36.820636, -1.2844120000000003)]",Hughes Building,"on the east side of Muindi Mbingu Street, 500m from the southeast corner of the junction of University Way and Muindi Mbingu Street"
117,500000374,2,12,"[(36.82016916482199, -1.2846505498677978)]",I&M Bank CBD,"on the west side of Muindi Mbingu Street, 550m from the south corner of the junction of University Way and Muindi Mbingu Street"
118,500000375,2,12,"[(36.81977944616668, -1.2848512705086703)]",Tuskys Supermarket,"on the north side of Kenyatta Avenue, 50m from the west corner of the junction of Muindi Mbingu Street and Kenyatta Avenue"
119,500000376,2,12,"[(36.819984500000004, -1.284735)]",Gilifan House,"on the north side of Kenyatta Avenue, within 50m from the west corner of the junction of Muindi Mbingu Street and Kenyatta Avenue"
120,500000399,2,12,"[(36.812814839897776, -1.2919798674267828)]",Transcom House,"on the west side of Ngong Road, 200m from the northeast corner of the junction of Ngong Road and Ngong Road"
121,500000402,2,12,"[(36.81244383684911, -1.2924343457962484)]",Transcom House,"on the west side of Ngong Road, 100m from the north corner of the junction of Ngong Road and Ngong Road"
122,500000403,2,12,"[(36.813478483178, -1.2893034294011554)]",All Saints Cathedral,"on the north side of Ngong Road, 550m from the north corner of the junction of Ngong Road and Ngong Road"
123,500000416,2,12,"[(36.80674343725398, -1.2739817712150197)]",U.O.N College of Biological and Physical Sciences,"on the west side of Prof. Wangari Maathai Road, 400m from the west corner of the junction of Prof. Wangari Maathai Road and Prof. Wangari Maathai Road"
124,500000421,2,12,"[(36.82462029657248, -1.28928204583125)]",Treasury Building,"on the south side of Harambee Avenue, 350m from the east corner of the junction of unknown road and Harambee Avenue"
125,500000422,2,12,"[(36.82832183047953, -1.2895511282013754)]",Haile Selassie Avenue nearby,"on the south side of Haile Selassie Avenue, 250m from the southwest corner of the junction of Haile Selassie Avenue and Haile Selassie Avenue"
126,500000423,2,12,"[(36.82942487258706, -1.289769974070612)]",Haile Selassie Avenue nearby,"on the south side of Haile Selassie Avenue, 150m from the south corner of the junction of Haile Selassie Avenue and Haile Selassie Avenue"
127,500000424,2,12,"[(36.82585564991322, -1.2896860188240913)]",Extelecoms Building,"on the north side of Haile Selassie Avenue, 200m from the west corner of the junction of Haile Selassie Avenue and Haile Selassie Avenue"
128,500000425,2,12,"[(36.829649, -1.289286)]",Coffee Plaza,"on the east side of Haile Selassie Avenue, 100m from the south corner of the junction of Haile Selassie Avenue and Haile Selassie Avenue"
129,500000428,2,12,"[(36.82497263826114, -1.2900359244513175)]",Central Bank of Kenya,"on the west side of Haile Selassie Avenue, 250m from the west corner of the junction of Haile Selassie Avenue and Haile Selassie Avenue"
130,500000438,2,12,"[(36.801990275722495, -1.2790807579423582)]",Tree Centre,"on the west side of State House Road, 900m from the northwest corner of the junction of Processional Way and State House Road"
131,500000447,2,12,"[(36.834498800527726, -1.2776560762088118)]",Dr. G.W. Griffin Road nearby,"on the west side of Dr. G.W. Griffin Road, within 50m from the west corner of the junction of General Waruinge Street and Dr. G.W. Griffin Road"
132,500000452,2,12,"[(36.819105942718664, -1.2833328170301825)]",Tubman Road Restaurant,"on the west side of Muindi Mbingu Street, 200m from the northwest corner of the junction of Kenyatta Avenue and Muindi Mbingu Street"
133,500000453,2,12,"[(36.816668441924364, -1.2831060612627894)]",Uhuru Highway nearby,nan
134,500000454,2,12,"[(36.818908500000006, -1.2834124999999998)]",Bridges Organic Restaurant,"on the east side of Koinage Street, 150m from the north corner of the junction of unknown road and Koinage Street"
135,500000465,2,12,"[(36.806928184843635, -1.2844567431148497)]",State House Road nearby,"on the east side of State House Road, 250m from the northeast corner of the junction of Processional Way and State House Road"
136,500000466,2,12,"[(36.80674195252979, -1.2842196772169334)]",State House Road nearby,"on the east side of State House Road, 250m from the northeast corner of the junction of Processional Way and State House Road"
137,500000477,2,12,"[(36.79289230277799, -1.2761484478451928)]",Oloitokitok Road nearby,"on the west side of unknown road, 100m from the west corner of the junction of unknown road and unknown road"
138,500000478,2,12,"[(36.792497067284486, -1.2763273817672416)]",Oloitokitok Road nearby,"on the north side of unknown road, 150m from the west corner of the junction of unknown road and unknown road"
139,500000486,2,12,"[(36.826626629186094, -1.2828763629702205)]",River Road nearby,"on the west side of River Road, 150m from the southeast corner of the junction of Latema Road and River Road"
140,500000487,2,12,"[(36.82588890839495, -1.2823746766354112)]",Latema Road nearby,"on the south side of River Road, 50m from the south corner of the junction of Latema Road and River Road"
141,500000488,2,12,"[(36.825862146688785, -1.2868920207382832)]",Commerce House,"on the west side of Moi Avenue, 100m from the northwest corner of the junction of Harambee Avenue and Moi Avenue"
142,500000489,2,12,"[(36.8260536738193, -1.2884158264533379)]",Jeevan Bharati Building,"on the east side of Harambee Avenue, 500m from the northeast corner of the junction of unknown road and Harambee Avenue"
143,500000490,2,12,"[(36.82683720133727, -1.2829942388758793)]",River Road nearby,"on the south side of River Road, 150m from the southeast corner of the junction of Latema Road and River Road"
144,500000491,2,12,"[(36.825793855006545, -1.2878263184337553)]",Electricity House,"on the north side of Harambee Avenue, 500m from the northeast corner of the junction of unknown road and Harambee Avenue"
145,500000492,2,12,"[(36.82626617919964, -1.2876664742099142)]",Caragen House,"on the north side of Harambee Avenue, 600m from the northeast corner of the junction of unknown road and Harambee Avenue"
146,500000493,2,12,"[(36.82525226720783, -1.2828296581932968)]",Latema Road nearby,"on the south side of Latema Road, 50m from the northeast corner of the junction of Tom Mboya Street and Latema Road"
147,500000494,2,12,"[(36.825965, -1.2871135000000002)]",Kenya Cinema Plaza,"on the west side of Moi Avenue, within 50m from the southwest corner of the junction of Ronald Ngala Street and Moi Avenue"
148,500000495,2,12,"[(36.825703000000004, -1.2865499999999999)]",Tumaini House,"on the west side of Moi Avenue, 100m from the south corner of the junction of Moi Avenue and Moi Avenue"
149,500000496,2,12,"[(36.82642279572621, -1.2831478165677077)]",Grand Holiday Hotel Or Club Signature,"on the south side of River Road, 100m from the southeast corner of the junction of Latema Road and River Road"
150,500000497,2,12,"[(36.8262094702114, -1.2825914544095671)]",Dubois,"on the south side of River Road, 50m from the southeast corner of the junction of Latema Road and River Road"
151,500000498,2,12,"[(36.82646169252952, -1.282759699541634)]",River Road nearby,"on the south side of River Road, 100m from the southeast corner of the junction of Latema Road and River Road"
152,500000499,2,12,"[(36.82607225065796, -1.2825038783507157)]",River Road nearby,"on the south side of River Road, 50m from the southeast corner of the junction of Latema Road and River Road"
153,500000500,2,12,"[(36.82674883468393, -1.2866235906654349)]",Timau House,"on the west side of Tom Mboya Street, within 50m from the south corner of the junction of Ronald Ngala Street and Tom Mboya Street"
154,500000501,2,12,"[(36.82568034864631, -1.2822356266274382)]",Latema Road nearby,"on the south side of Kirinyaga Road, 500m from the southeast corner of the junction of Globe Roundabout and Kirinyaga Road"
155,500000502,2,12,"[(36.82559434529617, -1.283143273332042)]",Taveta Shopping Mall,"on the east side of Latema Road, 50m from the south corner of the junction of River Road and Latema Road"
156,500000503,2,12,"[(36.825365, -1.2829570000000001)]",Latema Road nearby,"on the east side of Latema Road, 50m from the east corner of the junction of Tom Mboya Street and Latema Road"
157,500000504,2,12,"[(36.82648779579925, -1.288125647354136)]",Agriculture Building,"on the south side of Harambee Avenue, 600m from the northeast corner of the junction of unknown road and Harambee Avenue"
158,500000505,2,12,"[(36.82564761474497, -1.282533787589855)]",Latema Road nearby,"on the south side of River Road, within 50m from the south corner of the junction of Latema Road and River Road"
159,500000506,2,12,"[(36.8259074524251, -1.2827344814135844)]",Latema Road nearby,"on the south side of River Road, 50m from the south corner of the junction of Latema Road and River Road"
