,road_id,road_name,road_level
75,200001356,平安里西大街,primary
76,200001357,平安里西大街,primary
77,200001358,平安里西大街,primary
78,200001400,西二环,trunk
79,200001401,西二环,trunk
80,200001446,西直门南小街,tertiary
81,200001447,西直门南小街,tertiary
82,200001448,西直门南小街,tertiary
83,200001449,后广平胡同,tertiary
84,200001450,中大安胡同,tertiary
85,200001484,玉渊潭南路,tertiary
86,200001485,玉渊潭南路,tertiary
87,200001512,武定侯街,secondary
88,200001513,武定侯街,secondary
89,200001514,武定侯街,secondary
90,200001515,武定侯街,secondary
91,200001516,武定侯街,secondary
92,200001518,金城坊街,tertiary
93,200001519,金城坊街,tertiary
94,200001520,金城坊街,tertiary
95,200001521,金城坊街,tertiary
96,200001524,武定侯街,secondary
97,200001525,武定侯街,secondary
98,200001526,武定侯街,secondary
99,200001527,武定侯街,secondary
100,200001528,武定侯街,secondary
101,200001533,南草厂街,tertiary
102,200001538,赵登禹路,secondary
103,200001539,赵登禹路,secondary
104,200001743,彰化路,tertiary
105,200001838,三里河路,secondary
106,200001839,北营房中街,tertiary
107,200001840,增光路,tertiary
108,200001841,增光路,tertiary
109,200001842,增光路,tertiary
110,200001843,增光路,tertiary
111,200001861,复兴门北大街,tertiary
112,200001862,复兴门北大街,tertiary
113,200001863,复兴门北大街,tertiary
114,200001866,金融大街,secondary
115,200001867,金融大街,secondary
116,200001868,金融大街,secondary
117,200001869,金融大街,secondary
118,200001870,金融大街,secondary
119,200001871,金融大街,secondary
120,200001872,金融大街,secondary
121,200001873,金融大街,secondary
122,200001874,金融大街,secondary
123,200001877,复兴门北顺城街,tertiary
124,200001878,复兴门北顺城街,tertiary
125,200001879,复兴门北顺城街,tertiary
126,200001880,复兴门北顺城街,tertiary
127,200001881,广成街,tertiary
128,200001882,广成街,tertiary
129,200001883,金城坊西街,tertiary
130,200001884,金城坊西街,tertiary
131,200001885,,tertiary
132,200001886,王府仓胡同,tertiary
133,200001887,王府仓胡同,tertiary
134,200001888,王府仓胡同,tertiary
135,200001889,王府仓胡同,tertiary
136,200001902,恩济街,tertiary
137,200002021,大木仓胡同,tertiary
138,200002022,大木仓胡同,tertiary
139,200002265,西三环,trunk_link
140,200002266,,tertiary_link
141,200002267,,tertiary_link
142,200002268,,tertiary_link
143,200002269,,tertiary_link
144,200002270,,trunk_link
145,200002271,,trunk_link
146,200002272,,trunk_link
147,200002273,,trunk_link
148,200002274,紫竹院路,trunk
149,200002275,紫竹院路,trunk
150,200002276,,trunk_link
151,200002277,,trunk_link
152,200002683,,trunk_link
153,200002689,,secondary
154,200002690,,secondary_link
155,200002691,,secondary
156,200002693,,secondary_link
157,200002694,,secondary_link
158,200002695,西直门外大街,tertiary
159,200002696,西直门桥,secondary
160,200002697,西直门外大街,trunk
161,200002698,,secondary
162,200002699,西直门内大街,secondary
163,200002700,,secondary
164,200002701,西直门桥,secondary
165,200002702,,trunk_link
166,200002705,,secondary_link
167,200002706,西直门外大街,secondary
168,200002833,学院胡同,tertiary
169,200002834,学院胡同,tertiary
170,200002835,学院胡同,tertiary
171,200002836,学院胡同,tertiary
172,200002837,锦什坊东街,tertiary
173,200002838,兴盛街,tertiary
174,200002839,锦什坊街,tertiary
175,200002840,锦什坊街,tertiary
176,200002841,锦什坊街,tertiary
177,200002842,华嘉胡同,tertiary
178,200002843,华嘉胡同,tertiary
179,200002844,锦什坊街,tertiary
180,200002845,锦什坊街,tertiary
181,200002846,大麻线胡同,tertiary
182,200002847,金城坊北街,tertiary
183,200002848,金城坊东街,tertiary
184,200002915,,tertiary
185,200002920,,tertiary
186,200002955,白石新桥,primary_link
187,200002956,白石新桥,primary_link
188,200002957,西直门外大街,tertiary
189,200002968,紫竹院路,tertiary
190,200002969,,trunk_link
191,200002971,,trunk_link
192,200002973,,tertiary_link
193,200002974,,tertiary_link
194,200003475,,trunk_link
195,200003476,北展桥,tertiary
196,200003477,,primary_link
197,200003478,,trunk_link
198,200003480,展览馆路,tertiary
199,200003481,,trunk_link
200,200003482,,trunk_link
201,200003483,展览馆路,secondary
202,200003484,,trunk_link
203,200003485,,tertiary
204,200003486,西直门外大街,secondary_link
205,200003487,北展桥,tertiary
206,200003488,西直门外大街,tertiary
207,200003489,北展桥,tertiary
208,200003490,,trunk_link
209,200003491,,trunk_link
210,200003525,,trunk_link
211,200003526,,trunk_link
212,200003527,,trunk_link
213,200003528,,trunk_link
214,200003529,,trunk_link
215,200003530,,trunk_link
216,200003531,,trunk_link
217,200003532,,trunk_link
218,200003631,西三环,trunk
219,200003638,西三环,trunk
220,200003645,,primary_link
221,200003648,,trunk_link
222,200003650,,trunk_link
223,200004123,,trunk_link
224,200004126,,trunk_link
225,200004127,,trunk_link
226,200004128,,trunk_link
227,200004129,,trunk_link
228,200004132,,trunk_link
229,200004133,,tertiary
230,200004137,阜成路,tertiary
231,200004138,阜成路,tertiary
232,200004148,,secondary
233,200004150,,trunk_link
234,200004151,万寿路,trunk
235,200004152,万寿路,trunk
236,200004154,,tertiary
237,200004155,,tertiary
238,200004157,万寿路,primary
239,200004161,,tertiary
240,200004168,,trunk_link
241,200004169,,secondary_link
242,200004170,,secondary_link
243,200004171,,trunk_link
244,200004173,,trunk_link
245,200004174,,trunk_link
246,200004175,,tertiary
247,200004181,,trunk_link
248,200004182,玲珑路,tertiary
249,200004183,玲珑路,tertiary
250,200004184,玲珑路,tertiary
251,200004185,玲珑路,tertiary
252,200004191,,tertiary_link
253,200004193,,tertiary_link
254,200004215,,trunk_link
255,200004216,,trunk_link
256,200004227,,tertiary
257,200004228,,tertiary
258,200004229,,tertiary
259,200004325,,secondary_link
260,200004326,西直门外大街,secondary
261,200004327,高梁桥,secondary
262,200004428,西直门南大街,secondary
263,200004429,西直门北大街,secondary
264,200004430,西直门北大街,secondary
265,200004431,西直门北大街,secondary
266,200004432,西直门北大街,secondary
267,200004433,玲珑路,primary
268,200004434,玲珑路,primary
269,200004475,三里河路,secondary
270,200004476,三里河路,secondary
271,200004532,,primary_link
272,200004533,,primary_link
273,200004534,车公庄北街,tertiary
274,200004535,西二环,trunk
275,200004536,车公庄北里中路,tertiary
276,200004537,展览馆路,tertiary
277,200004538,展览馆路,tertiary
278,200004539,展览馆路,tertiary
279,200004540,北展桥,tertiary
280,200004541,阜成门北大街,secondary
281,200004542,北礼士路,tertiary
282,200004543,北礼士路,tertiary
283,200004544,南礼士路,tertiary
284,200004545,展览馆路,tertiary
285,200004546,展览馆路,tertiary
286,200004547,西二环,trunk
287,200004548,车公庄大街,primary
288,200004549,车公庄大街,primary
289,200004550,车公庄大街,primary
290,200004551,车公庄大街,primary
291,200004552,车公庄大街,primary
292,200004553,车公庄大街,primary
293,200004554,西二环,trunk
294,200004555,西二环,trunk
295,200004556,首都体育馆南路,primary
296,200004557,首都体育馆南路,primary
297,200004558,首都体育馆南路,primary
298,200004583,西二环,trunk
299,200004586,西二环,trunk
300,200004587,西二环,trunk
301,200004588,西二环,trunk
302,200004712,辟才胡同,secondary
303,200004713,辟才胡同,secondary
304,200004717,高梁桥路,secondary
305,200004718,高梁桥斜街,secondary
306,200004779,西直门北大街,trunk
307,200004782,西二环,trunk
308,200004783,阜成门北大街,secondary
309,200004784,阜成门北大街,secondary
310,200004802,北二环,trunk
311,200004823,中关村南大街,primary
312,200004824,中关村南大街,primary
313,200004825,,trunk_link
314,200004826,,tertiary
315,200004827,紫竹院路,trunk
316,200004828,紫竹院路,trunk
317,200004829,紫竹院路,trunk
318,200004830,紫竹院路,trunk
319,200004831,紫竹院路,tertiary
320,200004832,紫竹院路,tertiary
321,200004833,紫竹院路,tertiary
322,200004834,紫竹院路,tertiary
323,200004835,西直门外大街,trunk
324,200004836,西直门外大街,trunk
325,200004837,西直门外大街,tertiary
326,200004838,西直门外大街,tertiary
327,200004839,西直门外大街,tertiary
328,200004840,西直门外大街,trunk
329,200004848,西直门外大街,trunk
330,200004914,西直门外大街,tertiary
331,200004915,西直门外大街,tertiary
332,200004919,阜成门外大街,trunk
333,200004929,三里河路,secondary
334,200004930,三里河路,secondary
335,200004931,三里河路,secondary
336,200004932,三里河路,secondary
337,200004933,三里河路,secondary
338,200004934,赵登禹路,secondary
339,200004935,赵登禹路,secondary
340,200004962,三里河路,secondary
341,200004971,车公庄西路,primary
342,200004982,玉渊潭南路,tertiary
343,200004983,玉渊潭南路,tertiary
344,200004984,玉渊潭南路,tertiary
345,200004985,玉渊潭南路,tertiary
346,200004986,玉渊潭南路,tertiary
347,200004987,,trunk_link
348,200004988,,tertiary
349,200004996,西三环,trunk
350,200004998,西三环中路,tertiary
351,200004999,西三环,trunk
352,200005002,西三环,trunk
353,200005004,西三环,trunk
354,200005005,西三环,trunk
355,200005006,西三环,trunk
356,200005016,西三环中路,tertiary
357,200005017,西三环中路,tertiary
358,200005055,首都体育馆南路,primary
359,200005056,首都体育馆南路,primary
360,200005057,首都体育馆南路,primary
361,200005060,,trunk_link
362,200005061,,secondary_link
363,200005062,,secondary
364,200005063,西直门南大街,secondary
365,200005064,,secondary_link
366,200005065,西二环,trunk
367,200005068,阜成门南大街,secondary
368,200005069,,trunk_link
369,200005078,复兴门北大街,tertiary
370,200005085,阜成门北大街,secondary
371,200005086,阜成门北大街,secondary
372,200005087,阜成门北大街,secondary
373,200005088,阜成门南大街,secondary
374,200005089,阜成门南大街,secondary
375,200005137,西二环,trunk
376,200005138,阜成门北大街,secondary
377,200005139,阜成门北大街,secondary
378,200005309,广宁伯街,secondary
379,200005310,广宁伯街,secondary
380,200005311,广宁伯街,secondary
381,200005312,广宁伯街,secondary
382,200005313,北礼士路,tertiary
383,200005314,,trunk_link
384,200005315,车公庄大街,primary
385,200005316,车公庄大街,primary
386,200005317,阜成门南大街,secondary
387,200005318,阜成门南大街,secondary
388,200005319,阜成门南大街,secondary
389,200005320,西二环,trunk
390,200005321,,trunk_link
391,200005394,西直门外南路,tertiary
392,200005629,展览馆路,primary
393,200005633,展览馆路,tertiary
394,200005634,展览馆路,tertiary
395,200005635,展览馆路,tertiary
396,200005636,西直门外大街,tertiary
397,200005637,西直门外大街,tertiary
398,200005638,西直门外大街,tertiary
399,200005639,西直门外大街,tertiary
400,200005640,车公庄大街,primary
401,200005645,车公庄大街,primary
402,200005655,广宁伯街,secondary
403,200005656,广宁伯街,secondary
404,200005657,广宁伯街,secondary
405,200005658,广宁伯街,secondary
406,200005659,阜成路,trunk
407,200005660,阜成路,trunk
408,200005661,西直门外大街,tertiary
409,200005662,西直门外大街,tertiary
410,200005917,西单北大街,primary
411,200005918,首都体育馆南路,tertiary
412,200005919,首都体育馆南路,tertiary
413,200005939,三里河路,secondary
414,200005940,三里河路,secondary
415,200005958,三里河路,secondary
416,200005962,,secondary_link
417,200005963,,trunk_link
418,200006051,,trunk_link
419,200006052,,trunk_link
420,200006053,,trunk_link
421,200006055,,trunk_link
422,200006064,西四北大街,primary
423,200006065,西四北大街,primary
424,200006066,新街口南大街,primary
425,200006067,新街口南大街,primary
426,200006176,,tertiary
427,200006177,,tertiary
428,200006179,月坛北街,secondary
429,200006180,月坛北街,secondary
430,200006181,月坛北街,secondary
431,200006182,月坛北街,secondary
432,200006266,,trunk_link
433,200006267,,trunk_link
434,200006268,,trunk_link
435,200006269,西直门外大街,secondary
436,200006273,三里河东路,secondary
437,200006274,三里河东路,secondary
438,200006275,三里河东路,secondary
439,200006277,展览馆路,secondary
440,200006281,西直门外南路,tertiary
441,200006282,西直门外南路,tertiary
442,200006283,西直门外南路,tertiary
443,200006284,西直门外大街,tertiary
444,200006285,西直门外大街,tertiary
445,200006286,西直门外大街,tertiary
446,200006287,西直门外大街,tertiary
447,200006291,,tertiary_link
448,200006292,南礼士路,tertiary
449,200006293,阜成门内大街,primary
450,200006294,阜成门内大街,primary
451,200006585,,tertiary_link
452,200006586,西直门外南路,tertiary
453,200006611,,secondary_link
454,200006615,阜成门内大街,primary
455,200006616,阜成门内大街,primary
456,200006617,阜成门内大街,primary
457,200006672,,trunk_link
458,200006677,,trunk_link
459,200006679,,trunk_link
460,200006680,,trunk_link
461,200006681,,trunk_link
462,200006682,,trunk_link
463,200006684,,trunk_link
464,200006702,新街口北大街,primary
465,200006710,德胜门西大街,secondary_link
466,200006792,,trunk_link
467,200007031,三里河路,secondary
468,200007032,三里河路,secondary
469,200007033,阜成路,tertiary
470,200007294,,tertiary_link
471,200007297,,tertiary
472,200007298,三里河路,tertiary
473,200007315,西三环北路,tertiary
474,200007358,西三环,trunk
475,200007359,西三环中路,tertiary
476,200007360,,tertiary_link
477,200007361,,tertiary_link
478,200007363,西三环中路,tertiary
479,200007364,紫竹院南路,tertiary
480,200007365,紫竹院南路,tertiary
481,200007366,,tertiary_link
482,200007367,西三环北路,tertiary
483,200007368,西三环北路,tertiary
484,200007369,西三环北路,tertiary
485,200007370,西三环北路,tertiary
486,200007371,西三环北路,tertiary
487,200007372,车公庄西路,primary
488,200007375,榆树馆桥,primary
489,200007384,,tertiary_link
490,200007385,,tertiary_link
491,200007564,地安门西大街,primary
492,200007565,育幼胡同,tertiary
493,200007566,西直门外大街,tertiary
494,200007567,西直门外大街,tertiary
495,200007778,,tertiary
496,200007784,,tertiary_link
497,200007785,万寿路,tertiary
498,200007787,西直门外大街,tertiary
499,200008022,军博西路,tertiary
500,200008194,展览馆路,tertiary
501,200008408,玲珑路,tertiary
502,200008409,玲珑路,tertiary
503,200008410,玲珑路,tertiary
504,200008411,玲珑路,tertiary
505,200008412,玲珑路,tertiary
506,200008417,车公庄西路,primary
507,200008418,三虎桥北路,tertiary
508,200008419,三虎桥南路,tertiary
509,200008431,西直门内大街,secondary
510,200008463,,trunk_link
511,200008469,阜成门南大街,tertiary
512,200008470,阜成门南大街,tertiary
513,200008471,阜成门南大街,tertiary
514,200008472,阜成门南大街,tertiary
515,200008605,,tertiary_link
516,200008606,,tertiary
517,200008607,西三环北路,tertiary
518,200008608,西三环北路,tertiary
519,200008609,西三环北路,tertiary
520,200008613,太平桥大街,secondary
521,200008614,太平桥大街,secondary
522,200008615,车公庄西路,primary
523,200008616,车公庄西路,primary
524,200008773,中关村南大街,primary
525,200009010,王府仓北街,tertiary
526,200009098,阜成路,trunk
527,200009099,阜成路,trunk
528,200009100,,tertiary_link
529,200009101,,tertiary
530,200009102,航天桥环岛,tertiary
531,200009103,航天桥环岛,tertiary
532,200009104,航天桥环岛,tertiary
533,200009105,阜成路,tertiary
534,200009106,阜成路,tertiary
535,200009107,阜成路,tertiary
536,200009108,阜成路,tertiary
537,200009171,,tertiary_link
538,200009175,紫竹院路,trunk
539,200009176,紫竹院路,tertiary
540,200009177,紫竹院路,tertiary
541,200009178,西二环,trunk
542,200009179,西二环,trunk
543,200009180,阜成门北大街,secondary
544,200009181,阜成门北大街,secondary
545,200009182,阜成门北大街,secondary
546,200009183,阜成门北大街,secondary
547,200009184,,tertiary
548,200009185,阜成门南大街,tertiary
549,200009186,阜成门南大街,tertiary
550,200009187,阜成门南大街,tertiary
551,200009188,阜成门南大街,tertiary
552,200009189,复兴门北大街,tertiary
553,200009199,紫竹院路,tertiary
554,200009201,航天桥环岛,tertiary
555,200009202,,trunk_link
556,200009203,,trunk_link
557,200009204,,trunk_link
558,200009205,,trunk_link
559,200009206,阜成路,trunk
560,200009207,阜成路,trunk
561,200009208,阜成路,tertiary
562,200009522,西兴盛胡同,tertiary
563,200009523,西兴盛胡同,tertiary
564,200009528,闹市口北街,secondary
565,200009530,三里河东路,secondary
566,200009531,阜成门外大街,trunk
567,200009532,阜成路,tertiary
568,200009533,阜成路,tertiary
569,200009534,阜成路,tertiary
570,200009535,阜成路,tertiary
571,200009733,南礼士路,tertiary
572,200009736,阜成路,trunk
573,200009760,,trunk_link
574,200009764,西三环北路,tertiary
575,200009765,西三环北路,tertiary
576,200009767,西三环北路,tertiary
577,200009768,西三环北路,tertiary
578,200009769,西三环,trunk
579,200009770,西三环,trunk
580,200009771,西三环,trunk
581,200009777,紫竹院路,tertiary
582,200009780,西三环北路,tertiary
583,200009825,北洼路,tertiary
584,200009826,北洼路,tertiary
585,200009827,北洼路,tertiary
586,200009938,西直门外大街,tertiary
587,200009939,西直门外大街,tertiary
588,200009949,茂林居西路,tertiary
589,200009957,西单北大街,primary
590,200010027,北礼士路,tertiary
591,200010030,西直门外南路,tertiary
592,200010031,西直门外南路,tertiary
593,200010032,西直门外南路,tertiary
594,200010042,西二环,trunk
595,200010043,,trunk_link
596,200010050,西直门外大街,trunk
597,200010051,西直门外大街,trunk
598,200010052,西直门外大街,trunk
599,200010053,西直门外大街,tertiary
600,200010242,三里河路,secondary
601,200010243,三里河东路,secondary
602,200010289,西三环北路,tertiary
603,200010290,西三环北路,tertiary
604,200010291,西三环北路,tertiary
605,200010292,西三环北路,tertiary
606,200010293,西三环北路,tertiary
607,200010294,车公庄西路,primary
608,200010295,车公庄西路,primary
609,200010296,车公庄西路,primary
610,200010297,阜成路,tertiary
611,200010298,阜成路,tertiary
612,200010299,阜成路,tertiary
613,200010300,阜成路,tertiary
614,200010301,,trunk_link
615,200010302,蓝靛厂南路,trunk
616,200010303,蓝靛厂南路,trunk
617,200010304,蓝靛厂南路,trunk
618,200010305,蓝靛厂南路,trunk
619,200010307,,trunk_link
620,200010308,蓝靛厂南路,tertiary
621,200010309,蓝靛厂南路,tertiary
622,200010316,南草厂街,tertiary
623,200010319,西直门内大街,secondary
624,200010320,西直门内大街,secondary
625,200010373,蓝靛厂南路,trunk
626,200010374,蓝靛厂南路,trunk
627,200010375,万寿路,trunk
628,200010376,蓝靛厂南路,tertiary
629,200010445,,trunk_link
630,200010446,蓝靛厂南路,tertiary
631,200010447,,tertiary
632,200010449,蓝靛厂南路,tertiary
633,200010451,万寿路,trunk
634,200010452,蓝靛厂南路,trunk
635,200010453,蓝靛厂南路,trunk
636,200010454,蓝靛厂南路,trunk
637,200010455,蓝靛厂南路,trunk
638,200010456,蓝靛厂南路,trunk
639,200010457,蓝靛厂南路,trunk
640,200010462,紫竹院路,trunk
641,200010463,紫竹院路,trunk
642,200010464,紫竹院路,trunk
643,200010466,紫竹院路,tertiary
644,200010467,紫竹院路,tertiary
645,200010483,西三环中路,tertiary
646,200010484,西三环中路,tertiary
647,200010485,阜成路,tertiary
648,200010486,西三环中路,tertiary
649,200010487,,tertiary
650,200010488,阜成门外大街,trunk
651,200010489,阜成门外大街,trunk
652,200010521,阜成门内大街,primary
653,200010522,首都体育馆南路,primary
654,200010523,首都体育馆南路,primary
655,200010526,,secondary_link
656,200010600,,trunk_link
657,200010601,万寿路,tertiary
658,200010602,万寿路,tertiary
659,200010604,蓝靛厂南路,tertiary
660,200010605,蓝靛厂南路,trunk
661,200010606,蓝靛厂南路,trunk
662,200010607,蓝靛厂南路,trunk
663,200010608,蓝靛厂南路,trunk
664,200010609,蓝靛厂南路,trunk
665,200010610,蓝靛厂南路,tertiary
666,200010611,蓝靛厂南路,tertiary
667,200010615,翠微路,secondary
668,200010624,万寿路,primary
669,200010625,万寿路,primary
670,200010626,,secondary_link
671,200010843,西直门南大街,secondary
672,200010979,航天桥环岛,tertiary
673,200010980,西三环,trunk
674,200011021,西直门外大街,tertiary
675,200011122,,trunk_link
676,200011123,,trunk_link
677,200011124,,tertiary
678,200011236,蓝靛厂南路,tertiary
679,200011358,西直门外大街,tertiary
680,200011375,阜成门外大街,trunk
681,200011403,阜成门北大街,secondary
682,200011404,阜成门北大街,secondary
683,200011473,,secondary_link
684,200011474,,secondary_link
685,200011475,西直门北大街,secondary
686,200011476,西直门北大街,secondary
687,200011477,西直门北大街,secondary
688,200011565,,tertiary
689,200011664,西三环中路,tertiary
690,200011665,西三环中路,tertiary
691,200012189,金城坊南街,tertiary
692,200012190,金城坊南街,tertiary
693,200012221,华嘉寺街,tertiary
694,200012226,百胜村路,tertiary
695,200012320,,tertiary
696,200012325,紫竹院路,tertiary
697,200012395,,trunk_link
698,200012396,,trunk_link
699,200012409,徐庄路,tertiary
700,200012411,彰化南路,tertiary
701,200012447,,tertiary
702,200012461,,trunk_link
703,200012621,玉渊潭南路,tertiary
704,200012623,翠微路,secondary
705,200012624,翠微路,secondary
706,200012625,翠微路,secondary
707,200012676,蓝靛厂南路,tertiary
708,200012677,蓝靛厂南路,tertiary
709,200012678,蓝靛厂南路,tertiary
710,200012679,,tertiary_link
711,200012680,,trunk_link
712,200012816,西直门内大街,secondary
713,200012824,西四东大街,secondary
714,200012832,首都体育馆南路,primary
715,200013245,北展北街,tertiary
716,200013246,北展北街,tertiary
717,200013247,,tertiary
718,200013390,西三环北路,tertiary
719,200013391,西三环北路,tertiary
720,200013409,茂林居东路,tertiary
721,200013487,百万庄南街,tertiary
722,200013492,西直门外大街,trunk
723,200013493,西直门外大街,trunk
724,200013494,西直门外大街,trunk
725,200013495,西直门外大街,trunk
726,200013516,丁章胡同,tertiary
727,200013520,新街口北大街,primary
728,200013556,月坛南街,secondary
729,200013645,西三环,trunk
730,200013698,,tertiary
731,200013716,金城坊南街,tertiary
732,200013761,西兴盛胡同,tertiary
733,200013985,阜成门外大街,trunk
734,200013995,月坛南街,secondary
735,200013996,月坛南街,secondary
736,200013997,三里河东路,secondary
737,200013998,三里河东路,secondary
738,200013999,月坛北街,secondary
739,200014000,月坛北街,secondary
740,200014001,南礼士路,tertiary
741,200014106,航天桥环岛,tertiary
742,200014107,航天桥环岛,tertiary
743,200014126,,secondary
744,200014140,灵境胡同,tertiary
745,200014159,百万庄大街,secondary
746,200014160,百万庄大街,secondary
747,200014161,百万庄大街,secondary
748,200014162,百万庄大街,secondary
749,200014163,百万庄大街,secondary
750,200014164,西直门内大街,secondary
751,200014228,新街口东街,tertiary
752,200014282,北洼路,tertiary
753,200014298,航天桥环岛,tertiary
754,200014320,车公庄南街,tertiary
755,200014339,新苑街,tertiary
756,200014340,紫竹院南路,tertiary
757,200014350,西四南大街,primary
758,200014415,西直门南小街,tertiary
759,200014416,西直门南小街,tertiary
760,200014417,西直门南小街,tertiary
761,200014418,后广平胡同,tertiary
762,200014419,中大安胡同,tertiary
763,200014420,北草厂胡同,tertiary
764,200014423,玉渊潭南路,tertiary
765,200014428,金城坊街,tertiary
766,200014429,金城坊街,tertiary
767,200014430,金城坊街,tertiary
768,200014431,金城坊街,tertiary
769,200014432,南草厂街,tertiary
770,200014434,大红罗厂街,tertiary
771,200014560,三里河路,secondary
772,200014561,北营房中街,tertiary
773,200014562,增光路,tertiary
774,200014563,增光路,tertiary
775,200014564,增光路,tertiary
776,200014565,增光路,tertiary
777,200014569,桦皮厂胡同,tertiary
778,200014570,金融大街,secondary
779,200014571,金融大街,secondary
780,200014572,金融大街,secondary
781,200014573,金融大街,secondary
782,200014574,金融大街,secondary
783,200014575,金融大街,secondary
784,200014576,金融大街,secondary
785,200014577,金融大街,secondary
786,200014578,金融大街,secondary
787,200014579,金融大街,secondary
788,200014582,复兴门北顺城街,tertiary
789,200014583,复兴门北顺城街,tertiary
790,200014584,复兴门北顺城街,tertiary
791,200014585,广成街,tertiary
792,200014586,广成街,tertiary
793,200014587,金城坊西街,tertiary
794,200014588,金城坊西街,tertiary
795,200014589,王府仓胡同,tertiary
796,200014590,王府仓胡同,tertiary
797,200014591,王府仓胡同,tertiary
798,200014592,王府仓胡同,tertiary
799,200014599,恩济街,tertiary
800,200014629,大木仓胡同,tertiary
801,200014630,大木仓胡同,tertiary
802,200014855,,secondary_link
803,200014856,,secondary_link
804,200014857,,secondary_link
805,200014926,学院胡同,tertiary
806,200014927,学院胡同,tertiary
807,200014928,学院胡同,tertiary
808,200014929,学院胡同,tertiary
809,200014930,锦什坊东街,tertiary
810,200014931,兴盛街,tertiary
811,200014932,锦什坊街,tertiary
812,200014933,锦什坊街,tertiary
813,200014934,锦什坊街,tertiary
814,200014935,华嘉胡同,tertiary
815,200014936,华嘉胡同,tertiary
816,200014937,锦什坊街,tertiary
817,200014938,锦什坊街,tertiary
818,200014939,大麻线胡同,tertiary
819,200014940,金城坊北街,tertiary
820,200014941,金城坊东街,tertiary
821,200014970,,tertiary
822,200014973,,tertiary
823,200015117,展览馆路,secondary
824,200015135,,trunk_link
825,200015240,,tertiary
826,200015275,车公庄北街,tertiary
827,200015276,车公庄北里中路,tertiary
828,200015277,北礼士路,tertiary
829,200015278,北礼士路,tertiary
830,200015305,三里河路,secondary
831,200015306,三里河路,secondary
832,200015307,三里河路,secondary
833,200015310,三里河路,secondary
834,200015311,玉渊潭南路,tertiary
835,200015312,玉渊潭南路,tertiary
836,200015313,玉渊潭南路,tertiary
837,200015314,玉渊潭南路,tertiary
838,200015315,玉渊潭南路,tertiary
839,200015319,,secondary_link
840,200015340,北礼士路,tertiary
841,200015395,三里河路,secondary
842,200015397,,secondary_link
843,200015398,,trunk_link
844,200015403,西四北大街,primary
845,200015404,西四北大街,primary
846,200015405,新街口南大街,primary
847,200015406,新街口南大街,primary
848,200015419,西直门外南路,tertiary
849,200015476,,tertiary_link
850,200015536,三里河路,secondary
851,200015537,三里河路,secondary
852,200015555,紫竹院南路,tertiary
853,200015556,紫竹院南路,tertiary
854,200015563,育幼胡同,tertiary
855,200015613,柳林馆路,tertiary
856,200015689,三虎桥北路,tertiary
857,200015690,三虎桥南路,tertiary
858,200015742,西安门大街,primary
859,200015759,王府仓北街,tertiary
860,200015771,航天桥环岛,tertiary
