Unnamed: 0,aoi_id,type,land_use,coords,aoi_name,English_Address
33,500000158,2,12,"[(-0.13456736408264808, 51.51924198151353)]",Crabtree Fields,"on the east side of Goodge Street, 50m from the east corner of the junction of Goodge Street and Goodge Street"
34,500000193,2,12,"[(-0.1352575000631786, 51.50717125535014)]",St James's Square Gardens,"on the north side of Pall Mall, 200m from the northeast corner of the junction of St. James's Street and Pall Mall"
35,500000197,2,12,"[(-0.15851264496298995, 51.49783838419774)]",Cadogan Place Gardens,"on the east side of Sloane Street, 400m from the south corner of the junction of Brompton Road and Sloane Street"
36,500000198,2,12,"[(-0.15798250275326878, 51.495965584996725)]",Cadogan Place South Garden,"on the south side of Sloane Street, 50m from the southeast corner of the junction of Beauchamp Place and Sloane Street"
37,500000199,2,12,"[(-0.16061085824949234, 51.495157506083665)]",Cadogan Square Garden,"on the north side of Sloane Street, 250m from the southwest corner of the junction of Beauchamp Place and Sloane Street"
38,500000200,2,12,"[(-0.16321105127811403, 51.49561351043407)]",Lennox Gardens,"on the south side of Beauchamp Place, 250m from the southeast corner of the junction of Brompton Road and Beauchamp Place"
39,500000201,2,12,"[(-0.15173211993301342, 51.49586922259448)]",Eaton Square,"on the north side of Eaton Square, 300m from the southwest corner of the junction of Belgrave Place and Eaton Square"
40,500000203,2,12,"[(-0.10851582808177, 51.51733426940229)]",Sainsbury's Head Office,"on the south side of Holborn, 50m from the southwest corner of the junction of Holborn and Holborn"
41,500000209,2,12,"[(-0.1288334621134382, 51.50893293763845)]",National Gallery,nan
42,500000210,2,12,"[(-0.11818393355904083, 51.50392039164268)]",Jubilee Gardens,"on the west side of Lancaster Place, 750m from the south corner of the junction of Strand and Lancaster Place"
43,500000220,2,12,"[(-0.12288816495274595, 51.51891810801377)]",Bloomsbury Square,"on the east side of Great Russell Street, 50m from the east corner of the junction of Montague Street and Great Russell Street"
44,500000255,2,12,"[(-0.07945969576361973, 51.51657886280848)]",Devonshire Square,"on the north side of Outwich Street, within 50m from the northeast corner of the junction of Camomile Street and Outwich Street"
45,500000283,2,12,"[(-0.18241565168150348, 51.51463019635796)]",Cleveland Square,"on the south side of Gloucester Terrace, 200m from the south corner of the junction of Bishop's Bridge Road and Gloucester Terrace"
46,500000317,2,12,"[(-0.17904385318772909, 51.4970965413057)]",Dana Research Centre and Library,"on the north side of Queen's Gate, 150m from the north corner of the junction of Cromwell Road and Queen's Gate"
47,500000318,2,12,"[(-0.178421, 51.496762000000004)]",Darwin Centre,"on the east side of Queen's Gate, 500m from the south corner of the junction of Kensington Road and Queen's Gate"
48,500000338,2,12,"[(-0.10969077896150994, 51.51174692532641)]",Inner Temple Garden,"on the north side of Victoria Embankment, 300m from the east corner of the junction of Victoria Embankment and Victoria Embankment"
49,500000512,2,12,"[(-0.15642963500176688, 51.488945097936856)]",Royal Hospital Graveyard,"on the east side of Royal Hospital Road, 650m from the northeast corner of the junction of Chelsea Embankment and Royal Hospital Road"
50,500000513,2,12,"[(-0.15874327827038792, 51.49067429599252)]",Saatchi Gallery,"on the west side of Lower Sloane Street, 150m from the south corner of the junction of Sloane Square and Lower Sloane Street"
51,500000514,2,12,"[(-0.15944367208168223, 51.49037850803437)]",King's Road nearby,"on the south side of King's Road, 150m from the east corner of the junction of King's Road and King's Road"
52,500000515,2,12,"[(-0.15976957059322616, 51.488331178011926)]",Burton Court,"on the north side of Royal Hospital Road, 400m from the northeast corner of the junction of Chelsea Embankment and Royal Hospital Road"
53,500000625,2,12,"[(-0.1351483605792155, 51.497813283126256)]",Windsor House,"on the north side of Victoria Street, within 50m from the northeast corner of the junction of Buckingham Gate and Victoria Street"
54,500000685,2,12,"[(-0.16982989366105683, 51.48747951474985)]",Dovehouse Green,"on the west side of King's Road, 50m from the west corner of the junction of Sydney Street and King's Road"
55,500000693,2,12,"[(-0.10853850719327626, 51.49607928887712)]",Geraldine Mary Harmsworth Park,"on the south side of Lambeth Road, 200m from the east corner of the junction of Kennington Road and Lambeth Road"
56,500000698,2,12,"[(-0.07865465322496547, 51.50480407547898)]",City Hall,"on the north side of Tooley Street, 250m from the east corner of the junction of Tooley Street and Tooley Street"
57,500000724,2,12,"[(-0.11795025914990077, 51.5014271016767)]",Westminster Bridge Road nearby,"on the north side of Westminster Bridge Road, 50m from the northeast corner of the junction of Westminster Bridge and Westminster Bridge Road"
58,500000725,2,12,"[(-0.11765953302307142, 51.50118911085867)]",York Road nearby,"on the north side of Westminster Bridge Road, within 50m from the north corner of the junction of Westminster Bridge Road and Westminster Bridge Road"
59,500000792,2,12,"[(-0.17870470744065706, 51.488824139746384)]",Evelyn Gardens,"on the south side of Cranley Gardens, 250m from the south corner of the junction of Gloucester Road and Cranley Gardens"
60,500000793,2,12,"[(-0.17940236744498875, 51.4908322538868)]",Cranley Gardens,"on the south side of Old Brompton Road, within 50m from the southeast corner of the junction of Cranley Gardens and Old Brompton Road"
61,500000794,2,12,"[(-0.17825450281747346, 51.49139033417813)]",Onslow Gardens,"on the south side of Old Brompton Road, 100m from the east corner of the junction of Cranley Gardens and Old Brompton Road"
62,500000795,2,12,"[(-0.17754025601108084, 51.49060608327898)]",Onslow Gardens,"on the south side of unknown road, 200m from the northwest corner of the junction of Fulham Road and unknown road"
63,500000800,2,12,"[(-0.1394626444704377, 51.49584980110255)]",Westminster Cathedral,"on the south side of Victoria Street, 300m from the southwest corner of the junction of Buckingham Gate and Victoria Street"
64,500000895,2,12,"[(-0.13556110062653456, 51.4984047072117)]",Caxton House,"on the east side of Buckingham Gate, 400m from the southeast corner of the junction of Birdcage Walk and Buckingham Gate"
65,500000925,2,12,"[(-0.13733677942108038, 51.49759596593083)]",Westminster City Hall,"on the north side of Victoria Street, 100m from the west corner of the junction of Buckingham Gate and Victoria Street"
66,500001024,2,12,"[(-0.1523206904403203, 51.488692307778535)]",Chelsea Barracks,"on the south side of Pimlico Road, 100m from the southeast corner of the junction of Chelsea Bridge Road and Pimlico Road"
67,500001042,2,12,"[(-0.09027999300770455, 51.49170333362606)]",Rodney Road nearby,"on the north side of Rodney Road, 850m from the northwest corner of the junction of Albany Road and Rodney Road"
68,500001043,2,12,"[(-0.08739468232916271, 51.49238588128185)]",Salisbury Row,"on the east side of Rodney Road, 750m from the northwest corner of the junction of Albany Road and Rodney Road"
69,500001137,2,12,"[(-0.09087648594189286, 51.49021305650087)]",Nursery Row Park,"on the south side of Rodney Road, 250m from the southeast corner of the junction of Rodney Place and Rodney Road"
70,500001158,2,12,"[(-0.09266327732062127, 51.49321067933968)]",Victory Community Park,"on the east side of Rodney Place, within 50m from the northeast corner of the junction of Rodney Road and Rodney Place"
71,500001211,2,12,"[(-0.08645289560512012, 51.51781192700217)]",Finsbury Circus,"on the north side of London Wall, 50m from the northwest corner of the junction of Eldon Street and London Wall"
72,500001285,2,12,"[(-0.11698794407601504, 51.50235868588435)]",The County Hall North Block,nan
73,500001286,2,12,"[(-0.11761826629284777, 51.5022309655937)]",The County Hall East Block,"on the north side of Victoria Embankment, 350m from the southeast corner of the junction of Northumberland Avenue and Victoria Embankment"
74,500001287,2,12,"[(-0.11621378419622028, 51.499724368668524)]",Lambeth Palace Road nearby,"on the north side of Lambeth Palace Road, 50m from the southeast corner of the junction of Lambeth Palace Road and Lambeth Palace Road"
75,500001288,2,12,"[(-0.115707841789048, 51.49892440966158)]",Canterbury House,"on the west side of Westminster Bridge Road, within 50m from the southwest corner of the junction of Westminster Bridge Road and Westminster Bridge Road"
76,500001289,2,12,"[(-0.11129930791987123, 51.500824808035354)]",Oasis Academy Johanna,"on the north side of Baylis Road, 200m from the north corner of the junction of Kennington Road and Baylis Road"
77,500001290,2,12,"[(-0.10993033924498191, 51.50155427785673)]",Waterloo Millennium Green,"on the east side of Baylis Road, 350m from the northeast corner of the junction of Kennington Road and Baylis Road"
78,500001291,2,12,"[(-0.10927825991490221, 51.50201817258862)]",The Old Vic,"on the north side of Waterloo Road, within 50m from the east corner of the junction of Baylis Road and Waterloo Road"
79,500001292,2,12,"[(-0.11635384702333894, 51.50204273681151)]",York Road nearby,"on the west side of Baylis Road, within 50m from the west corner of the junction of Waterloo Road and Baylis Road"
80,500001329,2,12,"[(-0.17329374726183525, 51.513127361457535)]",Sussex Square Gardens,"on the west side of Sussex Place, 150m from the south corner of the junction of London Street and Sussex Place"
81,500001362,2,12,"[(-0.1751585621045915, 51.50136759805755)]",Royal Geographical Society,"on the south side of Knightsbridge, 300m from the east corner of the junction of Kensington Road and Knightsbridge"
82,500001387,2,12,"[(-0.10112825392179473, 51.518475497951556)]",Long Lane nearby,"on the south side of Long Lane, 100m from the southwest corner of the junction of Lindsey Street and Long Lane"
83,500001430,2,12,"[(-0.07759296077345373, 51.50364978221503)]",One Tower Bridge,"on the north side of Queen Elizabeth Street, 50m from the northeast corner of the junction of Tooley Street and Queen Elizabeth Street"
84,500001431,2,12,"[(-0.1412750928141475, 51.49067511412871)]",Warwick Square,"on the south side of Belgrave Road, 50m from the south corner of the junction of Warwick Way and Belgrave Road"
85,500001432,2,12,"[(-0.1441521122007954, 51.49202419203112)]",Eccleston Square,"on the south side of Neathouse Place, 200m from the southwest corner of the junction of Vauxhall Bridge Road and Neathouse Place"
86,500001436,2,12,"[(-0.18198289967413142, 51.496422195061506)]",Queen's Gate Gardens,"on the east side of Gloucester Road, 100m from the north corner of the junction of Cromwell Road and Gloucester Road"
87,500001437,2,12,"[(-0.18070926524609943, 51.49425269964061)]",Stanhope Gardens,"on the north side of Stanhope Gardens, 100m from the west corner of the junction of Harrington Road and Stanhope Gardens"
88,500001441,2,12,"[(-0.10559831445698842, 51.495926552535494)]",Charlotte Sharman Primary School,"on the west side of St George's Road, within 50m from the southwest corner of the junction of Garden Row and St George's Road"
89,500001442,2,12,"[(-0.10420595320494061, 51.49393474609148)]",Lamlash Street allotments,"on the south side of St George's Road, 100m from the southwest corner of the junction of Elephant and Castle and St George's Road"
90,500001443,2,12,"[(-0.10229795921221743, 51.493124670579746)]",Newington Butts nearby,nan
91,500001444,2,12,"[(-0.10180939621496901, 51.49284825102183)]",St Marys Churchyard,"on the west side of Newington Butts, 100m from the north corner of the junction of Newington Butts and Newington Butts"
92,500001445,2,12,"[(-0.1068724387430259, 51.49556594057502)]",St George's Road nearby,"on the south side of St George's Road, 50m from the southwest corner of the junction of Garden Row and St George's Road"
93,500001446,2,12,"[(-0.10616692780761917, 51.48971884300072)]",Kennington Lane nearby,"on the south side of Kennington Lane, 300m from the east corner of the junction of Kennington Road and Kennington Lane"
94,500001447,2,12,"[(-0.108646963068568, 51.48770477810077)]",Cleaver Square,"on the west side of Newington Butts, 500m from the southwest corner of the junction of Kennington Lane and Newington Butts"
95,500001449,2,12,"[(-0.10613793976183525, 51.49712393993872)]",Notre Dame School,"on the east side of St George's Road, 150m from the northwest corner of the junction of Garden Row and St George's Road"
96,500001458,2,12,"[(-0.17846509452737433, 51.49586147621554)]",Wildlife Garden,"on the north side of Cromwell Road, 200m from the west corner of the junction of Cromwell Gardens and Cromwell Road"
97,500001459,2,12,"[(-0.17467198832505368, 51.495989596699474)]",East Lawn,"on the west side of Cromwell Gardens, 150m from the west corner of the junction of Thurloe Place and Cromwell Gardens"
98,500001460,2,12,"[(-0.17620890192223104, 51.496484725543404)]",Natural History Museum,"on the north side of Cromwell Road, 150m from the northeast corner of the junction of Queen's Gate and Cromwell Road"
99,500001461,2,12,"[(-0.1736652473512856, 51.49237486391317)]",Onslow Square,"on the south side of Sydney Place, 150m from the west corner of the junction of Fulham Road and Sydney Place"
100,500001466,2,12,"[(-0.08793704092860694, 51.49389727418313)]",Paragon Gardens,"on the east side of Bricklayers Arms Flyover, within 50m from the southeast corner of the junction of New Kent Road and Bricklayers Arms Flyover"
101,500001468,2,12,"[(-0.15805858679204776, 51.50248199835181)]",Embassy of France,"on the north side of Knightsbridge, 50m from the west corner of the junction of Knightsbridge and Knightsbridge"
102,500001594,2,12,"[(-0.07484978967718711, 51.499749108629466)]",Druid Street nearby,"on the north side of Druid Street, 200m from the northwest corner of the junction of Abbey Street and Druid Street"
103,500001595,2,12,"[(-0.07499194471478794, 51.500014965390555)]",Druid Street nearby,"on the east side of Druid Street, 250m from the northwest corner of the junction of Abbey Street and Druid Street"
104,500001599,2,12,"[(-0.07722738599586972, 51.50161584759019)]",Tower Bridge Primary School,"on the east side of Tower Bridge Road, within 50m from the northeast corner of the junction of Druid Street and Tower Bridge Road"
105,500001612,2,12,"[(-0.07490816639105656, 51.48846184741158)]",Southernwood Retail Park,"on the south side of Rolls Road, 50m from the southwest corner of the junction of Rolls Road and Rolls Road"
106,500001635,2,12,"[(-0.15081832677725004, 51.50253611110623)]",Wellington Arch,"on the south side of unknown road, 250m from the southwest corner of the junction of Piccadilly and unknown road"
107,500001716,2,12,"[(-0.1762891748871906, 51.51837473256655)]",The Point,"on the east side of Bishops Bridge Road, within 50m from the southeast corner of the junction of Harrow Road and Bishops Bridge Road"
108,500001717,2,12,"[(-0.13484615977825085, 51.49997069651111)]",Ministry of Justice,"on the east side of Great George Street, 550m from the west corner of the junction of Parliament Square and Great George Street"
109,500001719,2,12,"[(-0.12310587128161615, 51.489785235075566)]",Albert Embankment Gardens,"on the south side of Albert Embankment, 300m from the north corner of the junction of Albert Embankment and Albert Embankment"
110,500001766,2,12,"[(-0.16290695950200254, 51.49918575689243)]",Harrods,"on the east side of Brompton Road, 200m from the northeast corner of the junction of Beauchamp Place and Brompton Road"
111,500001769,2,12,"[(-0.18452642097517824, 51.49678391445381)]",Cornwall Gardens,"on the west side of Gloucester Road, 550m from the south corner of the junction of Kensington Road and Gloucester Road"
112,500001791,2,12,"[(-0.11387809253325859, 51.51310837133429)]",St Clement Danes,"on the west side of Aldwych, 250m from the east corner of the junction of Aldwych and Aldwych"
113,500001792,2,12,"[(-0.11839825851087438, 51.51199861145117)]",Marconi House,"on the south side of Strand Underpass, 350m from the south corner of the junction of Kingsway and Strand Underpass"
114,500001793,2,12,"[(-0.11717177436079278, 51.51274139996817)]",Strand Underpass nearby,"on the south side of Strand Underpass, 250m from the southeast corner of the junction of Kingsway and Strand Underpass"
115,500001794,2,12,"[(-0.11814477442520468, 51.51241985898362)]",High Commission of India,"on the east side of Strand Underpass, 350m from the south corner of the junction of Kingsway and Strand Underpass"
116,500001799,2,12,"[(-0.1114292280252794, 51.507649231443686)]",The London Studios,"on the west side of Stamford Street, 350m from the west corner of the junction of Blackfriars Road and Stamford Street"
117,500001813,2,12,"[(-0.07859600061633754, 51.50213273174573)]",St. John's Churchyard,"on the north side of Tower Bridge Road, within 50m from the north corner of the junction of Druid Street and Tower Bridge Road"
118,500001814,2,12,"[(-0.08400037618414141, 51.500862914805325)]",Leathermarket Gardens,"on the east side of Long Lane, 400m from the northwest corner of the junction of Abbey Street and Long Lane"
119,500001835,2,12,"[(-0.13325289295040887, 51.510626849881234)]",Trocadero Centre,"on the east side of Shaftesbury Avenue, within 50m from the east corner of the junction of Great Windmill Street and Shaftesbury Avenue"
120,500001836,2,12,"[(-0.08213460358231815, 51.505693987232426)]",Southwark Crown Court,"on the east side of Tooley Street, within 50m from the northeast corner of the junction of Bermondsey Street and Tooley Street"
121,500001837,2,12,"[(-0.09787833517580653, 51.51567131063549)]",St. Martin's Le Grand nearby,"on the west side of St. Martin's Le Grand, 50m from the southwest corner of the junction of Aldersgate Street and St. Martin's Le Grand"
122,500001844,2,12,"[(-0.08913150157974378, 51.498578037463815)]",Tabard Gardens,"on the north side of Great Dover Street, 400m from the southeast corner of the junction of Long Lane and Great Dover Street"
123,500001845,2,12,"[(-0.08959967606904189, 51.49956146557973)]",Long Lane nearby,"on the south side of Long Lane, 250m from the southeast corner of the junction of Great Dover Street and Long Lane"
124,500001846,2,12,"[(-0.08859349999999638, 51.5003025)]",Long Lane nearby,"on the west side of Long Lane, 550m from the northwest corner of the junction of Abbey Street and Long Lane"
125,500001847,2,12,"[(-0.08763782631549746, 51.49974468954243)]",Long Lane nearby,"on the south side of Long Lane, 450m from the northwest corner of the junction of Abbey Street and Long Lane"
126,500001848,2,12,"[(-0.0882404209947372, 51.499784777522635)]",Long Lane nearby,"on the south side of Long Lane, 300m from the east corner of the junction of Great Dover Street and Long Lane"
127,500001849,2,12,"[(-0.08839154097190462, 51.499353876748046)]",Long Lane nearby,"on the south side of Long Lane, 350m from the southeast corner of the junction of Great Dover Street and Long Lane"
128,500001850,2,12,"[(-0.08815554037307027, 51.49921960264462)]",Long Lane nearby,"on the south side of Long Lane, 350m from the southeast corner of the junction of Great Dover Street and Long Lane"
129,500001851,2,12,"[(-0.08878578039359246, 51.49889965256631)]",Great Dover Street nearby,"on the east side of Great Dover Street, 250m from the southeast corner of the junction of Long Lane and Great Dover Street"
130,500001852,2,12,"[(-0.08720008759310428, 51.49928572211733)]",Long Lane nearby,"on the west side of Long Lane, 450m from the southeast corner of the junction of Great Dover Street and Long Lane"
131,500001853,2,12,"[(-0.08765675542765508, 51.498872517497645)]",Long Lane nearby,"on the south side of Long Lane, 400m from the southeast corner of the junction of Great Dover Street and Long Lane"
132,500001854,2,12,"[(-0.08804254877072942, 51.49849410116444)]",Great Dover Street nearby,"on the east side of Great Dover Street, 350m from the southeast corner of the junction of Long Lane and Great Dover Street"
133,500001855,2,12,"[(-0.08735543717950296, 51.498125374781516)]",Long Lane nearby,"on the south side of Long Lane, 450m from the southeast corner of the junction of Great Dover Street and Long Lane"
134,500001856,2,12,"[(-0.08673486041969265, 51.49843644141864)]",Long Lane nearby,"on the south side of Long Lane, 500m from the southeast corner of the junction of Great Dover Street and Long Lane"
135,500001857,2,12,"[(-0.08700499999999813, 51.49885449999999)]",Long Lane nearby,"on the west side of Long Lane, 450m from the southeast corner of the junction of Great Dover Street and Long Lane"
136,500001858,2,12,"[(-0.08663160391079687, 51.49916735402754)]",Long Lane nearby,"on the west side of Long Lane, 450m from the southeast corner of the junction of Great Dover Street and Long Lane"
137,500001859,2,12,"[(-0.08647007953206856, 51.49894770830937)]",Long Lane nearby,"on the south side of Long Lane, 450m from the southeast corner of the junction of Great Dover Street and Long Lane"
138,500001894,2,12,"[(-0.12972708081213985, 51.49517359096608)]",Marsham Street nearby,"on the west side of Marsham Street, 450m from the south corner of the junction of Victoria Street and Marsham Street"
139,500001895,2,12,"[(-0.12988913376741665, 51.496587718678875)]",Marsham Street nearby,"on the west side of Marsham Street, 300m from the south corner of the junction of Victoria Street and Marsham Street"
140,500001940,2,12,"[(-0.13017990448467717, 51.49795283225805)]",Department for Education,"on the west side of Marsham Street, 150m from the south corner of the junction of Victoria Street and Marsham Street"
141,500001943,2,12,"[(-0.14156693458856906, 51.507056597058444)]",The Ritz London,"on the south side of Regent Street, 100m from the southwest corner of the junction of Regent Street and Regent Street"
142,500001944,2,12,"[(-0.15238904842407747, 51.507421061738675)]",The Dorchester,"on the north side of Park Lane, 150m from the north corner of the junction of Curzon Gate and Park Lane"
143,500001945,2,12,"[(-0.14987833484165547, 51.51019119362036)]",The Connaught,"on the west side of Mount Street, 150m from the west corner of the junction of Davies Street and Mount Street"
144,500001946,2,12,"[(-0.14752553835468354, 51.512540591229794)]",Claridge's,"on the west side of New Bond Street, 150m from the south corner of the junction of Oxford Street and New Bond Street"
145,500001959,2,12,"[(-0.1375100388222358, 51.49997688173119)]",Wellington Barracks,"on the east side of Buckingham Gate, 100m from the east corner of the junction of Birdcage Walk and Buckingham Gate"
146,500001973,2,12,"[(-0.1423805619181678, 51.49820261490419)]",Verde SW1,"on the north side of Bressenden Place, 50m from the east corner of the junction of Lower Grosvenor Place and Bressenden Place"
147,500001992,2,12,"[(-0.16682124856780478, 51.516239905710954)]",Edgware Road nearby,"on the south side of Edgware Road, 150m from the west corner of the junction of George Street and Edgware Road"
148,500002016,2,12,"[(-0.10134518813793482, 51.49407407066988)]",Metropolitan Tabernacle,"on the west side of Newington Butts, 50m from the northwest corner of the junction of Walworth Road and Newington Butts"
149,500002020,2,12,"[(-0.08966699999999769, 51.491808999999996)]",Rodney Road nearby,"on the east side of Rodney Road, 850m from the northwest corner of the junction of Albany Road and Rodney Road"
150,500002021,2,12,"[(-0.08955799999999949, 51.492323)]",Rodney Road nearby,"on the north side of Rodney Road, 850m from the northwest corner of the junction of Albany Road and Rodney Road"
151,500002022,2,12,"[(-0.08940799999999974, 51.4921155)]",Rodney Road nearby,"on the north side of Rodney Road, 850m from the northwest corner of the junction of Albany Road and Rodney Road"
152,500002023,2,12,"[(-0.09021482013089596, 51.49215006650117)]",Rodney Road nearby,"on the north side of Rodney Road, 900m from the northwest corner of the junction of Albany Road and Rodney Road"
153,500002024,2,12,"[(-0.0899853133817871, 51.49197202066409)]",Rodney Road nearby,"on the east side of Rodney Road, 900m from the northwest corner of the junction of Albany Road and Rodney Road"
154,500002025,2,12,"[(-0.0893818800999172, 51.491857537144966)]",Rodney Road nearby,"on the north side of Rodney Road, 800m from the northwest corner of the junction of Albany Road and Rodney Road"
155,500002026,2,12,"[(-0.08886068041752636, 51.4925309422464)]",Rodney Road nearby,"on the north side of Rodney Road, 800m from the northwest corner of the junction of Albany Road and Rodney Road"
156,500002027,2,12,"[(-0.08870967352084382, 51.49228016593637)]",Rodney Road nearby,"on the north side of Rodney Road, 800m from the northwest corner of the junction of Albany Road and Rodney Road"
157,500002029,2,12,"[(-0.08932776617199804, 51.4924244000143)]",Rodney Road nearby,"on the east side of Rodney Road, 850m from the northwest corner of the junction of Albany Road and Rodney Road"
158,500002038,2,12,"[(-0.12006245545292915, 51.51149528732955)]",Lyceum Theatre,"on the north side of Duncannon Street, 550m from the northeast corner of the junction of Trafalgar Square and Duncannon Street"
159,500002039,2,12,"[(-0.16302416144671436, 51.51649073250314)]",Fursecroft,"on the west side of George Street, 100m from the northeast corner of the junction of Edgware Road and George Street"
160,500002045,2,12,"[(-0.08386902587175553, 51.5016292216303)]",Snowsfields Primary School,"on the south side of Bermondsey Street, within 50m from the southwest corner of the junction of Bermondsey Street and Bermondsey Street"
