,road_id,road_name
65,200000586,Viaduto 31 de Março
66,200000584,Viaduto 31 de Março
67,200000585,Avenida Alcântara Machado
68,200007694,Rua Dom Pedro II
69,200000587,Viaduto Therezinha Zerbini
70,200001441,Avenida do Estado
71,200005745,Avenida Radial Leste-Oeste
72,200014626,Avenida Radial Leste-Oeste
73,200000750,
74,200013664,
75,200000752,
76,200000824,
77,200000753,
78,200016791,Viaduto Doutor Manoel José Chaves
79,200009330,Avenida Vinte e Três de Maio
80,200009331,Avenida Vinte e Três de Maio
81,200000754,
82,200013081,Rua Venceslau Brás
83,200007972,Praça da Sé
84,200000834,Praça da Sé
85,200010176,Avenida do Estado
86,200003748,
87,200001461,Rua Cavalheiro
88,200007910,Rua da Figueira
89,200010179,Rua da Figueira
90,200001543,Rua da Figueira
91,200001544,Avenida Rangel Pestana
92,200017636,
93,200007912,Rua do Gasômetro
94,200007913,Rua do Gasômetro
95,200001545,Rua Monsenhor Anacleto
96,200005720,Rua da Figueira
97,200001546,Rua da Figueira
98,200003734,Rua Carneiro Leão
99,200003731,Rua Visconde de Parnaíba
100,200001548,Rua Caetano Pinto
101,200001553,Avenida Prefeito Passos
102,200006858,Avenida Prefeito Passos
103,200007707,Viaduto 31 de Março
104,200001639,Praça General Craveiro Lopes
105,200001942,Rua Abolição
106,200023764,Praça General Craveiro Lopes
107,200016792,Avenida Radial Leste-Oeste
108,200014362,Viaduto Júlio de Mesquita Filho
109,200001642,
110,200011856,Rua da Consolação
111,200017093,Rua da Consolação
112,200001645,Rua Amaral Gurgel
113,200007338,Rua do Arouche
114,200014630,Avenida Nove de Julho
115,200001656,Avenida Nove de Julho
116,200016863,Viaduto Doutor Plínio de Queiroz
117,200013092,Rua João Passalaqua
118,200001660,
119,200014376,Avenida Vinte e Três de Maio
120,200001676,
121,200004739,
122,200004742,
123,200013703,Viaduto Júlio de Mesquita Filho
124,200013289,Avenida Radial Leste-Oeste
125,200001677,
126,200001944,Praça Doutor João Mendes
127,200008611,Praça Doutor João Mendes
128,200004741,Rua Conde do Pinhal
129,200021174,Avenida Mercúrio
130,200009443,Rua do Gasômetro
131,200002043,Rua Jairo Góes
132,200007530,Rua 13 de Maio
133,200002310,Rua Rui Barbosa
134,200007528,
135,200013288,Viaduto Jaceguai
136,200002796,
137,200003727,Rua Junqueira Freire
138,200003728,Rua Junqueira Freire
139,200003730,Peca Nina Rodrigues
140,200007705,Rua Teixeira Leite
141,200005746,Rua Teixeira Leite
142,200003740,Praça José Luiz de Mello Malheiro
143,200015558,Rua da Figueira
144,200003742,Viaduto Antônio Nakashima
145,200021143,Viaduto do Glicério
146,200003743,Viaduto do Glicério
147,200016714,Viaduto do Glicério
148,200013704,Avenida Radial Leste-Oeste
149,200003744,
150,200014330,Avenida Alcântara Machado
151,200010006,
152,200007329,Rua Amaral Gurgel
153,200014465,Rua Amaral Gurgel
154,200003952,
155,200019361,Parque Anhangabau
156,200004634,Parque Anhangabau
157,200019271,Avenida Nove de Julho
158,200017946,Avenida Vinte e Três de Maio
159,200017947,Praça da Bandeira
160,200021034,Avenida Vinte e Três de Maio
161,200020274,Avenida Vinte e Três de Maio
162,200022556,Viaduto Nove de Julho
163,200013884,Viaduto Nove de Julho
164,200022557,Rua Martins Fontes
165,200006192,Rua Luís Gama
166,200017626,Rua Silveira da Mota
167,200017627,Rua Silveira da Mota
168,200006203,Avenida do Estado
169,200022448,Avenida do Estado
170,200017605,Viaduto do Rio Tamanduateí
171,200006843,Rua da Consolação
172,200006601,
173,200006859,Avenida Prefeito Passos
174,200013025,Rua Glicério
175,200007218,Praça José Luiz de Mello Malheiro
176,200007219,Praça José Luiz de Mello Malheiro
177,200007220,Praça José Luiz de Mello Malheiro
178,200018253,Avenida Ipiranga
179,200007402,Avenida Ipiranga
180,200007320,
181,200007321,Rua Amaral Gurgel
182,200014363,Avenida Radial Leste-Oeste
183,200013086,Rua Rui Barbosa
184,200023160,Rua Rui Barbosa
185,200007525,
186,200007703,Rua Teixeira Leite
187,200007706,Rua Teixeira Leite
188,200025263,Rua Teixeira Leite
189,200013084,Avenida Nove de Julho
190,200013093,Rua Manoel Dutra
191,200017983,Avenida Alcântara Machado
192,200007983,Praça da República
193,200013206,Rua Marquês de Itu
194,200008102,Praça da República
195,200017982,Viaduto Alcântara Machado
196,200008757,Viaduto Alcântara Machado
197,200008831,Viaduto Vinte e Cinco de Março
198,200017028,Viaduto Vinte e Cinco de Março
199,200018850,Viaduto Mercúrio
200,200008983,Avenida Alcântara Machado
201,200021311,
202,200014333,Avenida Alcântara Machado
203,200015061,Avenida Alcântara Machado
204,200017948,Avenida Vinte e Três de Maio
205,200017949,
206,200019237,Avenida Nove de Julho
207,200009341,Avenida Nove de Julho
208,200019272,Praça da Bandeira
209,200009593,Rua da Consolação
210,200022431,Rua Rego Freitas
211,200009596,Avenida Nove de Julho
212,200013675,Rua Avanhandava
213,200009821,Avenida Mercúrio
214,200015845,Avenida Mercúrio
215,200018930,
216,200017006,Avenida Alcântara Machado
217,200017007,Avenida Alcântara Machado
218,200010007,
219,200025788,Rua Santo Antônio
220,200018472,Rua Santo Antônio
221,200010174,Rua Santo Antônio
222,200021185,Rua Visconde de Parnaíba
223,200010226,Rua Domingos Paiva
224,200017009,Rua Coronel Mursa
225,200012161,Rua Santo Amaro
226,200012162,Rua Santo Amaro
227,200026220,Rua Santo Amaro
228,200012638,Rua Araújo
229,200012639,Rua Araújo
230,200018252,Avenida Ipiranga
231,200012640,Rua Araújo
232,200014921,Avenida Ipiranga
233,200020926,Rua da Cantareira
234,200013024,Rua da Cantareira
235,200016798,
236,200017848,Rua Doutor Bettencourt Rodrigues
237,200013079,Rua Doutor Bittencourt Rodrigues
238,200013080,Rua Venceslau Brás
239,200013663,Rua General Carneiro
240,200014068,Rua General Carneiro
241,200013088,Rua Condessa de São Joaquim
242,200013089,Rua Condessa de São Joaquim
243,200026394,Rua Condessa de São Joaquim
244,200013097,Rua Santo Antônio
245,200013096,Rua Samuel das Neves
246,200013707,Avenida Alcântara Machado
247,200022960,Rua Asdrubal do Nascimento
248,200018732,Rua Asdrubal do Nascimento
249,200013666,Rua Assembleia
250,200016837,
251,200013671,Rua da Consolação
252,200013670,Rua da Consolação
253,200015846,Avenida Mercúrio
254,200015735,
255,200022959,Rua Asdrubal do Nascimento
256,200018731,Rua Jandaia
257,200013011,Rua Major Sertório
258,200020925,
259,200028089,
260,200013792,Rua Conselheiro Furtado
261,200000756,Rua Conselheiro Furtado
262,200026717,Rua Barão de Iguape
263,200013791,Rua Barão de Iguape
264,200026519,Rua Conselheiro Furtado
265,200023610,Rua Conselheiro Furtado
266,200014610,Rua Barão de Iguape
267,200026518,Rua Barão de Iguape
268,200006906,Rua Barão de Iguape
269,200000430,Rua da Glória
270,200025127,Rua Barão de Iguape
271,200006830,Rua da Glória
272,200001946,Avenida Rio Branco
273,200025559,Rua Martins Fontes
274,200003958,Rua Álvaro de Carvalho
275,200026490,Rua Martins Fontes
276,200009204,Rua Martins Fontes
277,200024312,Rua Álvaro de Carvalho
278,200013668,Rua Martins Fontes
279,200012160,Rua Maria Paula
280,200013885,Rua Maria Paula
281,200000422,Viaduto Dona Paulina
282,200019544,Rua Asdrubal do Nascimento
283,200025558,Avenida Brigadeiro Luís Antônio
284,200009199,Avenida Brigadeiro Luís Antônio
285,200001940,Avenida Brigadeiro Luís Antônio
286,200013539,Avenida Rangel Pestana
287,200002041,Avenida Rangel Pestana
288,200022254,Rua Carneiro Leão
289,200009441,Avenida Rangel Pestana
290,200017094,Rua Santo Antônio
291,200013082,Rua Santo Antônio
292,200027200,Rua Santo Antônio
293,200026392,Rua Santo Antônio
294,200007447,Rua Aurora
295,200022645,Praça da República
296,200008101,Praça da República
297,200012776,Rua Major Sertório
298,200002224,Rua Major Sertório
299,200024311,Rua Araújo
300,200019395,Rua Araújo
301,200003954,Rua Araújo
302,200027778,Rua Araújo
303,200027187,Rua Augusta
304,200009207,Rua da Mooca
305,200025560,Rua da Mooca
306,200028530,Avenida Prefeito Passos
307,200003732,Praça Nina Rodrigues
308,200003736,Rua Leopoldo Miguez
309,200022721,Avenida Prefeito Passos
310,200024278,Praça Nina Rodrigues
311,200022661,Rua Leopoldo Miguez
312,200014799,Rua Martins Fontes
313,200003950,Rua Martinho Prado
314,200026751,Rua Martins Fontes
315,200006676,Rua Martinho Prado
316,200016554,Avenida da Liberdade
317,200006630,Avenida da Liberdade
318,200000429,Rua da Glória
319,200017864,Avenida da Liberdade
320,200023566,Rua da Glória
321,200006983,Praça Doutor João Mendes
322,200007293,Avenida Rangel Pestana
323,200022255,Largo da Concórdia
324,200025303,Avenida Rangel Pestana
325,200026479,Rua Santo Antônio
326,200001939,Viaduto Jacareí
327,200013083,Viaduto Jacareí
328,200013559,Rua Santo Antônio
329,200013883,Viaduto Nove de Julho
330,200016840,Avenida São Luís
331,200013882,Viaduto Nove de Julho
332,200015240,Rua da Consolação
333,200016799,Rua da Consolação
334,200026492,Rua da Consolação
335,200010609,Rua da Consolação
336,200013682,Rua da Consolação
337,200000424,Rua Condessa de São Joaquim
338,200006631,Avenida da Liberdade
339,200022875,Rua da Figueira
340,200007291,Rua da Figueira
341,200000749,Avenida Mercúrio
342,200015734,Avenida Mercúrio
343,200027305,Viaduto Governador Roberto Abreu Sodré
344,200001552,Rua Wandenkolk
345,200021141,Rua da Mooca
346,200017607,Viaduto Governador Roberto Abreu Sodré
347,200022987,Rua da Mooca
348,200006199,Peca Nina Rodrigues
349,200003733,Rua Junqueira Freire
350,200024279,Viaduto Governador Roberto Abreu Sodré
351,200003735,Rua Antônio de Sá
352,200003737,Viaduto Governador Roberto Abreu Sodré
353,200007887,Viaduto Governador Roberto Abreu Sodré
354,200024310,Rua Augusta
355,200021202,
356,200003951,Rua Augusta
357,200013678,Rua Caio Prado
358,200014628,Rua Conde do Pinhal
359,200014627,Rua Anita Garibaldi
360,200017981,Rua Leopoldo Miguez
361,200006189,Avenida Prefeito Passos
362,200017984,Praça Nina Rodrigues
363,200023567,Viaduto do Chá
364,200000431,Viaduto do Chá
365,200012075,Praça da República
366,200012524,Avenida Ipiranga
367,200002021,Avenida Ipiranga
368,200007312,Avenida Ipiranga
369,200026491,Praça da Bandeira
370,200001641,Rua Santo Amaro
371,200013677,Praça da Bandeira
372,200001640,Praça da Bandeira
373,200022653,Rua Doutor Rodrigo Silva
374,200001945,Praça Doutor João Mendes
375,200001941,Praça Doutor João Mendes
376,200009332,Viaduto Dona Paulina
377,200026393,Avenida Brigadeiro Luís Antônio
378,200013087,Avenida Brigadeiro Luís Antônio
379,200013099,Avenida Brigadeiro Luís Antônio
380,200027660,Avenida Brigadeiro Luís Antônio
381,200025054,Avenida Brigadeiro Luís Antônio
382,200018733,Avenida Brigadeiro Luís Antônio
383,200006625,Avenida Brigadeiro Luís Antônio
384,200020884,Rua Glicério
385,200002397,Rua do Lavapés
386,200011407,Rua do Lavapés
387,200003726,Rua Junqueira Freire
388,200006854,Rua Junqueira Freire
389,200024277,Rua da Mooca
390,200003723,Rua da Mooca
391,200010004,Rua Piratininga
392,200013683,Rua da Consolação
393,200003955,Rua Araújo
394,200008753,Avenida Alcântara Machado
395,200010005,Rua Piratininga
396,200013212,Rua Piratininga
397,200013886,Rua Santo Amaro
398,200016996,Avenida Ipiranga
399,200027696,Parque Dom Pedro II
400,200018931,Parque Dom Pedro II
401,200006846,Parque Dom Pedro II
402,200022984,Avenida do Estado
403,200000288,Avenida da Liberdade
404,200014357,Rua Cavalheiro Basílio Jafet
405,200007292,
406,200008087,Parque Dom Pedro II
407,200000428,Rua Galvão Bueno
408,200006831,Rua Barão de Iguape
409,200014331,Avenida Alcântara Machado
410,200015849,Rua da Figueira
411,200013213,Rua da Figueira
412,200013669,Rua da Consolação
413,200022983,Avenida do Estado
414,200012871,Rua da Figueira
415,200015783,Rua do Gasômetro
416,200008801,Rua do Gasômetro
417,200026489,Rua Assembleia
418,200000751,
419,200013665,Rua Assembleia
420,200000755,Rua Assembleia
421,200007687,Parque Dom Pedro II
422,200000895,Avenida Rangel Pestana
423,200006840,Rua Líbero Badaró
424,200000896,Largo Pátio do Colégio
425,200001542,Rua Mendes Caldeira
426,200023747,Rua Azevedo Júnior
427,200006194,Rua da Figueira
428,200001547,Rua Azevedo Júnior
429,200001549,Rua Visconde de Parnaíba
430,200017008,Rua Piratininga
431,200023935,Rua Palmorino Mônaco
432,200002334,Rua Palmorino Mônaco
433,200014633,Avenida Alcântara Machado
434,200001646,Rua Amaral Gurgel
435,200013679,Rua da Consolação
436,200013680,Rua da Consolação
437,200016553,Rua Riachuelo
438,200011667,Rua Cristóvão Colombo
439,200011581,Avenida Vinte e Três de Maio
440,200004479,Avenida São João
441,200001550,Rua Piratininga
442,200016995,Rua Major Sertório
443,200025213,
444,200007524,Rua Rui Barbosa
445,200007311,
446,200002311,Rua Rui Barbosa
447,200007330,Rua Amaral Gurgel
448,200027350,
449,200017810,
450,200006191,Rua Junqueira Freire
451,200008833,Rua Dom Pedro II
452,200013556,Rua Tabatinguera
453,200004740,Rua Jaceguaí
454,200007414,Rua Jaceguaí
455,200007416,Avenida da Liberdade
456,200010637,Avenida da Liberdade
457,200006628,Avenida da Liberdade
458,200007412,Avenida da Liberdade
459,200007413,Rua Barão de Iguape
460,200006803,Rua Roberto Simonsen
461,200006860,Rua Glicério
462,200008802,Rua do Gasômetro
463,200013085,Rua Rui Barbosa
464,200007331,Rua Major Sertório
465,200007333,Rua Amaral Gurgel
466,200012942,Rua Marquês de Itu
467,200012774,Rua Major Sertório
468,200009591,Rua Amaral Gurgel
469,200009590,Rua Amaral Gurgel
470,200008103,Rua Marquês de Itu
471,200013676,Rua Rego Freitas
472,200013672,Rua da Consolação
473,200023178,Rua Barão de Ijuí
474,200013100,Rua João Passalaqua
475,200007523,Rua Manoel Dutra
476,200013094,Rua Manoel Dutra
477,200013667,Rua Dom Pedro II
478,200003741,Praça José Luiz de Mello Malheiro
479,200011883,Rua Doutor Rodrigo Silva
480,200010638,
481,200012775,Rua Rego Freitas
482,200007911,Rua do Gasômetro
483,200017593,Viaduto Gasômetro
484,200009720,Largo da Concórdia
485,200014276,Largo da Concórdia
486,200025683,Largo da Concórdia
487,200013706,Avenida Alcântara Machado
488,200018853,Rua da Cantareira
489,200013681,Rua da Consolação
490,200013095,Rua Samuel das Neves
491,200014710,Avenida Nove de Julho
492,200018023,Avenida do Estado
493,200017824,Parque Anhangabau
494,200007403,Parque Dom Pedro II
495,200006197,Viaduto 31 de Março
496,200014148,Rua da Consolação
497,200000520,Avenida Alcântara Machado
498,200016786,Viaduto 31 de Março
499,200023060,
500,200022636,Avenida Vinte e Três de Maio
501,200014360,Avenida Vinte e Três de Maio
502,200015314,Viaduto Vinte e Cinco de Março
503,200001643,
504,200006393,Rua Avanhandava
505,200001657,Avenida Nove de Julho
506,200002308,
507,200007946,Rua Otto de Alencar
508,200022720,Avenida do Estado
509,200020921,
510,200003747,
511,200003746,
512,200014366,Avenida Radial Leste-Oeste
513,200010175,
514,200021415,Rua da Figueira
515,200007704,Rua Teixeira Leite
516,200007080,Avenida Alcântara Machado
517,200018619,Rua do Arouche
518,200018717,Avenida da Liberdade
519,200009442,Avenida Rangel Pestana
